comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_3d_HI_vs_Control,Siglec5,Siglec5,NA,NA,NA,98.00627528663681,-0.4020395640531033,0.3485225019657672,-1.1535541085166223,0.2486830221030115,0.3909621708203827,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Snx13,Snx13,217463,ENSMUSG00000020590,sorting nexin 13,229.41321825892143,0.22401079598183696,0.19422747163633944,1.1533424911243355,0.24876983602918393,0.39104938447621024,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Txndc12,Txndc12,66073,ENSMUSG00000028567,thioredoxin domain containing 12 (endoplasmic reticulum),226.01358344747632,0.19745132713080302,0.1712509680979168,1.1529939323782716,0.24891287497922127,0.3912249469694827,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Gm3604,Gm3604,100041979,ENSMUSG00000094942,predicted gene 3604,7.955800281191229,1.0303458273435357,0.8939141838537834,1.1526227527810078,0.24906526012151922,0.3914151531229618,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Espn,Espn,56226,ENSMUSG00000028943,espin,6.097205407752218,1.2831588741692195,1.1137637955998005,1.1520924627274258,0.24928308005992691,0.39170813159397655,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ercc6l,Ercc6l,236930,ENSMUSG00000051220,excision repair cross-complementing rodent repair deficiency complementation group 6 like,21.338769857758624,0.843292491710278,0.732069732363665,1.1519291871110464,0.2493501733371293,0.391764223482838,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Sigmar1,Sigmar1,18391,ENSMUSG00000036078,sigma non-opioid intracellular receptor 1,154.171201370968,0.24134735617336298,0.20953363410240822,1.1518310996095549,0.24939048555789595,0.39177822973579574,Not_significant,FALSE
Microglia_3d_HI_vs_Control,C030006K11Rik,C030006K11Rik,223665,ENSMUSG00000116138,RIKEN cDNA C030006K11 gene,51.32792293583646,-0.5489886709582247,0.4767150769551077,-1.1516075272146742,0.24948238686346325,0.39187326577068154,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp938,Zfp938,237411,ENSMUSG00000062931,zinc finger protein 938,29.767568024998425,-0.5313148919823694,0.4615673656199014,-1.151110177100139,0.24968691167202386,0.3921451584447469,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cdadc1,Cdadc1,71891,ENSMUSG00000021982,cytidine and dCMP deaminase domain containing 1,79.75084785016614,0.3487379027987682,0.30305345743757756,1.150747151170848,0.2498362724213959,0.39233035581099646,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Prrg2,Prrg2,65116,ENSMUSG00000007837,proline-rich Gla (G-carboxyglutamic acid) polypeptide 2,66.8804983787364,0.3327903868944102,0.28927019671490894,1.1504482337749875,0.2499593036717222,0.39247416524672823,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Snapc3,Snapc3,77634,ENSMUSG00000028483,"small nuclear RNA activating complex, polypeptide 3",30.08187548606807,0.5932619267748311,0.5158777057541325,1.1500049724141015,0.2501418232793428,0.3926775112522874,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Trim32,Trim32,69807,ENSMUSG00000051675,tripartite motif-containing 32,72.117718412135,0.4503135736033986,0.39158353406212226,1.1499808710852464,0.2501517500356173,0.3926775112522874,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Hivep2,Hivep2,15273,ENSMUSG00000015501,human immunodeficiency virus type I enhancer binding protein 2,43.303122386075856,-0.4582697981244096,0.39854292826822724,-1.149863077776116,0.2502002702180953,0.39270427318004947,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nat6,Nat6,NA,NA,NA,154.59406719165023,0.23743059451737078,0.20652488852735199,1.1496463995714767,0.2502895391922307,0.39275229379458926,Not_significant,FALSE
Microglia_3d_HI_vs_Control,BC037032,BC037032,NA,NA,NA,4.1809891935083945,1.630259787239126,1.4180660313182418,1.1496360192223403,0.2502938163371192,0.39275229379458926,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Dctd,Dctd,320685,ENSMUSG00000031562,dCMP deaminase,30.843439696903225,0.629209827223812,0.5474938640035683,1.1492545735995887,0.250451023541724,0.39294956264977143,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ppm1k,Ppm1k,243382,ENSMUSG00000037826,protein phosphatase 1K (PP2C domain containing),29.190114315739926,-0.5588739610627718,0.48637062133298414,-1.1490701464062107,0.2505270572181301,0.3930194392717913,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ppp2r3c,Ppp2r3c,59032,ENSMUSG00000021022,"protein phosphatase 2, regulatory subunit B'', gamma",47.861894889605836,0.31753226928141526,0.2764066771936408,1.1487865362201917,0.2506440124458565,0.3931534867755371,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Shb,Shb,230126,ENSMUSG00000044813,src homology 2 domain-containing transforming protein B,22.189170170490858,-0.6915633787429492,0.602220508918933,-1.1483557409633869,0.2508217367958861,0.3932494612349884,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tut1,Tut1,70044,ENSMUSG00000071645,"terminal uridylyl transferase 1, U6 snRNA-specific",62.413095679739676,0.3663220285028786,0.3189990006983865,1.1483485142614476,0.25082471891783836,0.3932494612349884,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Bcas1,Bcas1,76960,ENSMUSG00000013523,brain enriched myelin associated protein 1,23.92467544670935,-0.8092644671613956,0.7047236335666934,-1.1483430221654523,0.2508269852655826,0.3932494612349884,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Aig1,Aig1,66253,ENSMUSG00000019806,androgen-induced 1,89.57457083780439,0.33152643982753416,0.28870243827152625,1.1483326632514677,0.250831259975098,0.3932494612349884,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Stxbp6,Stxbp6,217517,ENSMUSG00000046314,syntaxin binding protein 6 (amisyn),2.361429279766332,-2.2894948299313826,1.9940693191883208,-1.1481520767108107,0.2509057889884228,0.3933168888187864,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Epb4.1,Epb4.1,NA,NA,NA,137.62785294484783,0.23871988001244177,0.2079400340637889,1.1480227032145751,0.2509591916112158,0.3933511861480657,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Kazn,Kazn,71529,ENSMUSG00000040606,"kazrin, periplakin interacting protein",5.004242168125443,-1.6794916077968014,1.4631211157570112,-1.1478828305528495,0.2510169369896868,0.39339228080348054,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cdc7,Cdc7,12545,ENSMUSG00000029283,cell division cycle 7,28.12509359836938,0.8102380971537916,0.7059297283050768,1.147760272257066,0.25106754188370556,0.3934221760171892,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mtmr10,Mtmr10,233315,ENSMUSG00000030522,myotubularin related protein 10,50.80136213862575,0.5017270717255025,0.4372748923437064,1.1473951066258234,0.25121836268826736,0.3936090820723506,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cabin1,Cabin1,104248,ENSMUSG00000020196,calcineurin binding protein 1,243.56411807391714,0.17748554303560127,0.15477079910512537,1.1467637568702305,0.25147927204061843,0.3939684063431057,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Capn1,Capn1,12333,ENSMUSG00000024942,calpain 1,23.041711618919173,0.5994915315817047,0.522898497839961,1.1464778232451258,0.2515974981218658,0.3941041402918205,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fau,Fau,14109,ENSMUSG00000038274,FAU ubiquitin like and ribosomal protein S30 fusion,58.39185101176156,-0.29213304439976046,0.25497547983344354,-1.145729952505979,0.25190690641700214,0.39453927178001164,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ephb3,Ephb3,13845,ENSMUSG00000005958,Eph receptor B3,16.313777364524434,-1.102680124304993,0.9627243645877082,-1.1453746938016072,0.2520539765922101,0.39467895958925037,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Efna4,Efna4,13639,ENSMUSG00000028040,ephrin A4,3.022185310458718,-2.3538331763614995,2.0551002934811793,-1.145361705133276,0.2520593547817548,0.39467895958925037,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Xk,Xk,22439,ENSMUSG00000015342,X-linked Kx blood group,6.591074557476192,-1.3457837050668002,1.1754008388557027,-1.1449572440130056,0.2522268691540377,0.3948917030494457,Not_significant,FALSE
Microglia_3d_HI_vs_Control,H2afz,H2afz,NA,NA,NA,97.48525767182076,0.22575892127399005,0.19722448076613627,1.1446800133381474,0.25234173371722746,0.39502197382054505,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ccne2,Ccne2,12448,ENSMUSG00000028212,cyclin E2,30.190729360606838,-0.5299610051818958,0.4633334620266951,-1.1438004129116017,0.25270641857171766,0.39554323769918376,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tmem30a,Tmem30a,69981,ENSMUSG00000032328,transmembrane protein 30A,641.4250218127665,0.16682971824940582,0.1458678101176313,1.1437048250389878,0.2527460716894878,0.39555568575710887,Not_significant,FALSE
Microglia_3d_HI_vs_Control,E2f3,E2f3,13557,ENSMUSG00000016477,E2F transcription factor 3,70.90786069623785,0.32840902279081785,0.2871680608512034,1.1436126351146814,0.252784319328981,0.39556593135026646,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Carm1,Carm1,59035,ENSMUSG00000032185,coactivator-associated arginine methyltransferase 1,27.72283061630322,-0.5513170848977819,0.4821505099855617,-1.143454322830212,0.2528500091383714,0.3955978091679247,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Bud13,Bud13,215051,ENSMUSG00000032077,BUD13 homolog,61.363248084975346,-0.42632382495504634,0.37285273988206274,-1.1434107339264747,0.25286809792621956,0.3955978091679247,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Smad6,Smad6,17130,ENSMUSG00000036867,SMAD family member 6,5.362343976663097,1.458091711195146,1.2753220218089076,1.143312580086243,0.2529088337034699,0.3956119376898455,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Gtf2f1,Gtf2f1,98053,ENSMUSG00000002658,"general transcription factor IIF, polypeptide 1",316.9739729073042,0.1873014494517331,0.1638361718132352,1.1432240351980825,0.2529455854985472,0.39561983151803354,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fyco1,Fyco1,17281,ENSMUSG00000025241,FYVE and coiled-coil domain containing 1,73.2756652347251,0.517251099636833,0.4525005667086721,1.1430949211823827,0.2529991827457133,0.39565406721406327,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Bola1,Bola1,69168,ENSMUSG00000015943,bolA family member 1,116.41770418825038,-0.3167386179569219,0.27718649112114113,-1.142691394071203,0.25316674416059054,0.39586649544308883,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pop4,Pop4,66161,ENSMUSG00000030423,"processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae)",107.93063526064535,0.350794959090857,0.30709405636708714,1.1423046191149062,0.25332742191234664,0.39606810808448334,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Abca2,Abca2,11305,ENSMUSG00000026944,"ATP-binding cassette, sub-family A member 2",44.786511147477825,0.5231991745739846,0.4583463940890521,1.141492943593077,0.2536648467893602,0.3965459732194483,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Timm50,Timm50,66525,ENSMUSG00000003438,translocase of inner mitochondrial membrane 50,294.8999788468247,0.2389987564548443,0.2094185218381659,1.1412493716269154,0.2537661640751383,0.3966546655805556,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Lage3,Lage3,66192,ENSMUSG00000015289,"L antigen family, member 3",139.86542863879578,-0.21400734952165312,0.18758022038124722,-1.1408844124753352,0.25391802684099274,0.39684232701927696,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Flt4,Flt4,14257,ENSMUSG00000020357,FMS-like tyrosine kinase 4,1.7597327968235743,3.2870957370812537,2.8813870206496524,1.1408032706207332,0.2539517992857582,0.3968454040685899,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Xrcc5,Xrcc5,22596,ENSMUSG00000026187,X-ray repair complementing defective repair in Chinese hamster cells 5,33.04628125068281,-0.6817963434575869,0.597790861543209,-1.1405265408332206,0.25406700184555503,0.3969757136274525,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Drg2,Drg2,13495,ENSMUSG00000020537,developmentally regulated GTP binding protein 2,196.23806599146525,-0.21849737764681984,0.19162714335977768,-1.140221441576226,0.25419405675934453,0.39712450735483923,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Gm16938,Gm16938,330599,NA,"predicted gene, 16938",1.6577543442777294,2.422964173058306,2.1259700324007462,1.1396981783050721,0.25441206637941255,0.39741534355061464,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Abcb9,Abcb9,56325,ENSMUSG00000029408,"ATP-binding cassette, sub-family B member 9",14.997734528535934,-1.17931306711536,1.0348952969174048,-1.1395481945160306,0.25447457880580965,0.39746323624219465,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Rhno1,Rhno1,72440,ENSMUSG00000048668,RAD9-HUS1-RAD1 interacting nuclear orphan 1,117.743500803123,-0.29451179738647026,0.25851391961636844,-1.1392492822959872,0.25459919565927497,0.39757329395905056,Not_significant,FALSE
Microglia_3d_HI_vs_Control,AI854517,AI854517,NA,NA,NA,2.543694090451584,-2.6330436571186193,2.311255973257838,-1.1392263287078517,0.2546087667916952,0.39757329395905056,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Plxnb3,Plxnb3,140571,ENSMUSG00000031385,plexin B3,31.86870696531007,-0.7673181228673428,0.6737239206077007,-1.1389207053465162,0.254736228744214,0.39772255533912687,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tfg,Tfg,21787,ENSMUSG00000022757,Trk-fused gene,455.26109315825227,-0.2042124139702993,0.17933544480884067,-1.1387175256290007,0.25482099055139373,0.39780511949209196,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pou6f1,Pou6f1,19009,ENSMUSG00000009739,"POU domain, class 6, transcription factor 1",31.044250226284156,-0.6773029188036149,0.595014006371473,-1.1382974376249695,0.25499630360076997,0.398029006296023,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tbcb,Tbcb,66411,ENSMUSG00000006095,tubulin folding cofactor B,605.476431773264,0.17347657395256474,0.15245527121285882,1.137885050300136,0.2551684845279564,0.39820529554606787,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp661,Zfp661,72180,ENSMUSG00000034800,zinc finger protein 661,9.542918639617323,1.2752343691232397,1.1207166039838568,1.137874075024955,0.2551730680546849,0.39820529554606787,Not_significant,FALSE
Microglia_3d_HI_vs_Control,BC026585,BC026585,NA,NA,NA,163.47277889067678,0.263566762024153,0.23164784034440616,1.1377907155632916,0.2552078827468927,0.39820982379839026,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ak6,Ak6,102216272,ENSMUSG00000078941,adenylate kinase 6,101.80618362313886,0.3472262688782952,0.30556334745138675,1.1363479022415697,0.25581099030252324,0.3991009673662022,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ikzf5,Ikzf5,67143,ENSMUSG00000040167,IKAROS family zinc finger 5,32.55359870085888,-0.5403594201327404,0.47557721385660984,-1.1362180617334263,0.25586531320837025,0.39912021874939024,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Atp5j,Atp5j,NA,NA,NA,1325.2752206210591,-0.14886130183369944,0.13102078910074386,-1.136165511255147,0.25588730165051465,0.39912021874939024,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fuz,Fuz,70300,ENSMUSG00000011658,fuzzy planar cell polarity protein,56.81035209185222,-0.36748317577870965,0.3236755431781829,-1.135344277699754,0.2562310970154732,0.3996065027570397,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Kcnb1,Kcnb1,16500,ENSMUSG00000050556,"potassium voltage gated channel, Shab-related subfamily, member 1",7.3243692748347415,-1.4358303735239093,1.2650019560666,-1.1350420184238161,0.25635771342081776,0.39975400500686875,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Slc7a8,Slc7a8,50934,ENSMUSG00000022180,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 8",1403.6809039947018,0.13639253625449238,0.12020479257225243,1.1346680389012764,0.25651443356981224,0.3999019763811343,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fermt2,Fermt2,218952,ENSMUSG00000037712,fermitin family member 2,12.51810121424107,-1.2365380271226407,1.0897847519977797,-1.1346626247576275,0.25651670291349565,0.3999019763811343,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Aasdh,Aasdh,231326,ENSMUSG00000055923,aminoadipate-semialdehyde dehydrogenase,16.137317859142684,0.9160426297467774,0.8075801369935348,1.134305547876682,0.256666402823344,0.40008536844843057,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ppcs,Ppcs,106564,ENSMUSG00000028636,phosphopantothenoylcysteine synthetase,35.920212126561204,0.5026076985929913,0.4431573396892192,1.134151809254618,0.2567308744481238,0.400135879510828,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Dnajc10,Dnajc10,66861,ENSMUSG00000027006,DnaJ heat shock protein family (Hsp40) member C10,139.43036072525683,0.2779986008216185,0.24514489920412746,1.1340174799645102,0.25678721580418323,0.40017370785620066,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Uck2,Uck2,80914,ENSMUSG00000026558,uridine-cytidine kinase 2,21.7635008980827,0.7330883835344805,0.6468668635104841,1.1332909828710047,0.2570920771830404,0.4005987686176296,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Alg13,Alg13,67574,ENSMUSG00000041718,asparagine-linked glycosylation 13,50.580736982647416,0.39800706893549004,0.3514670200971325,1.1324165460119007,0.257459351828213,0.40112096293075816,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fam208a,Fam208a,NA,NA,NA,47.0976196043172,-0.5021629579024584,0.4437896468236373,-1.1315337378792405,0.25783051162248033,0.4016490791542209,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nadsyn1,Nadsyn1,78914,ENSMUSG00000031090,NAD synthetase 1,29.91933782882265,0.8190652585607449,0.7239917171597271,1.1313185484690327,0.2579210401214768,0.4017399498983632,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Rad51ap1,Rad51ap1,19362,ENSMUSG00000030346,RAD51 associated protein 1,78.4556220886819,-0.3345298671995959,0.2957642613630962,-1.1310692700255252,0.2580259371655653,0.4018531757303949,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Vwa5a,Vwa5a,67776,ENSMUSG00000023186,von Willebrand factor A domain containing 5A,434.930274878339,-0.17277603319061025,0.1529359459973374,-1.1297280836358659,0.2585908197817202,0.40268267181284223,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zc3h11a,Zc3h11a,70579,ENSMUSG00000102976,zinc finger CCCH type containing 11A,199.32610848774107,0.22582363987625087,0.19998186579862456,1.1292205869488594,0.2588047912533727,0.4029655833865216,Not_significant,FALSE
Microglia_3d_HI_vs_Control,5930430L01Rik,5930430L01Rik,319982,ENSMUSG00000106951,RIKEN cDNA 5930430L01 gene,4.101896150773473,1.7566315221421818,1.5557494882156968,1.1291223525690364,0.25884622314019745,0.40297980940029743,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Stmn1,Stmn1,16765,ENSMUSG00000028832,stathmin 1,82.98186655678245,-0.23776890124172437,0.21060470146778884,-1.1289819248317692,0.2589054587165085,0.403002391295922,Not_significant,FALSE
