comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_1d_HI_vs_Control,Ypel3,Ypel3,66090,ENSMUSG00000042675,yippee like 3,339.8695449187609,-4.515327471941997,0.46787540530110094,-9.650704911569695,4.881898212742347e-22,5.0754611945107277e-20,Down,TRUE
Microglia_1d_HI_vs_Control,Ctsb,Ctsb,13030,ENSMUSG00000021939,cathepsin B,39316.29781418881,1.8291623893180284,0.18958385572264644,9.648302500999977,4.99761139854732e-22,5.1505817648332905e-20,Up,TRUE
Microglia_1d_HI_vs_Control,S100a9,S100a9,20202,ENSMUSG00000056071,S100 calcium binding protein A9 (calgranulin B),371.9712022794349,10.549184367907172,1.0959578708220865,9.625538215254704,6.237949686219928e-22,6.373463765610223e-20,Up,TRUE
Microglia_1d_HI_vs_Control,C5ar1,C5ar1,12273,ENSMUSG00000049130,complement component 5a receptor 1,1805.5603777314116,2.8949195874254756,0.30098690538217604,9.618091470622854,6.70639006050803e-22,6.793515811721468e-20,Up,TRUE
Microglia_1d_HI_vs_Control,Bckdha,Bckdha,12039,ENSMUSG00000060376,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",337.4184836737809,-2.7132330735716375,0.2823107495971718,-9.610803263577955,7.198519386574308e-22,7.187620993202245e-20,Down,TRUE
Microglia_1d_HI_vs_Control,Cct3,Cct3,12462,ENSMUSG00000001416,chaperonin containing TCP1 subunit 3,1490.5521621605221,1.2245976052555487,0.12742231002956095,9.610543122091038,7.216730494355949e-22,7.187620993202245e-20,Up,TRUE
Microglia_1d_HI_vs_Control,Gnai2,Gnai2,14678,ENSMUSG00000032562,G protein subunit alpha i2,2624.514699551001,-2.2198306911595336,0.23112075407011806,-9.604635897328697,7.642756968256275e-22,7.5148248517383e-20,Down,TRUE
Microglia_1d_HI_vs_Control,Cxcl2,Cxcl2,20310,ENSMUSG00000058427,C-X-C motif chemokine ligand 2,4232.139888516933,3.309648932718334,0.3446028435696826,9.604241504319116,7.672070596189117e-22,7.5148248517383e-20,Up,TRUE
Microglia_1d_HI_vs_Control,Rdm1,Rdm1,66599,ENSMUSG00000010362,RAD52 motif 1,89.74014901726922,-3.7371614133116124,0.38941339524082136,-9.596900001348114,8.238498397959841e-22,8.003498607591807e-20,Down,TRUE
Microglia_1d_HI_vs_Control,Nfkb1,Nfkb1,18033,ENSMUSG00000028163,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",406.51624443189763,-1.9906937957860429,0.20757004397355525,-9.590467669022898,8.768664346454314e-22,8.449285352372076e-20,Down,TRUE
Microglia_1d_HI_vs_Control,Trf,Trf,22041,ENSMUSG00000032554,transferrin,2973.6335037362605,-1.5995224146374976,0.1673627428029802,-9.557219174643063,1.209632006009406e-21,1.1561740754212483e-19,Down,TRUE
Microglia_1d_HI_vs_Control,Cmtm7,Cmtm7,102545,ENSMUSG00000032436,CKLF-like MARVEL transmembrane domain containing 7,1401.8712788950263,-2.198653056113453,0.23013280354339266,-9.5538446595202,1.249704693254219e-21,1.1849200019559202e-19,Down,TRUE
Microglia_1d_HI_vs_Control,Capg,Capg,12332,ENSMUSG00000056737,"capping actin protein, gelsolin like",1271.9609125068687,3.161414996050502,0.33158340907175876,9.534297885713372,1.5090321023761281e-21,1.4194482918541167e-19,Up,TRUE
Microglia_1d_HI_vs_Control,Gla,Gla,11605,ENSMUSG00000031266,"galactosidase, alpha",295.842388796167,3.1962252244428875,0.33642391511967634,9.500588634746409,2.087071681284956e-21,1.9477144540621496e-19,Up,TRUE
Microglia_1d_HI_vs_Control,Il6ra,Il6ra,16194,ENSMUSG00000027947,"interleukin 6 receptor, alpha",777.7472059312526,-2.1116942100646034,0.22358584129933767,-9.444668758060839,3.5653019010910464e-21,3.296490135273827e-19,Down,TRUE
Microglia_1d_HI_vs_Control,Lpcat2,Lpcat2,270084,ENSMUSG00000033192,lysophosphatidylcholine acyltransferase 2,1723.195217327366,-1.5664452408861753,0.16586663052404826,-9.444004715939915,3.587978631879207e-21,3.296490135273827e-19,Down,TRUE
Microglia_1d_HI_vs_Control,Tgfbr1,Tgfbr1,21812,ENSMUSG00000007613,"transforming growth factor, beta receptor I",785.8848879324665,-2.1960267482854907,0.23281202208477725,-9.432617476625925,3.999806984245559e-21,3.6465932597906435e-19,Down,TRUE
Microglia_1d_HI_vs_Control,Osm,Osm,18413,ENSMUSG00000058755,oncostatin M,1470.7856815247353,2.8712822991635805,0.3051857693057126,9.408309914632165,5.0417829761112694e-21,4.56146655212754e-19,Up,TRUE
Microglia_1d_HI_vs_Control,Trem1,Trem1,58217,ENSMUSG00000042265,triggering receptor expressed on myeloid cells 1,76.36367251559078,9.12469447913217,0.9719748166165417,9.387788987059729,6.12729359567209e-21,5.501566946659515e-19,Up,TRUE
Microglia_1d_HI_vs_Control,Cd33,Cd33,12489,ENSMUSG00000004609,CD33 molecule,936.4642812980111,-3.319338234082579,0.3545518658196349,-9.362066749836735,7.819196837839996e-21,6.967903828727792e-19,Down,TRUE
Microglia_1d_HI_vs_Control,Pa2g4,Pa2g4,18813,ENSMUSG00000025364,proliferation-associated 2G4,1295.269471034276,1.5015378176244836,0.1605358563656386,9.353286247805979,8.496590459136989e-21,7.515044038932209e-19,Up,TRUE
Microglia_1d_HI_vs_Control,Slc40a1,Slc40a1,53945,ENSMUSG00000025993,"solute carrier family 40 (iron-regulated transporter), member 1",376.61851413547856,-3.937586851343449,0.4227678264974771,-9.313828074301078,1.2330621613504017e-20,1.0784915962757368e-18,Down,TRUE
Microglia_1d_HI_vs_Control,N4bp2l1,N4bp2l1,100637,ENSMUSG00000041132,NEDD4 binding protein 2-like 1,111.94537526159212,-4.841334306942752,0.519822240351418,-9.313442040628813,1.2375536373059419e-20,1.0784915962757368e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Sft2d2,Sft2d2,108735,ENSMUSG00000040848,SFT2 domain containing 2,424.51055021498786,-2.884867459294259,0.30994606976680605,-9.307643298928568,1.3070010002865806e-20,1.1306989675471937e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Glrx,Glrx,93692,ENSMUSG00000021591,glutaredoxin,456.3261122824352,2.9282785284463824,0.3155453350294952,9.280056471672019,1.69388763503658e-20,1.4547794384386629e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Snx8,Snx8,231834,ENSMUSG00000029560,sorting nexin 8,427.21361331625627,1.760890791372338,0.18977873137995815,9.278651925683066,1.7163631038971235e-20,1.4634773746322813e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Ulk2,Ulk2,29869,ENSMUSG00000004798,unc-51 like kinase 2,228.11868420853406,-2.570135451394327,0.27725255272901816,-9.270015464587381,1.86118937012719e-20,1.5756297439105327e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Anxa5,Anxa5,11747,ENSMUSG00000027712,annexin A5,1399.6771712014943,2.66097130043118,0.2871152735679318,9.267954530470462,1.8974975634676984e-20,1.5949745476751178e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Psat1,Psat1,107272,ENSMUSG00000024640,phosphoserine aminotransferase 1,1052.6973754489914,1.4695168558194416,0.15872423556484017,9.2583016739062,2.07709582981846e-20,1.7336436461273514e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Prkab1,Prkab1,19079,ENSMUSG00000029513,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",660.3745640227585,-1.72732427698569,0.18687512350619467,-9.243200724511796,2.3923164331600167e-20,1.9827786269798962e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Wfdc17,Wfdc17,100034251,ENSMUSG00000069792,WAP four-disulfide core domain 17,137.83228607742436,6.326185071398853,0.6854185980858232,9.229666497328882,2.714758283322428e-20,2.2343968870789873e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Cd37,Cd37,12493,ENSMUSG00000030798,CD37 antigen,1129.1573573252138,-1.8567528717967723,0.20145231517906237,-9.216835607703906,3.059971637131823e-20,2.501157506433542e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Map1lc3a,Map1lc3a,66734,ENSMUSG00000027602,microtubule-associated protein 1 light chain 3 alpha,524.8072208994196,-2.0838920023077487,0.22614912730793632,-9.21468071583674,3.1220605876510107e-20,2.5344289099205328e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Ecscr,Ecscr,68545,ENSMUSG00000073599,endothelial cell surface expressed chemotaxis and apoptosis regulator,692.757010881418,-2.377395676364934,0.25818960857095413,-9.207944849227317,3.3242841646103596e-20,2.6802323754395904e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Plaur,Plaur,18793,ENSMUSG00000046223,"plasminogen activator, urokinase receptor",720.2407470833429,3.840052036258452,0.4174520190715754,9.198786593004943,3.620144794528705e-20,2.8990510881590683e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Chac1,Chac1,69065,ENSMUSG00000027313,"ChaC, cation transport regulator 1",45.581976444818174,8.886631687009206,0.9686987163379108,9.173782866776595,4.567044324938978e-20,3.632792573099112e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Psmd12,Psmd12,66997,ENSMUSG00000020720,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 12",758.8071431790157,1.4209992982700377,0.15581845255453208,9.119582918285804,7.54139947617918e-20,5.958711106111709e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Srm,Srm,20810,ENSMUSG00000006442,spermidine synthase,925.0961353064889,1.6895038698660558,0.1853533296797308,9.115044616599679,7.86381097657688e-20,6.172310443337032e-18,Up,TRUE
Microglia_1d_HI_vs_Control,Ramp1,Ramp1,51801,ENSMUSG00000034353,receptor (calcitonin) activity modifying protein 1,253.10224079296452,-3.925564413861682,0.4315729758506176,-9.095945838880459,9.376671841892372e-20,7.3113364914545e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Soga1,Soga1,NA,NA,NA,295.17215751712564,-2.9631377672031443,0.3261744117640268,-9.084519386967877,1.0415783123530266e-19,8.062390851184238e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Mfng,Mfng,17305,ENSMUSG00000018169,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,464.0602082273835,-1.8394430247974836,0.2024950151078987,-9.08389287418924,1.0475938163030481e-19,8.062390851184238e-18,Down,TRUE
Microglia_1d_HI_vs_Control,Asprv1,Asprv1,67855,ENSMUSG00000033508,"aspartic peptidase, retroviral-like 1",76.13089156725074,9.50635259600968,1.0538848255082651,9.02029554455818,1.8758254662559435e-19,1.4343408661977706e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Hspa9,Hspa9,15526,ENSMUSG00000024359,heat shock protein 9,1084.166342510801,1.7872826957361478,0.19893279504661612,8.984354215288294,2.602581510911755e-19,1.9772946197003922e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Tle3,Tle3,21887,ENSMUSG00000032280,transducin-like enhancer of split 3,194.00041987826202,-3.455431633862638,0.3849961389568787,-8.975237110753627,2.8274213686364313e-19,2.1344329975209543e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Parvg,Parvg,64099,ENSMUSG00000022439,"parvin, gamma",1425.234004112647,-1.8274149216168436,0.2039086577013799,-8.961929043214319,3.190471436320918e-19,2.393257434384527e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Mgat4a,Mgat4a,269181,ENSMUSG00000026110,"mannoside acetylglucosaminyltransferase 4, isoenzyme A",365.3940764183035,-1.7559193366461217,0.19652699208045046,-8.934748952588238,4.081037649776225e-19,3.0420413978080385e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Atad3a,Atad3a,108888,ENSMUSG00000029036,"ATPase family, AAA domain containing 3A",244.99970034327376,2.01720611528913,0.22612508801062514,8.920753256685723,4.631273849054655e-19,3.4306161036872356e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Gal3st4,Gal3st4,330217,ENSMUSG00000075593,galactose-3-O-sulfotransferase 4,444.83533198577635,-2.1165144425627473,0.23727688099344033,-8.920019656787632,4.662054565683342e-19,3.4319671249986934e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Slfn2,Slfn2,20556,ENSMUSG00000072620,schlafen 2,1502.7525712596882,2.6744752306972166,0.30032742383161004,8.905198188616843,5.329075215869345e-19,3.898777744350832e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Dok2,Dok2,13449,ENSMUSG00000022102,docking protein 2,219.04025367446005,3.2764382945651804,0.36822633924736653,8.897892261759525,5.69172283941241e-19,4.1385459566083364e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Cmtm6,Cmtm6,67213,ENSMUSG00000032434,CKLF-like MARVEL transmembrane domain containing 6,1919.0556661356752,-1.777250724428835,0.20001795402562256,-8.885455973623081,6.365913372757522e-19,4.6005369081659844e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Ppfia4,Ppfia4,68507,ENSMUSG00000026458,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4",1360.0916743132982,-2.865425936889986,0.32301970406119906,-8.870746585623472,7.265712588804101e-19,5.218983369848861e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Mir6236,Mir6236,102465959,ENSMUSG00000098973,microRNA 6236,391.9701700953273,-3.9646652806552396,0.4470729702114501,-8.868049613422368,7.443816538200329e-19,5.314705639201825e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Dusp7,Dusp7,235584,ENSMUSG00000053716,dual specificity phosphatase 7,165.54381559273995,-3.051812994066507,0.3443838167162167,-8.861662035011646,7.8830267535426245e-19,5.594588807364502e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Gatm,Gatm,67092,ENSMUSG00000027199,glycine amidinotransferase (L-arginine:glycine amidinotransferase),3559.3580148152523,1.5762668846081287,0.17797038443073707,8.856905544425477,8.226618424466669e-19,5.803683426593986e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Fscn1,Fscn1,14086,ENSMUSG00000029581,fascin actin-bundling protein 1,1216.2651646471606,-1.7435808525940708,0.19705768285881398,-8.848073453920064,8.904304002509662e-19,6.244604203416836e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Fam110a,Fam110a,73847,ENSMUSG00000027459,"family with sequence similarity 110, member A",463.03145009568317,-2.393541752810574,0.27064727723350623,-8.843768085446131,9.254359137860808e-19,6.451921441289782e-17,Down,TRUE
Microglia_1d_HI_vs_Control,Saa3,Saa3,20210,ENSMUSG00000040026,serum amyloid A 3,68.24591676834736,9.02037612159297,1.0216986951520166,8.828802624878408,1.0580223774171516e-18,7.333146910612912e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Nolc1,Nolc1,70769,ENSMUSG00000015176,nucleolar and coiled-body phosphoprotein 1,546.4498249610112,1.7185769684305516,0.19477167552409175,8.823546667174288,1.1089044996864016e-18,7.641125657141415e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Angptl4,Angptl4,57875,ENSMUSG00000002289,angiopoietin-like 4,98.80689578794436,4.795665407894113,0.544307374936336,8.810583190159843,1.2449645825257849e-18,8.52908683936162e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Cd72,Cd72,12517,ENSMUSG00000028459,CD72 antigen,516.332300438675,6.921393104171312,0.7856562439474873,8.80969655303081,1.2548507946611956e-18,8.547408976048557e-17,Up,TRUE
Microglia_1d_HI_vs_Control,Mmp12,Mmp12,17381,ENSMUSG00000049723,matrix metallopeptidase 12,208.05275055313743,8.548108770553677,0.9730773526766627,8.784613830586261,1.569026214076933e-18,1.0626342108137034e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Tubb6,Tubb6,67951,ENSMUSG00000001473,"tubulin, beta 6 class V",1107.2770693648129,2.6430350606397695,0.30126859292070135,8.773018903219885,1.7393882336078877e-18,1.1713198491318571e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Ctsl,Ctsl,13039,ENSMUSG00000021477,cathepsin L,14229.759225686956,1.5267126069169723,0.1742899710788299,8.759612486403208,1.9592274172364124e-18,1.3119075338466644e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Tspan7,Tspan7,21912,ENSMUSG00000058254,tetraspanin 7,594.4966011130526,-2.5524738166785026,0.2916246192046397,-8.752600598810805,2.084915257703187e-18,1.3882255974324815e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Tmem52,Tmem52,69671,ENSMUSG00000023153,transmembrane protein 52,50.07787338246388,-6.5205532906960535,0.7466269439709711,-8.733348485946916,2.47241840420357e-18,1.637044856235794e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Got1,Got1,14718,ENSMUSG00000025190,"glutamic-oxaloacetic transaminase 1, soluble",398.03278176940916,2.091070954205372,0.24002051873921398,8.712050807945102,2.9842586014420703e-18,1.964968496905079e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Fchsd2,Fchsd2,207278,ENSMUSG00000030691,FCH and double SH3 domains 2,407.7328793814579,-3.514847382765884,0.40432994191481575,-8.693017801551763,3.529370487296467e-18,2.311055194223079e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Calr,Calr,12317,ENSMUSG00000003814,calreticulin,4213.965191877768,1.2521983774852365,0.14428272720676058,8.678782288962465,4.000286028603841e-18,2.605021429176523e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Aen,Aen,68048,ENSMUSG00000030609,apoptosis enhancing nuclease,218.6930899330965,2.14396994153558,0.2470884503226978,8.6769330526601,4.065842817667336e-18,2.6332442117482663e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Cd63,Cd63,12512,ENSMUSG00000025351,CD63 antigen,1446.8282288003377,1.9590667218185893,0.22604039752385063,8.666887615130294,4.440929227657106e-18,2.8605376742495664e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Ctc1,Ctc1,68964,ENSMUSG00000020898,CTS telomere maintenance complex component 1,534.4274261128779,-2.4368038912479024,0.28216549459876195,-8.636080377981816,5.817458769206097e-18,3.726947099061117e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Nfix,Nfix,18032,ENSMUSG00000001911,nuclear factor I/X,129.97146420674432,-3.349605850479442,0.3893965503161113,-8.60204295020138,7.830947518421113e-18,4.989913440232636e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Ckap2l,Ckap2l,70466,ENSMUSG00000048327,cytoskeleton associated protein 2-like,228.89898313072226,-2.4629524620442544,0.2865368080945534,-8.595588393765846,8.28392289058104e-18,5.250323748618528e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Ccdc86,Ccdc86,108673,ENSMUSG00000024732,coiled-coil domain containing 86,559.8059767557155,1.7928056081840433,0.20874122249015872,8.588651473805403,8.799600468094602e-18,5.547492805737086e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Prcp,Prcp,72461,ENSMUSG00000061119,prolylcarboxypeptidase (angiotensinase C),548.3814629743629,-1.8677792951504568,0.21754763828310034,-8.585610535196285,9.035528102517899e-18,5.666088839737679e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Camk2n1,Camk2n1,66259,ENSMUSG00000046447,calcium/calmodulin-dependent protein kinase II inhibitor 1,118.91284987114561,-3.960296288795169,0.46161956802686405,-8.579134341559582,9.558978298864926e-18,5.962790042007742e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Fn1,Fn1,14268,ENSMUSG00000026193,fibronectin 1,1122.7564185393105,10.235008961115401,1.1958394016497156,8.558849078727238,1.1399983458717589e-17,7.073958322131983e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Slco4a1,Slco4a1,108115,ENSMUSG00000038963,"solute carrier organic anion transporter family, member 4a1",56.17510051870496,-7.617000073089887,0.8903155102464123,-8.55539411077061,1.1746671178574011e-17,7.251122229607249e-16,Down,TRUE
Microglia_1d_HI_vs_Control,Nme2,Nme2,18103,ENSMUSG00000020857,NME/NM23 nucleoside diphosphate kinase 2,641.5711845265745,1.565142626924862,0.18310952850611503,8.547576085711965,1.2570042503971517e-17,7.71917843300883e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Ccl5,Ccl5,20304,ENSMUSG00000035042,C-C motif chemokine ligand 5,133.22084186458233,5.08886594358619,0.596061065065363,8.53749094151646,1.3716772143895562e-17,8.379957909765475e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Fcgr4,Fcgr4,246256,ENSMUSG00000059089,"Fc receptor, IgG, low affinity IV",234.66444682903116,2.213272136329523,0.259402442032778,8.532194681690216,1.4359713975996674e-17,8.727760515051927e-16,Up,TRUE
Microglia_1d_HI_vs_Control,Tmem176b,Tmem176b,65963,ENSMUSG00000029810,transmembrane protein 176B,1605.6311851231715,-2.1270054558571965,0.2502508671511563,-8.499492849199378,1.904207868801775e-17,1.1514628398489101e-15,Down,TRUE
Microglia_1d_HI_vs_Control,Tlr2,Tlr2,24088,ENSMUSG00000027995,toll-like receptor 2,2443.3760961469147,2.6039710818492363,0.3068176152352899,8.487032531858784,2.1198044075680762e-17,1.2753259816495856e-15,Up,TRUE
Microglia_1d_HI_vs_Control,Bcl2a1b,Bcl2a1b,12045,ENSMUSG00000089929,B cell leukemia/lymphoma 2 related protein A1b,1293.2125444711528,2.152255675101126,0.25395424338796485,8.474974256733068,2.351315263355219e-17,1.407464065721518e-15,Up,TRUE
Microglia_1d_HI_vs_Control,Ldha,Ldha,16828,ENSMUSG00000063229,lactate dehydrogenase A,2171.80929727571,1.5170260564699822,0.1790539165146468,8.472453917788991,2.4027674080111007e-17,1.4310351416958576e-15,Up,TRUE
Microglia_1d_HI_vs_Control,Hdc,Hdc,15186,ENSMUSG00000027360,histidine decarboxylase,40.28775248362853,8.548469157995797,1.01034433377586,8.46094630535359,2.65216505351829e-17,1.5716730107149385e-15,Up,TRUE
Microglia_1d_HI_vs_Control,Stfa1,Stfa1,20861,ENSMUSG00000071562,stefin A1,43.1359305090479,8.837972008294832,1.0448177241899477,8.458864932777585,2.6999253173447714e-17,1.5920156647348374e-15,Up,TRUE
