gene_symbol,n_groups,mean_log2FC
Aatf,3,0.25272941424783096
Taok2,3,0.009264762937222929
Ppil1,3,0.09821678279317066
Tardbp,3,-0.02765474406111173
Rbm4,3,-0.06952993701121826
Gm34939,3,-0.04217257892643408
Rbfa,3,0.019682216829162318
Uqcrc1,3,0.16536326810921834
Rbm5,3,-0.20133155565288283
Pou3f4,3,0.021122765129318027
Syt4,3,-0.34445883711835035
Pomt2,3,0.046964564934623
Pop4,3,0.09273469941417761
Glrx2,3,-0.25154482360365604
Chrac1,3,0.13080833888741
Syt11,3,-0.18417963081790933
Clcn5,3,0.6935980076760632
Chrd,3,0.08247038298821986
Abca9,3,0.15523900217049358
Zfp944,3,-0.15384496735569475
Tesc,3,0.345143808364415
Syt3,3,0.26109392379283075
Ppp2r3d,3,0.062962324918094
Syt5,3,0.2703545687745457
Rbm6,3,0.03514870513138107
Sytl2,3,0.12199526819620887
AI597479,3,-0.2084715447990594
Syvn1,3,-0.23832404485574216
Porcn,3,0.15999474303990055
Tent5a,3,-0.061894172858268814
Tab2,3,-0.1470909438546374
Tab3,3,-0.15254656502952818
Unc13b,3,0.1051726457013443
Tacc1,3,0.22608275221976037
Pou2f1,3,0.20527106935584183
Glul,3,0.12908314806716456
Tacr3,3,1.055026054268123
Tasor,3,-0.3223823354095692
Ten1,3,0.02919576265382212
Abcb10,3,0.06486916304847537
Uprt,3,0.11797812675096858
Ppp1r11,3,0.34801520284510745
Ppp1r3g,3,0.19112486763688563
Unc80,3,0.23137572579878465
Tbl1xr1,3,-0.3119592467688287
AU040320,3,0.0916892716233317
Zfp952,3,-0.10383340538098401
Rbm12b2,3,-0.15170645705625274
Gm26944,3,-0.5117057626706836
Gm26782,3,0.14497943597607996
Ppp1r15b,3,-0.14828768107503756
Ppp1r16b,3,0.12456917125773562
Gm21984,3,0.12866500310932688
Rbm12,3,-0.12109210272103337
Gm16386,3,-0.1886814857313718
Ppp1r3f,3,0.45745337415974174
Rbl2,3,-0.12984741469730735
Gm16536,3,-0.12295337294304559
Unc5c,3,0.28550976999983674
Tcea2,3,-0.1454580688686997
Ciz1,3,-0.0675243137715528
Ppp1r1b,3,-0.0017861085298021447
Unc5b,3,-0.14289409606858997
Gm19500,3,0.36105685423082523
Cipc,3,-0.16466629467559388
Cirbp,3,0.5126858942129979
Ppp1r3c,3,-0.29899369110783863
Cisd3,3,0.11605490992921437
Gm15421,3,-0.5117251102748772
Ppp1r10,3,0.022897983171430675
Ppp1ccb,3,0.38369666860042073
Aasdhppt,3,-0.32185735815051375
Upp1,3,-0.007510333683225211
Tekt4,3,0.2556160409641446
Ppp2ca,3,0.46396879593784945
Tecr,3,-0.04634899692297647
Tdrkh,3,-0.030742400920135096
Ppl,3,0.1176961891650341
Ppm1a,3,0.3397544707352839
Gm13889,3,1.7065786916624617
Gm33578,3,-0.05734393726042236
Tbc1d12,3,-0.10976532491150752
Tbc1d14,3,-0.13994184753981267
Gm14168,3,9.771276416934027
Ppp1r8,3,0.12686994612609542
Ckb,3,-0.3020324544122973
Unc50,3,-0.09797266071695415
Tbc1d19,3,-0.31459285712297347
Aamdc,3,0.14970623918556325
Zfp948,3,-0.37459245935632945
Aaas,3,0.10715773056078715
Gm14393,3,0.5516040392743985
Ppp1r7,3,0.21326894662521012
Ppm1m,3,0.3135257988275216
AW549877,3,-0.2877656348565629
Tcirg1,3,1.422196210106318
Tbc1d9,3,0.16184376889791824
Tbcc,3,0.38204537376274017
Synrg,3,0.20964055888634062
Rbms1,3,0.15716961595226406
Glrx,3,-0.19222401058172775
Chd3,3,0.02696813377837523
Gmfb,3,-0.39384548142793774
Clk4,3,-0.27183842075715065
Ggps1,3,-0.24181918846760797
Tgds,3,-0.22792551712813128
Gigyf1,3,0.1824498906014822
Zfp933,3,-0.3386026559924643
Abhd11,3,0.051233055141195145
Clk3,3,0.12049665496381393
Suclg1,3,-0.1255939983331156
Clk2,3,0.18061649754031578
Gm9567,3,-0.11707619734415498
Polr2f,3,0.2092270184776826
Polr2g,3,-0.3820166047706225
Gm46430,3,-0.15321678148807638
Abhd10,3,-0.16210519867282752
Sulf2,3,0.26917004524522953
A830018L16Rik,3,-0.1128316570740477
Uhrf2,3,-0.2206389275485009
Ulk1,3,0.02353466395696688
Clec2d,3,0.4294460734644151
Gm5532,3,9.976591389178475
Sult4a1,3,-0.008767525886460459
Sumo2,3,-0.044791094320259905
Gmpr,3,0.2774890170506766
Polr2a,3,0.05869354598820611
Ppp2r5c,3,-0.20458319104444495
Polr1d,3,0.2324250469633879
Stx1b,3,0.07445065414579054
Stx3,3,-0.1718698987222178
Chac2,3,-0.43934889370638325
Tgoln1,3,-0.1691256272106026
Ppp4r2,3,-0.23027834039206682
Chaf1a,3,0.41990890626629596
Gfod1,3,-0.07340719070948641
Gnb2,3,0.12603045966515286
Polr1a,3,0.6240028748389234
Zfp97,3,-0.23092721324628632
Uggt1,3,-0.04895761776601223
Zfp932,3,-0.40769364801439173
Rb1cc1,3,-0.14173450724164816
Stx8,3,0.08734844190271267
Usf3,3,0.18776380312959626
Ppp3r1,3,-0.4036640374950809
Chchd2,3,0.1968979229704944
Gga3,3,-0.12210144233357977
Clmn,3,0.11417713707992574
Chchd5,3,0.10172070231130632
Zfp961,3,-0.11794189134206615
Ppp3ca,3,0.22421117193619883
Chd1,3,-0.004352078325283337
Zfp938,3,-0.1417070674473483
Cisd1,3,-0.12163883284414301
Tex264,3,0.26690012807121843
Supt5,3,0.06697918446253366
Abcd2,3,-0.2388058399440875
Rbpms,3,-0.18557469324556916
Polr3d,3,0.3374181456988193
Uri1,3,1.9879745333031593
Cldnd1,3,-0.1851663616904927
Tet1,3,0.4260284026503564
Ulk3,3,0.0366555910925612
Supt6,3,0.0845233558927932
Syn1,3,-0.22236298644976976
Suz12,3,-0.33804014379044145
Syna,3,0.32484877489975195
Susd6,3,0.23843930006282107
Zfp958,3,-0.3790829821989591
Ppp2r5b,3,0.350604288323908
Abce1,3,-0.3139867051847769
Syn2,3,-0.3341481182090562
Polr3a,3,0.19377744337580322
Svip,3,-0.24960357966754498
Chml,3,0.33619652575065756
Cldn10,3,-0.013827925309272498
Syf2,3,0.1015799294915376
Abcc5,3,-0.055616370179541276
Polr3f,3,-0.2073233429595222
Supt16,3,0.09412151040340277
Polr3gl,3,0.12896126986201728
Gk,3,-0.1591783636494642
Zfp943,3,-0.19251849119813827
Rab39b,3,-0.21237543963517816
Clcn7,3,-0.17486940341078788
Clcn6,3,0.19101156530222085
Zw10,2,0.1057186557265509
Rgmb,2,0.11177636245712623
Zfp385a,2,0.0227799032968988
Zyx,2,-0.19938848330784031
Rnft1,2,-0.41640173372829037
Zfpm2,2,-0.2567723057122144
Zswim4,2,0.23620699808993698
Zfp420,2,-0.13853739304124588
Rhoa,2,-0.19174388044429286
Rnf6,2,-0.6932934042387866
Zfp811,2,-0.0659390747919109
Rpl6l,2,-0.8565546569661787
Zfp821,2,-0.007786699046247542
Rhof,2,-0.01621837560327294
Zfp787,2,0.41047333716617596
Rab3b,2,0.16473254700948106
Rnf32,2,0.023683664736165067
Rhoc,2,0.3647812274207153
Zfp639,2,0.01972455079962955
Raver2,2,0.17085604441575497
Zfp423,2,-0.16542633715906882
Rgs6,2,0.2984332047261917
Zfp865,2,0.3066488049970555
Rassf8,2,0.0690802943882421
Rgma,2,-0.443969924829034
Rnf2,2,-0.2689422025194302
Rnf26,2,0.27586964173188316
Zfp850,2,-0.3975645934971761
Zxda,2,-0.009397830954677389
Rnpc3,2,-0.4824650751048901
Zfp974,2,-0.158043788616768
Rab3gap2,2,0.009913784600845243
Zfp976,2,-0.5243272784189036
Rnf217,2,-0.08560675109220109
Zfpl1,2,0.19634228348213809
Rnf41,2,0.02239511776922909
Rasd1,2,-0.1451385897878797
Rhebl1,2,-0.18892672738376182
Rbck1,2,0.2507963922362934
Rassf1,2,0.22683208397993457
Rasl11a,2,0.6372125722861564
Rbbp7,2,0.28055021189334983
Zfp825,2,-0.6016010869751822
Rbbp5,2,-0.1825923914142397
Rasl10b,2,0.18900576546042105
Rasgef1c,2,0.2412299582007156
Zfp644,2,-0.2890228639933942
Zfp637,2,0.030418175785656643
Rgs11,2,-0.32834591391431667
Zswim8,2,-0.10016481572306424
Rgl1,2,-0.18201682433137234
Rgs12,2,0.3426567138664445
Rpn2,2,-0.07541686653870362
Rassf2,2,0.011574137645265895
Rnf44,2,-0.1486657012519059
Zswim6,2,-0.25029417634596957
Rasgrp1,2,-0.3868329894877948
Zfp763,2,-1.0325655095664386
Zfp955b,2,-0.08236044071928973
Rgd1562281,2,0.5555343792098935
Rhbdd2,2,0.24018255174528735
Zfp398,2,-0.10662135145158969
Zfp768,2,0.30348144998450954
Rbfox2,2,0.63060834410081
Rab40c,2,-0.260760680095083
Rgs9,2,0.3603925983248035
Rgs20,2,-0.24859470551841428
Rnmt,2,0.0274579123748018
Rgp1,2,0.19436623314319368
Rab3il1,2,0.534877230783973
Zfp804a,2,-0.3037222356287249
Rnf208,2,-0.035551070046119
Rgd1563709,2,0.6522712776990409
Rgd1565685,2,-0.30092203375230026
Rexo2,2,-0.013788507652198218
Rabep2,2,0.1044759337854436
Rnpepl1,2,-0.11393138602676456
Rdh13,2,0.3028670069011467
Rpap2,2,-0.19893165639506116
Ralbp1,2,0.13289044644833425
Ralgapa2,2,0.5394575696239243
Zkscan3,2,-0.23071777483466815
Zkscan6,2,-0.5672296222756461
Zmat3,2,0.29936068127392146
Zfp937,2,0.17309558050127705
Ralgps1,2,0.2076751150791956
Zfp709,2,0.07306286533807277
Rpgrip1l,2,-0.07350354384840063
Rcor1,2,-0.29194887388502044
Zfp970,2,-0.12719512582243578
Rcn2,2,-0.1689119868910432
Zfp934,2,-0.21570051079818045
Rala,2,-0.017789777791316297
Znhit6,2,0.2787231592261862
Zfp942,2,-0.6046561427554863
Rit2,2,-0.340287347552253
Rad52,2,0.1674697466762109
Zhx3,2,0.32100961778714376
Zfp655,2,-0.140945051101148
Reep3,2,-0.2649654404582861
Rbmxl1,2,0.3414675788887678
Reep2,2,0.09522191901405476
Rae1,2,0.18654203255428747
Zfp668,2,0.6840616405180576
Rita1,2,0.42233750557897487
Raf1,2,0.14720366489933814
Rpl22l1,2,-0.3473254231204802
Rpa2,2,-0.03924374689688333
Zfp91,2,-0.309876352921047
Zfp711,2,0.019669055828318655
Rmi1,2,-0.21987410263034174
Raly,2,0.22225781649178286
Rpl17-ps10,2,-0.7149017184410936
Rnd3,2,-0.30123030145320384
Rap1gap,2,0.1341992888363621
Ranbp1,2,0.16329276689095043
Rcc1l,2,0.029717205981404066
Zfp691,2,0.1798538706257412
Zfp560,2,-0.060341843827991154
Rcc1,2,0.023451179869855454
Zfp563,2,-0.3124224088082485
Rccd1,2,0.33837897884905277
Rnf121,2,0.20411303014182947
Zmpste24,2,-0.24495868171188895
Rcbtb2,2,-0.166253823372737
Rangap1,2,-0.17081017612643243
Rcbtb1,2,0.2765926984391852
Ranbp6,2,-0.1974066524001362
Rap1gap2,2,0.15764824161445165
Rpl10a,2,0.29932843496323464
Rmnd1,2,-0.0017329911571969392
Rnf122,2,-0.3584094912708329
Ramp1,2,0.32151331949620665
Zfp672,2,0.007129086812655644
Rchy1,2,-0.23799348138092685
Zfp551,2,-0.015703781659301752
Rnf128,2,-0.2127875672153138
Rpia,2,0.12676735282001564
Zmynd8,2,-0.027311682490649795
Zfp583,2,-0.08181954279974818
Rce1,2,-0.04324946301045511
Zmynd19,2,0.2177753832057261
Ramp2,2,0.3191065584514613
Rmnd5b,2,0.15437852832164273
Rnase4,2,-0.3314999313796131
Ran,2,-0.12535436143336165
Zfp532,2,0.18978783310245773
Zfp90,2,0.24963700480604734
Zfp526,2,0.4203889446775646
Rflnb,2,-0.46581321422169736
Zfyve19,2,0.21732792129569217
Zfp951,2,0.023330149456258414
Rars,2,-0.05285024248328891
Rabl6,2,-0.0693547642609018
Rpl35rt,2,0.012848170167242906
Zfp949,2,0.3724296235077532
Zfp493,2,-0.4154776127931207
Zfp46,2,0.2794423092948581
Zfp946,2,-0.28939613437995176
Rfk,2,-0.20811491137181726
Zfp623,2,0.339215425409012
Zfp871,2,-0.003268772066027645
Rpl34-ps1,2,-0.9362101817197521
Rexo4,2,-0.04609379087777511
Zfp467,2,-0.10230911444200881
Zfp458,2,-0.3630967245546465
Rcan3,2,0.28373610013599887
Zfp445,2,0.011144985629202006
Zfyve1,2,0.0413000631168054
Rfx4,2,-0.38898346979923953
Zfp629,2,0.2522076991580802
Zscan29,2,-0.023433147071716454
Rhov,2,0.39239866705586357
Zfp646,2,0.15340298096819915
Zfp65,2,-0.3098104617612599
Zfp451,2,-0.08475122738114065
Zfp626,2,-0.2931441932843989
Rfx1,2,0.015885884942116096
Rian,2,-0.31562241029810567
Zfp449,2,-0.32231085397499193
Rnf19a,2,-0.23332494557290326
Zscan22,2,-0.2869031994025634
Zfp507,2,0.5620083251219514
Rnf187,2,1.7630899997350127
Zfp523,2,0.19567407430669267
Zfp516,2,0.6271714646417963
Zfyve26,2,0.24973133540190917
Zfp729a,2,-0.03103628080341414
Zfp511,2,-0.07093009028825946
Resf1,2,0.004276496338887631
Rbm43,2,0.18436958993131605
Rapgef3,2,0.23362262900735103
Rbm8a,2,0.11890851862202918
Zfp606,2,-0.3385891135394898
Rnf152,2,-0.06856794323485743
Zfp518a,2,-0.41675093014668296
Zhx2,2,0.2897286864872565
Znrf3,2,0.3472416227561491
Riok1,2,0.2749555931702467
Reln,2,-5.439995352194343
Retreg2,2,0.22134681908316123
Rimoc1,2,-0.3813393374058088
Rnf182,2,0.19411466680132608
Zfp740,2,0.18675815750192706
Rack1,2,0.009742522638854494
Rnf181,2,-0.014053514388072536
Ric8b,2,-0.08252495912114674
Rnf170,2,-0.2700110879205597
Rbm38,2,-0.1797813846903428
Zfyve21,2,0.042811799410891804
Rnf168,2,0.10677993546795556
Zfp874a,2,-0.4381328492238108
Zfp738,2,0.04380488231182278
Rev3l,2,0.0845200398050132
Zfp62,2,-0.31727439270837277
Rilpl2,2,0.015158085307404506
Zranb1,2,0.36957421890148423
Zfp617,2,-0.2535566798623944
Rmdn1,2,-0.398011420417189
Tsga10,2,0.09745624146864029
Rpph1,2,2.099584205510492
Upf2,2,-0.3120335454000523
Tbc1d15,2,0.034796370564359205
Tbc1d16,2,0.48541686072883705
Tbc1d17,2,0.32391939459501945
Tbc1d22a,2,0.3605623680126066
Tbc1d22b,2,0.12251904551107254
Tbc1d23,2,-0.008205115778620486
Tbc1d24,2,0.34169689325149033
Tbc1d2b,2,0.21767683994962664
Tbc1d30,2,0.014874379481503802
Ung,2,0.3569622929498215
Tbc1d8b,2,0.2992902863588095
Uncx,2,4.5454935969389325
Tbcd,2,0.20553438801682478
Unc93b1,2,0.3052679788013588
Tbk1,2,-0.15465731939892863
Unc79,2,-0.014604632470117895
Tbp,2,0.2501000143920523
Tbpl1,2,-0.17623088145615756
Tbr1,2,-0.20376590415497198
Tbrg1,2,0.1007717978413032
Tbrg4,2,0.2202164157859018
Tbc1d10a,2,0.30873056814462285
Tatdn1,2,-0.26546552068972024
Synj2bp,2,-0.24416590496996254
Tas2r137,2,-0.7097538077283989
Sypl1,2,-0.3239278475493776
Syt13,2,0.3303999585637962
Syt14,2,0.3511246969337297
Sytl5,2,0.4874879471094642
Tab1,2,0.26533688369751557
Tacc2,2,-0.2865448615014807
Tacr1,2,0.5028669691867743
Tada2b,2,-0.13488842844956
Tada3,2,0.20601657776803284
Taf1,2,-0.15948275167921966
Taf11,2,0.26029884041203605
Taf1c,2,-0.08060652960649341
Taf1d,2,-0.3482973089114253
Taf2,2,-0.26752313904889324
Taf4b,2,-0.06365126961338499
Taf6,2,-0.00429019887241032
Taf9,2,-0.04288514285452355
Tafazzin,2,-0.8860265227406012
Tamalin,2,0.3507089033949176
Uqcc3,2,0.5545698264631981
Tapt1,2,-0.26011062699463045
Tbx19,2,5.854567450464427
Tcaim,2,0.019700066196383648
Tceal1,2,-0.18529278773980815
Tceal8,2,-0.016757757465789447
Tgfbr3l,2,0.1326223613511588
Tgfbrap1,2,-0.011625718154176054
Thada,2,0.26814408481296204
Ufsp1,2,0.04029952387741485
Thap11,2,0.11642161663963405
Thap12,2,-0.2094977468056364
Thap7,2,0.34422050533164966
Thbs1,2,1.7510873991777562
Them6,2,0.2868613266202978
Thg1l,2,-0.04131600797288976
Thoc2l,2,-0.011418712772358841
Ucp2,2,0.39389623160595566
Thoc6,2,0.1719886252328841
Thoc7,2,-0.20763907852641805
Thpo,2,-0.005035839576418788
Uck2,2,0.25626400781485514
Thrb,2,-0.0005858634224037151
Thrsp,2,0.3154299207840426
Thsd1,2,0.07117645084871757
Uchl1,2,0.0495051581802738
Thsd7b,2,-1.5963951565862644
Tgfbr3,2,0.7559556193073249
Tgfbr2,2,-0.1513751041148745
Tgfb1i1,2,-0.35477539170356054
Tekt1,2,-0.28122857807264456
Tceb2,2,-0.2850203432607567
Tcerg1,2,-0.2010845421075236
Tcf4,2,-0.2521811887825404
Tcf7l2,2,-0.3252275102474229
Tchh,2,0.11127744155574848
Tcof1,2,0.17068045610233495
Tctex1d2,2,0.25106411482535607
Tdrd7,2,-0.2000945797172171
Tecpr1,2,0.02495101944322553
Tenm1,2,0.5463900481218322
Tgfa,2,-0.3218991615916354
Tenm2,2,0.3695994645881636
Tenm3,2,0.43763811126177604
Tenm4,2,0.26369072296352153
Terf2ip,2,-0.25303763518250905
Unc119,2,0.2994476894133967
Tex10,2,-0.008076634194175147
Tex38,2,-0.3928659484176557
Tfdp1,2,-0.21579811727823353
Uhrf1bp1l,2,-0.008338485196425494
Sypl,2,-0.10677898810864589
Syngr3,2,-0.2643440277046234
Rprd1a,2,-0.2614135123311249
Srxn1,2,0.6560686808939942
Ssbp3,2,-0.1834450429220965
Vac14,2,0.37920649499525405
Ssr1,2,0.012017974660310099
Ssr2,2,0.10230626921451984
Uxs1,2,0.24476481685556997
Utp6,2,-0.15342972647242287
Ssx2ip,2,0.024928544503292502
St13,2,-0.2415862358552509
St3gal6,2,-0.40434936627828566
St6gal1,2,-0.056234921136216705
St8sia1,2,0.03358577724225184
St8sia3,2,0.18373062076831778
Stab1,2,0.3109735471628393
Stab2,2,0.2705994874955209
Utp3,2,0.13683198067701044
Stambpl1,2,-0.2334585458734538
Star,2,-0.9938747459589958
Stard3nl,2,-0.038409235325076396
Stard4,2,-0.3247717217730221
Usp53,2,-0.1227933306451325
Stard9,2,0.507179600785485
Ss18l2,2,0.22143986333366447
Vamp2,2,-0.20632223632611804
Urb2,2,0.0184665354464896
Srsf2,2,-0.16515923122782689
Srcin1,2,0.5080050402845728
Vcp,2,-0.0329955711956519
Srebf2,2,0.04129296255502245
Srek1ip1,2,-0.308098786694722
Srgn,2,-0.3476036315503763
Vat1,2,0.07719025552145857
Vasp,2,-0.14338284662612064
Srm,2,0.16816228640695535
Srp19,2,0.23879527405342818
Vasn,2,0.342603105484185
Srp54a,2,0.3436253259422862
Srp72,2,-0.054531968484617804
Vars,2,0.31502908781603006
Srpk3,2,11.054129135403402
Srprb,2,0.3149100814358538
Srrm1,2,-0.146742407158293
Srrm2,2,0.10795558737017019
Vapa,2,-0.37991516605058034
Srsf1,2,-0.2735964547806472
Vamp7,2,-0.2988291980887623
Srsf12,2,0.15812093145029815
Usp47,2,-0.0284855761583242
Stat2,2,0.04593662289431563
Usp35,2,0.2025096724157594
Usp34,2,0.3521602645565144
Uso1,2,-0.13562247143421138
Stx6,2,-0.0009713951472342386
Stxbp2,2,0.11711862872467177
Stxbp4,2,-0.3864190181026816
Stxbp6,2,-0.37867978577047534
Styxl1,2,-2.314146292898871
Suco,2,-0.2486032443329126
Sugp2,2,-0.3132759511457128
Sugt1,2,-0.26981087824880573
Uros,2,0.1414638457496517
Sult2b1,2,-0.06539427150377758
Sun1,2,0.20743619031715607
Surf1,2,0.3130631112452965
Surf6,2,0.004677798154942403
Sv2a,2,0.17569574354289985
Sv2c,2,0.12845987131308276
Svbp,2,0.04275108067983932
Urod,2,-0.20476985779955584
Urm1,2,0.24729197700423922
Syap1,2,-0.30135306301767406
Syndig1l,2,0.9271894074594416
Stx5a,2,0.06111726244399979
Stx18,2,0.17977811967205015
Stx12,2,-0.21855149664176857
Stk39,2,1.0010515763953272
Stk17b,2,-0.4083745844928263
Stk26,2,-0.4844497839245744
Stk3,2,-0.21823713130713981
Stk32c,2,0.36496283817129854
Stk35os1,2,0.04742655590723391
Usp24,2,0.25230382187701983
Stk36,2,-0.18528930084594533
Usp20,2,-0.10230313058613899
Stk38l,2,0.18662493009209902
Stk40,2,0.3124349343758642
Stt3a,2,-0.19279792061484313
Stmn1,2,0.2672603896916979
Usp13,2,0.28966268001171513
Stoml1,2,0.24178370195437796
Usp12,2,0.022302454405800143
Usp11,2,0.3856226396593068
Strap,2,-0.17463597520008176
Strbp,2,0.24836575367661273
Usp10,2,-0.18723095944632398
Usp1,2,-0.2784398580060981
Ubxn8,2,0.03605144876496628
Thy1,2,0.25574005400250116
Thyn1,2,-0.331608189985894
Tubgcp4,2,-0.20962695889983637
Tox4,2,-0.1651657500300446
Tpm3,2,-0.17258596827858486
Tubgcp2,2,0.28769294319517147
Tpp1,2,-0.2662040552176648
Tubb5,2,-0.2364158831440355
Tppp3,2,0.5266624411215788
Tubb2a,2,0.2309574977181215
Tuba8,2,-1.3514734702066646
Tprg1l,2,1.9193584729793054
Tuba1c,2,-0.2674284927664062
Tpst1,2,0.2530219148223386
Tpt1,2,-0.02081803180290019
Tra2a,2,-0.3054018458742814
Trabd,2,0.33849848955341805
Traf3,2,-0.0423104445571819
Tuba1a,2,-0.3532341966097191
Traf3ip1,2,0.33754662349341186
Traf6,2,0.08241907856897947
Traf7,2,-0.20843812959598484
Traip,2,-0.5046414261368602
Trak1,2,-0.0429020019229755
Tor1aip2,2,-0.17225753256096754
Top1mt,2,0.24695762704857596
Tial1,2,-0.32594750410514817
Tufm,2,0.24258393773207818
Tnfaip6,2,-0.3897951663295557
Tnfaip8,2,-0.34895716156945705
Tnfrsf12a,2,0.6030530946081151
Tnfrsf21,2,-0.020439023023335404
Tnfsfm13,2,0.38859229028281583
Tyms,2,-0.10612900419834839
Tyk2,2,0.20332715766590742
Txnrd3,2,0.262585748958066
Txnrd1,2,-0.1609486816880729
Tnpo2,2,0.1703130183261591
Txnl1,2,-0.2413565257472858
Tnrc6c,2,0.15101848293965095
Tns1,2,0.5525105697117781
Tns3,2,0.158914702707237
Txnip,2,0.2661431928817045
Tomm20,2,-0.1504210822749295
Twsg1,2,-0.36095799642602033
Tomm40l,2,0.21540988681216225
Twist1,2,0.26033128847783954
Twf1,2,-0.1954732182085899
Tut1,2,0.22410158752823128
Ttyh2,2,0.1392747879285004
Trak2,2,-0.025322231741946956
Trappc11,2,-0.024148966812926134
Ttll12,2,0.17000519152954752
Trip6,2,-0.022460572806233092
Trit1,2,0.2349263620741724
Trmt13,2,-0.014748430748396907
Trmt1l,2,-0.36637765604109274
Trmt2a,2,0.1768103494528745
Trmt61a,2,0.2599813800904437
Tspan2,2,-0.2427093326659113
Tro,2,-0.0260424656352337
Trove2,2,0.6574480122348102
Tspan17,2,0.2535436699030235
Trp53bp2,2,0.22450028822141144
Tspan14,2,-0.19548069312673017
Tspan13,2,-0.258944766117398
Trpc6,2,-0.4710266868538538
Trpm4,2,0.1572835968893008
Tsnax,2,-0.13051800030250746
Trpm7,2,-0.2312583585080802
Trrap,2,0.15513441471126477
Tsc1,2,0.14350937827036106
Tsc22d1,2,0.050802213257668594
Tsen34,2,0.2450597681208068
Tspyl2,2,0.30504290198553247
Tspyl4,2,0.6296130198844673
Trim62,2,-0.2773854768628653
Ttc32,2,-0.6868495333198508
Ttl,2,0.23945101000865096
Ttc9c,2,-0.24705346955790203
Trappc6a,2,0.09164916614280771
Ttc4,2,0.014362826831311896
Trem2,2,-0.07878843136754443
Ttc38,2,0.26407439282700074
Trhr,2,-0.3503252561732678
Tril,2,-0.19560920567811846
Trim12c,2,-0.48393561260825413
Trim25,2,0.14486727423437223
Tsr2,2,0.13883070555651286
Trim26,2,0.011939555085556844
Trim28,2,0.08818391054182478
Ttc28,2,0.20720614446998753
Trim30a,2,0.008551739554161775
Trim30d,2,-0.10289315221623097
Trim32,2,-0.23639732042040099
Trim33,2,-0.22054579071419114
Trim37,2,-0.5206533350557072
Trim39,2,0.09960150226144505
Tmx1,2,-0.3101420676993367
Tmtc2,2,0.038194523316521956
Tysnd1,2,2.5216695043921447
Tmem150c,2,-0.06588667168597055
Ube3b,2,0.09592792410661634
Tm9sf4,2,0.17620304056872446
Tma16,2,0.4504785085631622
Tmcc1,2,-0.03921241197653641
Tmcc2,2,-0.08779331361417905
Ube2v2,2,-0.5086794989416921
Tmco1,2,-0.277693172537785
Ube2s,2,0.24686634227940063
Tmed2,2,-0.1686649082056334
Ube2r2,2,0.8108427311115676
Tmem120b,2,0.0739401923062855
Tmem121,2,0.2922237165481433
Tmem123,2,-0.33229293180116526
Tmem128,2,-0.3281107898228438
Tmem131,2,-0.09075631346823759
Tmem132c,2,-4.44233510078649
Ube2l6,2,0.12601552007248953
Ube2l3,2,-0.2532236773539605
Tmem135,2,-0.176870321190429
Tmem145,2,-0.08168994631976295
Tmem147,2,0.025839165556030413
Tm2d2,2,-0.2475464464372733
Ube3c,2,-0.08727687170390315
Tlr7,2,-0.11848833137128546
Ubtf,2,0.2444140930385764
Tiam2,2,-0.02455588265567024
Timm10,2,0.31343778587435644
Ubxn2b,2,-0.10282457384925293
Timm17a,2,0.1019216040214902
Timm17b,2,0.3058607789287828
Timm21,2,-0.0094744268426607
Timm23,2,0.3152502198708275
Timm29,2,0.9768702782148455
Timm50,2,-0.008763721449544598
Ubtd2,2,-0.17208815978594746
Tln2,2,0.0747081891264274
Timmdc1,2,0.2999049034669485
Tjap1,2,0.3357790328070712
Tjp3,2,-0.6226429171141827
Tlcd3b,2,0.04578613389388606
Tlcd5,2,-0.17658014679608458
Ubr1,2,0.6857431845881611
Tle1,2,0.23182384871621012
Ubn2,2,0.0788352802784398
Tlk1,2,-0.1881780198881874
Tmem150b,2,-0.491822914857607
Tmem161b,2,0.02688324111993791
Tmppe,2,-0.025533943106361562
Tmem165,2,-0.3039216917233621
Ubac2,2,-0.04781370443576059
Tmem42,2,0.21734413680731243
Tmem50b,2,-0.19875658830768406
Uaca,2,3.6822470563569856
Tmem59,2,-0.1924904925186838
Tmem59l,2,0.10305915380506281
Tmem62,2,-0.26092709517777835
Tmem63a,2,0.05540933173575999
Tmem63b,2,-0.08174216127845045
Tmem68,2,-0.3501500124697532
Tmem70,2,-0.29287834467305845
Tmem74,2,-0.3557622966912625
Tmem86a,2,0.4723633277405355
Tmem87a,2,0.011113093775760252
Tmem87b,2,0.022046623957078446
Tmem9,2,0.23411122868717538
Tmem91,2,-0.20438811431363885
Tmem94,2,-0.14227982007827808
Tmem9b,2,-0.21071551377601572
Tmie,2,0.09439962820266407
Tmpo,2,-0.3246545171275559
Tmem38a,2,0.23712307874280214
Tmem259,2,0.2348382330863736
Ubap1l,2,-0.46652868521497975
Tmem191c,2,0.5206486880492421
Tmem167,2,-0.3774373173502287
Tmem167b,2,0.2598095121199876
Tmem170,2,-0.3680603703082786
Ube2h,2,0.027493406593878694
Tmem179,2,0.2633383195795569
Tmem179b,2,-0.4210844473645494
Tmem184b,2,0.0648687731734808
Tmem185a,2,-0.2815885979851849
Tmem19,2,0.2166160586866224
Tmem196,2,-0.11932264223886527
Ubash3b,2,-0.12922370192847857
Tmem200a,2,0.2056859564265387
Tmem203,2,0.0011763579826521153
Ube2d2a,2,-0.25763035144574725
Tmem219,2,0.4140370548843035
Tmem222,2,-0.0514725135013597
