Accession,Condition,GeneSet,Term,NES,FDR
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2433679681995387,0.5224905673499904
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2368096028890199,0.5311985059400683
Acc5,Obesity/GLP-1R,KEGG,prerank,1.235726762476861,0.525827821255559
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2258418914875695,0.546294709353496
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2228348107138929,0.5460721923738981
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2223619080501658,0.538313077043451
Acc5,Obesity/GLP-1R,KEGG,prerank,1.218635924096927,0.5397989071245552
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2180218074503713,0.5328321617617405
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2179775574605527,0.5249963946770091
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.2178262815895844,0.4805563180528868
Acc5,Obesity/GLP-1R,KEGG,prerank,1.21744311786777,0.5184461131282985
Acc5,Obesity/GLP-1R,KEGG,prerank,1.217316575751395,0.5113378093400002
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2170956511617295,0.5047236105590824
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2124519297199114,0.5085806687183767
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2100132610504266,0.5074731168581541
Acc5,Obesity/GLP-1R,KEGG,prerank,1.209924141398991,0.5010383081427889
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.2072989024430034,0.49523394315178715
Acc5,Obesity/GLP-1R,KEGG,prerank,1.2017630282045562,0.5150835463286562
Acc5,Obesity/GLP-1R,KEGG,prerank,1.200187743073517,0.5118751183942852
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.198078906308865,0.5059043436205116
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1980249900240025,0.5101048865067435
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1976343497198263,0.49262156749118047
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1950457099251885,0.5102525315346764
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1840145849092842,0.509279798601786
Acc5,Obesity/GLP-1R,KEGG,prerank,1.181387049792656,0.541165486636263
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1783886266199595,0.5407907777372072
Acc5,Obesity/GLP-1R,KEGG,prerank,1.175635790377595,0.5418420698444345
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.174738682216727,0.5172789921551064
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1680045237971117,0.5544451667979202
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1659810957857193,0.5532955461719603
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1631699689643729,0.5352942418547688
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1626603561662499,0.5550297945060869
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1592458085408317,0.5552504242007689
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1559761660030021,0.5420120779577271
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1558141532122856,0.5566789955274015
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1549726867991965,0.5527985576874075
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1525388502171867,0.5375829355328963
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1472907343946432,0.5399657529770074
Acc5,Obesity/GLP-1R,KEGG,prerank,1.144413784684927,0.5754430223680654
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.142006243298007,0.5430974131125426
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1395911112597659,0.5399957577421206
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1392815500125972,0.5822230323305507
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1321673642431016,0.5953436614330674
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1280234325527188,0.600494909607632
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1234528181511785,0.5746139221846057
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1232882806450217,0.6072351128175936
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1207632367136784,0.6081093587256289
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1187184071697953,0.6074112383842174
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1181386713768964,0.5781944328412242
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1158843938144665,0.570611470944958
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1121845963602521,0.5677726690456584
Acc5,Obesity/GLP-1R,KEGG,prerank,1.112174064103913,0.6178191292220432
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1091405814377662,0.6186644758576322
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.1079941185455793,0.5701419738908465
Acc5,Obesity/GLP-1R,KEGG,prerank,1.1054721808773014,0.6222887124936882
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.096505243700337,0.5907146124988563
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0929302178476448,0.590729108918707
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.091052844081304,0.5882549603384081
Acc5,Obesity/GLP-1R,KEGG,prerank,1.086542400588198,0.6704429202696676
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0837418703112955,0.5979055205382253
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0837312606384437,0.6730494133342184
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0815627490574624,0.6726826978248396
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0790847754631439,0.6735627399263843
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0751981905677612,0.6786189516232135
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0710908999742053,0.6841846984700294
Acc5,Obesity/GLP-1R,KEGG,prerank,1.066637294522509,0.6897437234926149
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0603653187275266,0.6563153417851926
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0580004060001391,0.6502632695331021
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0529971125257682,0.7252025008010612
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0517379111461436,0.723380341573308
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0484341370621357,0.7262722072912894
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0420637342266073,0.6833735278355096
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0372861275460308,0.686138440620721
Acc5,Obesity/GLP-1R,KEGG,prerank,1.037197539501651,0.749299192259914
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0358646647096699,0.7455833280293868
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0357408149631129,0.6800445508785548
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.030827714475821,0.6802660004249308
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0273153542986986,0.7612824294270227
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0258573699102769,0.7579954896213829
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0241753010339725,0.7552329783825271
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0213791941533141,0.7554736759015162
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0188939434630238,0.7547950257470394
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0187588324342989,0.7484130242009558
Acc5,Obesity/GLP-1R,KEGG,prerank,1.01820419377145,0.7436699468845724
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0174965373533955,0.7151355720254979
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0168185395376101,0.7398996079816069
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0137449907859677,0.7138655014707449
Acc5,Obesity/GLP-1R,KEGG,prerank,1.012283851193602,0.7450342103937003
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0117197470729613,0.7092081145457927
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.006257269136202,0.7118863893500182
Acc5,Obesity/GLP-1R,KEGG,prerank,1.0027505014172386,0.7660379889267271
Acc5,Obesity/GLP-1R,KEGG,prerank,-1.0022092256332036,0.7137589784060755
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9965852531741022,0.7753899118460175
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9964420123342149,0.7695852594160171
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9951150695844634,0.7675527671149474
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9921497857745706,0.7697093297676496
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9908879848697573,0.7364738838798679
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9903999307502352,0.7680451488387198
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9894139677713629,0.7646549475770695
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9867947618560027,0.7379171900171076
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9862849898385182,0.7676111322243502
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9818579394814018,0.7721636641958798
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9742530483949626,0.7883815398257785
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9739961694946137,0.764696965351666
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9623379140954353,0.7890582530019968
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9600409811545092,0.8206840192652095
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9467026081476737,0.8512857962547598
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9456578151643195,0.8244996359904043
Acc5,Obesity/GLP-1R,KEGG,prerank,0.945108612709383,0.849167456730327
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9419390181413446,0.8507957884620552
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9370321697199083,0.8393893049945754
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9357175347469638,0.8596160475781284
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9351607634473206,0.8542131032802187
Acc5,Obesity/GLP-1R,KEGG,prerank,0.930088465272748,0.8600181215068284
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.928719543204784,0.849824539698618
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9283270534953206,0.858450416836705
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9277817385361012,0.8399467268531228
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9214341874493625,0.8689371530219572
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9171696895241825,0.8598362782442591
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9159102855029732,0.8761724192413209
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9158670184026166,0.851463871227802
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9148971530353194,0.8721206228382273
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9102875373709747,0.87684523499035
Acc5,Obesity/GLP-1R,KEGG,prerank,0.9031385054792053,0.8891236800856495
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.9012173516891206,0.8794180620367829
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8884274913411615,0.9204042784693137
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8858561381319806,0.9201689760867685
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8842763322257844,0.9174012831881488
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8798480925903147,0.922154331524447
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8795294209873962,0.9161240258009565
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8749211532968715,0.9206081890270061
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8686663205204705,0.9489528102441115
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8561369806352296,0.9665134938261483
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8469595335719949,0.9773348540236028
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8391825239693725,0.9874394315519212
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8384797607352418,0.9822474918714029
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8373767638523428,0.9785060976136348
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8348772821276046,0.9999741923980189
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8311726326771414,0.995738894660704
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8274860817273857,0.991147405984079
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8171791460226303,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.816848549319721,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8155019244455963,0.9897386456708377
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8116521586239526,0.9847173486700026
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8102008344925564,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8092897770274778,0.9762950472530489
Acc5,Obesity/GLP-1R,KEGG,prerank,0.808980258336545,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.8083200430568748,0.9658964546565264
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8060622777286284,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.8054928361943597,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7971390377216058,0.9718585287277076
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7969320150908624,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7952581530858478,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7950083920414754,0.9644055728563571
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7941568793449852,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7940240377775878,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7923938067777249,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7839358425471378,0.9702490870827406
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7833620483796041,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7791544850038891,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7721775580301788,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7686421166247442,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7672537126569922,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7617018718351697,0.9907060999443806
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7505608890368762,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.744646150759326,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7436939517718385,0.9904619125041854
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7393968779150172,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7295518688478709,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7258619700781226,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7245462174155024,0.9990830140790159
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.7123103731484369,0.9993703247845084
Acc5,Obesity/GLP-1R,KEGG,prerank,0.7018177394311987,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.6984345950214002,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.6982563369899839,0.9901016609599762
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.690877439348451,0.9846976316832892
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6735128368530219,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.672486946118983,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6709431398520596,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6708477497192695,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6586061547176683,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6572429708928104,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6480469306920958,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6383420595711335,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6374676313455265,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6343038737170856,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.6235698266687701,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5996425892069982,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5968938252042745,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5803802376513525,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5792183620045643,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5779382008367261,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.5560161093533148,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.55563208509344,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.553469921884982,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5511797545776148,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5345079736056839,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5295121833955402,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5288658185867434,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5130389170633969,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.5035883129968401,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.49201909735674737,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.48026420905292494,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.4754089654950286,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.4697101822461444,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.44831057148755676,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.4414933854473946,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.34190068319716427,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,0.3086097990316347,1.0
Acc5,Obesity/GLP-1R,KEGG,prerank,-0.19193259353227865,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.7803047136148338,0.13744327507965626
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.6180043228504748,0.6766438157767694
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.5908989081022333,0.6061600849666893
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.5738409807686278,0.5418436806024911
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.5686636808040662,0.46942164719513374
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.5626571156181783,0.41232982523896883
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.560100673712036,0.36550848977227274
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.5487051125843931,0.3488944675098967
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.516883304085111,0.4252518425541502
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.494976198094493,0.491624022400309
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4822006849693758,0.4882600261571006
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4772720075501125,0.473122043062663
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4749043998277267,0.4497404208227806
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4477126754662848,0.5331590780562491
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.443445619294446,0.5117118856811819
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4291816808481526,0.5385397557207686
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4258921077762765,0.5224088283570646
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4174679112695503,0.526865887805349
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4099541481313076,0.5341924861395547
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4069044854903074,0.525984841170223
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.4047795439411042,0.5079863170526491
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3874032927404445,0.5656319397508932
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3780636564630635,0.5814907791831612
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.375724275030836,0.5687156029738342
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3731572347260361,0.5607685623249976
Acc6,Obesity/GLP-1R,KEGG,prerank,1.3724260596351021,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3700100223948195,0.5534328324953024
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3688275950954112,0.5384173881325566
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3639610817227794,0.5358022179616271
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.351741092998251,0.5698245064973548
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3495054950124519,0.561050497248238
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3460165389153937,0.559322509009023
Acc6,Obesity/GLP-1R,KEGG,prerank,1.334552930837234,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3311074946795949,0.6095741406778025
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3290064739238487,0.5997524730748638
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3190832588284198,0.6256467634847702
Acc6,Obesity/GLP-1R,KEGG,prerank,1.3156760307517839,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,1.313944694258513,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.308579411206149,0.6524779652133132
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.3050581822816818,0.6505060989346979
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2940619146314898,0.6857876511251041
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2934041499226998,0.6694099591936296
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2913076441581703,0.6609205219806746
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2904825361180075,0.6483622187892247
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2868879267725535,0.645184004220075
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2820624713185242,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2792057345246066,0.6544917860936013
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2759799305909985,0.6525482147789048
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2751485789819035,0.6418024261149684
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2733363561091389,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2659654520803336,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2551305859299167,0.7013131215602975
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2544001127766158,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2522194687871504,0.6989381262830012
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2508069264011323,0.689465856168816
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.242292294650739,0.7090222796176499
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2420597636412154,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2358966383103414,0.7206601864459214
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2344974769891832,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2328015370675545,0.7199913102249687
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2324900121189704,0.7067030539163623
Acc6,Obesity/GLP-1R,KEGG,prerank,1.231729557955376,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2172514620047927,0.7520749623071724
Acc6,Obesity/GLP-1R,KEGG,prerank,1.2166165867910999,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,1.215249320440885,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.21368033498665,0.7508512153843632
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2127379793486328,0.7408623260703979
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.2101976027822015,0.7406558585761058
Acc6,Obesity/GLP-1R,KEGG,prerank,1.200545934568947,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1966459261441735,0.7835021862370516
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1961516270368795,0.7710549183618505
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1935062725223597,0.768880284198926
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.188962684547775,0.7732304197766843
Acc6,Obesity/GLP-1R,KEGG,prerank,1.1887212033637369,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1857596946260989,0.7758496668919572
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1855551491191563,0.7641707437909262
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1836843675258826,0.7598600915073801
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.179691346808904,0.7637415688492255
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.17362482701644,0.7754311697402724
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1732456461302936,0.764477388017023
Acc6,Obesity/GLP-1R,KEGG,prerank,1.172402561350229,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.170756380962139,0.7636271472083002
Acc6,Obesity/GLP-1R,KEGG,prerank,1.16378319142626,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1626166882020756,0.7837896065679136
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1603788148604,0.7808146238122554
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1596239687866268,0.7717968523703777
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1586361117724788,0.7642450240692975
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1546249016204682,0.7700099408850516
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1467732363082277,0.7901519906021693
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1407476849420823,0.8004731099739306
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1369595425616357,0.8049432555080909
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1304404225546385,0.8191619194747514
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1269715093546029,0.8211818348129667
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.123285393037503,0.8242477325706061
Acc6,Obesity/GLP-1R,KEGG,prerank,1.1217530913405915,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1191466087718387,0.8288615651993079
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1186478367113026,0.8206447544191356
Acc6,Obesity/GLP-1R,KEGG,prerank,1.1186454910788408,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1175347894324705,0.8139549338611568
Acc6,Obesity/GLP-1R,KEGG,prerank,1.1164059577229006,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1159887386159244,0.8097797517513652
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.115921578221791,0.8000333225790498
Acc6,Obesity/GLP-1R,KEGG,prerank,1.1132340123372715,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1126709125292455,0.8050430940717587
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1114895456319014,0.8006196637194997
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1075912505054593,0.8031413820718014
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1074838752651928,0.7941713390112518
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.106715256735442,0.7875949299657404
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1040842253263865,0.7866945500188718
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.1024334783643677,0.784270096867667
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.098596163976638,0.788008110456696
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.09217926092056,0.8016556196531093
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.0903293553171027,0.7983431705504783
Acc6,Obesity/GLP-1R,KEGG,prerank,-1.0900465213766801,0.7908956697511735
