input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME
1700054A03Rik,1700054A03Rik,78457,ENSMUSG00000099988,RIKEN cDNA 1700054A03 gene
1700054K19Rik,1700054K19Rik,67336,NA,RIKEN cDNA 1700054K19 gene
1700054M17Rik,1700054M17Rik,73358,ENSMUSG00000085889,RIKEN cDNA 1700054M17 gene
1700055C04Rik,1700055C04Rik,73397,ENSMUSG00000093616,RIKEN cDNA 1700055C04 gene
1700055N04Rik,1700055N04Rik,NA,NA,NA
1700056E22Rik,1700056E22Rik,73363,ENSMUSG00000044854,RIKEN cDNA 1700056E22 gene
1700057G04Rik,1700057G04Rik,NA,NA,NA
1700057H15Rik,1700057H15Rik,78460,NA,RIKEN cDNA 1700057H15 gene
1700060C16Rik,1700060C16Rik,73425,ENSMUSG00000086887,RIKEN cDNA 1700060C16 gene
1700060C20Rik,1700060C20Rik,73399,ENSMUSG00000078957,RIKEN cDNA 1700060C20 gene
1700061F12Rik,1700061F12Rik,73438,ENSMUSG00000085580,RIKEN cDNA 1700061F12 gene
1700061G19Rik,1700061G19Rik,NA,NA,NA
1700061I17Rik,1700061I17Rik,433646,ENSMUSG00000028009,RIKEN cDNA 1700061I17 gene
1700063A18Rik,1700063A18Rik,73454,NA,RIKEN cDNA 1700063A18 gene
1700063D05Rik,1700063D05Rik,78500,ENSMUSG00000100837,RIKEN cDNA 1700063D05 gene
1700063O14Rik,1700063O14Rik,73452,ENSMUSG00000099468,RIKEN cDNA 1700063O14 gene
1700064J06Rik,1700064J06Rik,73400,ENSMUSG00000100681,RIKEN cDNA 1700064J06 gene
1700064M15Rik,1700064M15Rik,73457,ENSMUSG00000100211,RIKEN cDNA 1700064M15 gene
1700065D16Rik,1700065D16Rik,73410,ENSMUSG00000096655,RIKEN cDNA 1700065D16 gene
1700065I16Rik,1700065I16Rik,78462,ENSMUSG00000121306,gasdermin pseudogene
1700065J11Rik,1700065J11Rik,73409,ENSMUSG00000107341,RIKEN cDNA 1700065J11 gene
1700065J18Rik,1700065J18Rik,73455,NA,RIKEN cDNA 1700065J18 gene
1700065L07Rik,1700065L07Rik,73408,ENSMUSG00000107408,RIKEN cDNA 1700065L07 gene
1700065O20Rik,1700065O20Rik,76609,ENSMUSG00000100134,RIKEN cDNA 1700065O20 gene
1700066B17Rik,1700066B17Rik,73426,ENSMUSG00000101634,RIKEN cDNA 1700066B17 gene
1700066B19Rik,1700066B19Rik,NA,NA,NA
1700066M21Rik,1700066M21Rik,73467,ENSMUSG00000038323,RIKEN cDNA 1700066M21 gene
1700066N21Rik,1700066N21Rik,73471,ENSMUSG00000099605,RIKEN cDNA 1700066N21 gene
1700066O22Rik,1700066O22Rik,74916,ENSMUSG00000086607,RIKEN cDNA 1700066O22 gene
1700067G17Rik,1700067G17Rik,73475,ENSMUSG00000099378,RIKEN cDNA 1700067G17 gene
1700067K01Rik,1700067K01Rik,73453,ENSMUSG00000046408,RIKEN cDNA 1700067K01 gene
1700067P10Rik,1700067P10Rik,68224,NA,RIKEN cDNA 1700067P10 gene
1700069L16Rik,1700069L16Rik,381707,ENSMUSG00000042184,RIKEN cDNA 1700069L16 gene
1700069P05Rik,1700069P05Rik,73531,ENSMUSG00000107637,RIKEN cDNA 1700069P05 gene
1700071K01Rik,1700071K01Rik,237880,ENSMUSG00000080980,RIKEN cDNA 1700071K01 gene
1700071M16Rik,1700071M16Rik,73504,ENSMUSG00000090307,RIKEN cDNA 1700071M16 gene
1700072B07Rik,1700072B07Rik,73529,ENSMUSG00000100487,RIKEN cDNA 1700072B07 gene
1700072O05Rik,1700072O05Rik,73505,ENSMUSG00000107744,RIKEN cDNA 1700072O05 gene
1700073E17Rik,1700073E17Rik,381827,NA,ribosomal protein L7 pseudogene
1700074H08Rik,1700074H08Rik,73480,ENSMUSG00000099872,RIKEN cDNA 1700074H08 gene
1700074P13Rik,1700074P13Rik,NA,NA,NA
1700080E11Rik,1700080E11Rik,NA,NA,NA
1700080N15Rik,1700080N15Rik,73489,ENSMUSG00000084859,RIKEN cDNA 1700080N15 gene
1700080O16Rik,1700080O16Rik,NA,NA,NA
1700081H04Rik,1700081H04Rik,73477,ENSMUSG00000100573,RIKEN cDNA 1700081H04 gene
1700084C01Rik,1700084C01Rik,NA,NA,NA
1700084E18Rik,1700084E18Rik,67350,NA,RIKEN cDNA 1700084E18 gene
1700084F23Rik,1700084F23Rik,74280,ENSMUSG00000099639,RIKEN cDNA 1700084F23 gene
1700084J12Rik,1700084J12Rik,73486,ENSMUSG00000058101,ribosomal protein L7-like 1 pseudogene
1700085C21Rik,1700085C21Rik,74283,ENSMUSG00000100890,RIKEN cDNA 1700085C21 gene
1700086L19Rik,1700086L19Rik,NA,NA,NA
1700086O06Rik,1700086O06Rik,73516,ENSMUSG00000097080,RIKEN cDNA 1700086O06 gene
1700088E04Rik,1700088E04Rik,27660,ENSMUSG00000033029,RIKEN cDNA 1700088E04 gene
1700091H14Rik,1700091H14Rik,73553,ENSMUSG00000121834,RIKEN cDNA 1700091H14 gene
1700092C02Rik,1700092C02Rik,67357,ENSMUSG00000086451,RIKEN cDNA 1700092C02 gene
1700092C10Rik,1700092C10Rik,73554,ENSMUSG00000092499,RIKEN cDNA 1700092C10 gene
1700092E19Rik,1700092E19Rik,73576,ENSMUSG00000084811,RIKEN cDNA 1700092E19 gene
1700092K14Rik,1700092K14Rik,73536,ENSMUSG00000078600,RIKEN cDNA 1700092K14 gene
1700092M07Rik,1700092M07Rik,NA,NA,NA
1700093K21Rik,1700093K21Rik,67358,ENSMUSG00000020286,RIKEN cDNA 1700093K21 gene
1700094D03Rik,1700094D03Rik,NA,NA,NA
1700094J05Rik,1700094J05Rik,67523,ENSMUSG00000101695,RIKEN cDNA 1700094J05 gene
1700094M24Rik,1700094M24Rik,74304,ENSMUSG00000107895,RIKEN cDNA 1700094M24 gene
1700095A21Rik,1700095A21Rik,67524,NA,RIKEN cDNA 1700095A21 gene
1700095B10Rik,1700095B10Rik,67360,ENSMUSG00000098230,RIKEN cDNA 1700095B10 gene
1700096J18Rik,1700096J18Rik,67927,NA,RIKEN cDNA 1700096J18 gene
1700096K18Rik,1700096K18Rik,73571,ENSMUSG00000101856,RIKEN cDNA 1700096K18 gene
1700097N02Rik,1700097N02Rik,67522,ENSMUSG00000099474,RIKEN cDNA 1700097N02 gene
1700100L14Rik,1700100L14Rik,73584,ENSMUSG00000101051,RIKEN cDNA 1700100L14 gene
1700101E01Rik,1700101E01Rik,NA,NA,NA
1700101I11Rik,1700101I11Rik,100504641,NA,RIKEN cDNA 1700101I11 gene
1700101O22Rik,1700101O22Rik,73575,ENSMUSG00000102096,RIKEN cDNA 1700101O22 gene
1700102H20Rik,1700102H20Rik,68230,ENSMUSG00000116852,RIKEN cDNA 1700102H20 gene
1700102P08Rik,1700102P08Rik,112418,ENSMUSG00000032611,RIKEN cDNA 1700102P08 gene
1700104L18Rik,1700104L18Rik,73592,ENSMUSG00000112821,RIKEN cDNA 1700104L18 gene
1700105P06Rik,1700105P06Rik,654802,NA,RIKEN cDNA 1700105P06 gene
1700106J16Rik,1700106J16Rik,NA,NA,NA
1700108F19Rik,1700108F19Rik,73272,ENSMUSG00000101009,RIKEN cDNA 1700108F19 gene
1700108J01Rik,1700108J01Rik,68245,NA,RIKEN cDNA 1700108J01 gene
1700109G14Rik,1700109G14Rik,67355,ENSMUSG00000101505,RIKEN cDNA 1700109G14 gene
1700109G15Rik,1700109G15Rik,78471,NA,RIKEN cDNA 1700109G15 gene
1700109H08Rik,1700109H08Rik,77036,ENSMUSG00000008307,RIKEN cDNA 1700109H08 gene
1700109I08Rik,1700109I08Rik,73591,ENSMUSG00000101261,RIKEN cDNA 1700109I08 gene
1700109K24Rik,1700109K24Rik,74303,ENSMUSG00000097267,RIKEN cDNA 1700109K24 gene
1700110C19Rik,1700110C19Rik,76634,ENSMUSG00000099384,RIKEN cDNA 1700110C19 gene
1700110I01Rik,1700110I01Rik,73549,ENSMUSG00000079407,RIKEN cDNA 1700110I01 gene
1700110K17Rik,1700110K17Rik,73558,NA,RIKEN cDNA 1700110K17 gene
1700111N16Rik,1700111N16Rik,74305,ENSMUSG00000100511,RIKEN cDNA 1700111N16 gene
1700112E06Rik,1700112E06Rik,NA,NA,NA
1700112H15Rik,1700112H15Rik,73590,ENSMUSG00000101574,RIKEN cDNA 1700112H15 gene
1700112J05Rik,1700112J05Rik,68246,ENSMUSG00000086632,RIKEN cDNA 1700112J05 gene
1700113A16Rik,1700113A16Rik,76642,ENSMUSG00000096935,RIKEN cDNA 1700113A16 gene
1700113H08Rik,1700113H08Rik,76640,ENSMUSG00000047129,RIKEN cDNA 1700113H08 gene
1700119H24Rik,1700119H24Rik,76649,ENSMUSG00000100593,RIKEN cDNA 1700119H24 gene
1700120C14Rik,1700120C14Rik,73600,ENSMUSG00000100599,RIKEN cDNA 1700120C14 gene
1700120E14Rik,1700120E14Rik,73606,NA,RIKEN cDNA 1700120E14 gene
1700120G07Rik,1700120G07Rik,74314,ENSMUSG00000100717,RIKEN cDNA 1700120G07 gene
1700120K04Rik,1700120K04Rik,68232,NA,RIKEN cDNA 1700120K04 gene
1700121L16Rik,1700121L16Rik,76643,ENSMUSG00000100364,RIKEN cDNA 1700121L16 gene
1700121N20Rik,1700121N20Rik,76639,ENSMUSG00000092066,RIKEN cDNA 1700121N20 gene
1700122O11Rik,1700122O11Rik,76651,ENSMUSG00000094928,RIKEN cDNA 1700122O11 gene
1700123I01Rik,1700123I01Rik,NA,NA,NA
1700123K08Rik,1700123K08Rik,76658,ENSMUSG00000029526,RIKEN cDNA 1700123K08 gene
1700123L14Rik,1700123L14Rik,NA,NA,NA
1700123M08Rik,1700123M08Rik,100503636,ENSMUSG00000085614,RIKEN cDNA 1700123M08 gene
1700123O12Rik,1700123O12Rik,73624,ENSMUSG00000086080,RIKEN cDNA 1700123O12 gene
1700123O20Rik,1700123O20Rik,58248,ENSMUSG00000040822,RIKEN cDNA 1700123O20 gene
1700123O21Rik,1700123O21Rik,68238,ENSMUSG00000101481,RIKEN cDNA 1700123O21 gene
1700124L16Rik,1700124L16Rik,67934,ENSMUSG00000099354,RIKEN cDNA 1700124L16 gene
1700125G02Rik,1700125G02Rik,73628,ENSMUSG00000085263,RIKEN cDNA 1700125G02 gene
1700125G22Rik,1700125G22Rik,76657,ENSMUSG00000097584,RIKEN cDNA 1700125G22 gene
1700125H03Rik,1700125H03Rik,73609,ENSMUSG00000085197,RIKEN cDNA 1700125H03 gene
1700125H20Rik,1700125H20Rik,NA,NA,NA
1700126H18Rik,1700126H18Rik,73639,ENSMUSG00000107014,RIKEN cDNA 1700126H18 gene
1700128A07Rik,1700128A07Rik,73631,ENSMUSG00000099794,RIKEN cDNA 1700128A07 gene
1700128F08Rik,1700128F08Rik,76669,ENSMUSG00000121852,U1-snRNP binding protein homolog pseudogene
1700129C05Rik,1700129C05Rik,67932,ENSMUSG00000021977,RIKEN cDNA 1700129C05 gene
1810006J02Rik,1810006J02Rik,69030,ENSMUSG00000100182,RIKEN cDNA 1810006J02 gene
1810007C17Rik,1810007C17Rik,69054,ENSMUSG00000100844,RIKEN cDNA 1810007C17 gene
1810007D17Rik,1810007D17Rik,69055,ENSMUSG00000100001,RIKEN cDNA 1810007D17 gene
1810008I18Rik,1810008I18Rik,100503969,ENSMUSG00000100094,RIKEN cDNA 1810008I18 gene
1810009A15Rik,1810009A15Rik,66276,ENSMUSG00000071653,RIKEN cDNA 1810009A15 gene
1810009J06Rik,1810009J06Rik,73626,ENSMUSG00000094808,RIKEN cDNA 1810009J06 gene
1810010D01Rik,1810010D01Rik,NA,NA,NA
1810010H24Rik,1810010H24Rik,69066,ENSMUSG00000078607,RIKEN cDNA 1810010H24 gene
1810011H11Rik,1810011H11Rik,NA,NA,NA
1810011O10Rik,1810011O10Rik,NA,NA,NA
1810012K16Rik,1810012K16Rik,69108,ENSMUSG00000099825,RIKEN cDNA 1810012K16 gene
1810013A23Rik,1810013A23Rik,69050,ENSMUSG00000002250,RIKEN cDNA 1810013A23 gene
1810013L24Rik,1810013L24Rik,NA,NA,NA
1810014B01Rik,1810014B01Rik,66263,ENSMUSG00000121489,RIKEN cDNA 1810014B01 gene
1810018F18Rik,1810018F18Rik,69166,ENSMUSG00000121340,RIKEN cDNA 1810018F18 gene
1810019D21Rik,1810019D21Rik,69771,ENSMUSG00000086390,RIKEN cDNA 1810019D21 gene
1810020O05Rik,1810020O05Rik,NA,NA,NA
1810021B22Rik,1810021B22Rik,69120,ENSMUSG00000087331,RIKEN cDNA 1810021B22 gene
1810022K09Rik,1810022K09Rik,NA,NA,NA
1810024B03Rik,1810024B03Rik,329509,ENSMUSG00000044145,RIKEN cDNA 1810024B03 gene
1810026B05Rik,1810026B05Rik,NA,NA,NA
1810026J23Rik,1810026J23Rik,NA,NA,NA
1810030O07Rik,1810030O07Rik,69155,ENSMUSG00000044148,RIKEN cDNA 1810030O07 gene
1810032O08Rik,1810032O08Rik,NA,NA,NA
1810034E14Rik,1810034E14Rik,66503,ENSMUSG00000097101,RIKEN cDNA 1810034E14 gene
1810037I17Rik,1810037I17Rik,NA,NA,NA
1810041L15Rik,1810041L15Rik,NA,NA,NA
1810043G02Rik,1810043G02Rik,NA,NA,NA
1810043H04Rik,1810043H04Rik,NA,NA,NA
1810044D09Rik,1810044D09Rik,69798,ENSMUSG00000100680,RIKEN cDNA 1810044D09 gene
1810046K07Rik,1810046K07Rik,NA,NA,NA
1810053B23Rik,1810053B23Rik,69857,ENSMUSG00000100277,RIKEN cDNA 1810053B23 gene
1810055G02Rik,1810055G02Rik,72056,ENSMUSG00000035372,RIKEN cDNA 1810055G02 gene
1810058I24Rik,1810058I24Rik,NA,NA,NA
1810062G17Rik,1810062G17Rik,72282,ENSMUSG00000027713,RIKEN cDNA 1810062G17 gene
1810062O18Rik,1810062O18Rik,75602,ENSMUSG00000084925,RIKEN cDNA 1810062O18 gene
1810064F22Rik,1810064F22Rik,69862,ENSMUSG00000090925,RIKEN cDNA 1810064F22 gene
1810065E05Rik,1810065E05Rik,69864,ENSMUSG00000013653,RIKEN cDNA 1810065E05 gene
2010001E11Rik,2010001E11Rik,NA,NA,NA
2010002M12Rik,2010002M12Rik,NA,NA,NA
2010003K11Rik,2010003K11Rik,69861,ENSMUSG00000042041,RIKEN cDNA 2010003K11 gene
2010005H15Rik,2010005H15Rik,NA,NA,NA
2010009K17Rik,2010009K17Rik,72340,ENSMUSG00000100860,RIKEN cDNA 2010009K17 gene
2010010A06Rik,2010010A06Rik,100503117,ENSMUSG00000121833,RIKEN cDNA 2010010A06 gene
2010012O05Rik,2010012O05Rik,NA,NA,NA
2010015L04Rik,2010015L04Rik,NA,NA,NA
2010016I18Rik,2010016I18Rik,69206,ENSMUSG00000091575,RIKEN cDNA 2010016I18 gene
2010106C02Rik,2010106C02Rik,72104,ENSMUSG00000100738,RIKEN cDNA 2010106C02 gene
2010106E10Rik,2010106E10Rik,67715,ENSMUSG00000025528,RIKEN cDNA 2010106E10 gene
2010107E04Rik,2010107E04Rik,NA,NA,NA
2010107G12Rik,2010107G12Rik,NA,NA,NA
2010107G23Rik,2010107G23Rik,NA,NA,NA
2010109A12Rik,2010109A12Rik,75610,ENSMUSG00000029384,RIKEN cDNA 2010109A12 gene
2010109I03Rik,2010109I03Rik,NA,NA,NA
2010111I01Rik,2010111I01Rik,NA,NA,NA
2010204K13Rik,2010204K13Rik,68355,ENSMUSG00000063018,RIKEN cDNA 2010204K13 gene
2010300C02Rik,2010300C02Rik,NA,NA,NA
2010308F09Rik,2010308F09Rik,72122,ENSMUSG00000100714,RIKEN cDNA 2010308F09 gene
2010310C07Rik,2010310C07Rik,72131,ENSMUSG00000101268,RIKEN cDNA 2010310C07 gene
2010315B03Rik,2010315B03Rik,630836,ENSMUSG00000074829,RIKEN cDNA 2010315B03 gene
2010320M18Rik,2010320M18Rik,72093,NA,RIKEN cDNA 2010320M18 gene
2200002D01Rik,2200002D01Rik,72275,ENSMUSG00000030587,RIKEN cDNA 2200002D01 gene
2200002J24Rik,2200002J24Rik,69147,ENSMUSG00000013083,RIKEN cDNA 2200002J24 gene
2210010C04Rik,2210010C04Rik,NA,NA,NA
2210011C24Rik,2210011C24Rik,NA,NA,NA
2210013O21Rik,2210013O21Rik,NA,NA,NA
2210015D19Rik,2210015D19Rik,NA,NA,NA
2210016F16Rik,2210016F16Rik,NA,NA,NA
2210016L21Rik,2210016L21Rik,72357,ENSMUSG00000029559,RIKEN cDNA 2210016L21 gene
2210018M11Rik,2210018M11Rik,NA,NA,NA
2210019I11Rik,2210019I11Rik,NA,NA,NA
2210039B01Rik,2210039B01Rik,73644,ENSMUSG00000113800,RIKEN cDNA 2210039B01 gene
2210404O09Rik,2210404O09Rik,NA,NA,NA
2210407C18Rik,2210407C18Rik,NA,NA,NA
2210408F21Rik,2210408F21Rik,73652,ENSMUSG00000087380,RIKEN cDNA 2210408F21 gene
2210408I21Rik,2210408I21Rik,72371,ENSMUSG00000071252,RIKEN cDNA 2210408I21 gene
2210409D07Rik,2210409D07Rik,70157,ENSMUSG00000118322,RIKEN cDNA 2210409D07 gene
2210409E12Rik,2210409E12Rik,72381,ENSMUSG00000081766,"transcription elongation factor B (SIII), polypeptide 2 pseudogene"
2210414B05Rik,2210414B05Rik,70143,ENSMUSG00000085394,RIKEN cDNA 2210414B05 gene
2210416O15Rik,2210416O15Rik,70393,ENSMUSG00000018378,RIKEN cDNA 2210416O15 gene
2210417A02Rik,2210417A02Rik,70138,ENSMUSG00000086494,RIKEN cDNA 2210417A02 gene
2210420H20Rik,2210420H20Rik,76961,ENSMUSG00000101773,RIKEN cDNA 2210420H20 gene
2300002M23Rik,2300002M23Rik,69542,ENSMUSG00000039269,RIKEN cDNA 2300002M23 gene
2300003K06Rik,2300003K06Rik,NA,NA,NA
2300005B03Rik,2300005B03Rik,NA,NA,NA
2300009A05Rik,2300009A05Rik,69478,ENSMUSG00000032403,RIKEN cDNA 2300009A05 gene
2310001H17Rik,2310001H17Rik,76432,ENSMUSG00000097354,RIKEN cDNA 2310001H17 gene
2310001K24Rik,2310001K24Rik,69517,NA,RIKEN cDNA 2310001K24 gene
2310002D06Rik,2310002D06Rik,69522,NA,RIKEN cDNA 2310002D06 gene
2310002F09Rik,2310002F09Rik,100504720,ENSMUSG00000097178,RIKEN cDNA 2310002F09 gene
2310002L09Rik,2310002L09Rik,71886,ENSMUSG00000028396,RIKEN cDNA 2310002L09 gene
2310003H01Rik,2310003H01Rik,NA,NA,NA
2310005A03Rik,2310005A03Rik,100504268,ENSMUSG00000087254,RIKEN cDNA 2310005A03 gene
2310005E17Rik,2310005E17Rik,70090,ENSMUSG00000099446,RIKEN cDNA 2310005E17 gene
2310005G13Rik,2310005G13Rik,NA,NA,NA
2310007B03Rik,2310007B03Rik,NA,NA,NA
2310007L24Rik,2310007L24Rik,NA,NA,NA
2310008N11Rik,2310008N11Rik,72316,ENSMUSG00000100335,RIKEN cDNA 2310008N11 gene
2310009A05Rik,2310009A05Rik,NA,NA,NA
2310009B15Rik,2310009B15Rik,69549,ENSMUSG00000079283,RIKEN cDNA 2310009B15 gene
2310010J17Rik,2310010J17Rik,78329,ENSMUSG00000097162,RIKEN cDNA 2310010J17 gene
2310011J03Rik,2310011J03Rik,66374,ENSMUSG00000020133,RIKEN cDNA 2310011J03 gene
2310014L17Rik,2310014L17Rik,NA,NA,NA
2310015A10Rik,2310015A10Rik,69548,NA,RIKEN cDNA 2310015A10 gene
2310015B20Rik,2310015B20Rik,NA,NA,NA
2310015D24Rik,2310015D24Rik,70100,ENSMUSG00000099411,RIKEN cDNA 2310015D24 gene
2310016D03Rik,2310016D03Rik,69566,ENSMUSG00000102098,RIKEN cDNA 2310016D03 gene
2310020H05Rik,2310020H05Rik,69603,ENSMUSG00000100410,RIKEN cDNA 2310020H05 gene
2310022A10Rik,2310022A10Rik,66367,ENSMUSG00000049643,RIKEN cDNA 2310022A10 gene
2310022B05Rik,2310022B05Rik,69551,ENSMUSG00000031983,RIKEN cDNA 2310022B05 gene
2310030A07Rik,2310030A07Rik,75584,ENSMUSG00000099447,RIKEN cDNA 2310030A07 gene
2310030G06Rik,2310030G06Rik,66952,ENSMUSG00000032062,RIKEN cDNA 2310030G06 gene
2310033P09Rik,2310033P09Rik,67862,ENSMUSG00000020441,RIKEN cDNA 2310033P09 gene
2310034C09Rik,2310034C09Rik,NA,NA,NA
2310034G01Rik,2310034G01Rik,75579,NA,RIKEN cDNA 2310034G01 gene
2310034O05Rik,2310034O05Rik,69571,ENSMUSG00000100157,RIKEN cDNA 2310034O05 gene
2310035C23Rik,2310035C23Rik,NA,NA,NA
2310036O22Rik,2310036O22Rik,NA,NA,NA
2310039H08Rik,2310039H08Rik,NA,NA,NA
2310039L15Rik,2310039L15Rik,69629,ENSMUSG00000100550,RIKEN cDNA 2310039L15 gene
2310040G24Rik,2310040G24Rik,381792,NA,RIKEN cDNA 2310040G24 gene
2310042E22Rik,2310042E22Rik,NA,NA,NA
2310043L19Rik,2310043L19Rik,75589,NA,RIKEN cDNA 2310043L19 gene
2310043O21Rik,2310043O21Rik,69679,ENSMUSG00000102106,RIKEN cDNA 2310043O21 gene
2310045N01Rik,2310045N01Rik,NA,NA,NA
2310047M10Rik,2310047M10Rik,NA,NA,NA
2310050C09Rik,2310050C09Rik,NA,NA,NA
2310057J18Rik,2310057J18Rik,67719,ENSMUSG00000015519,RIKEN cDNA 2310057J18 gene
2310057M21Rik,2310057M21Rik,68277,ENSMUSG00000040177,RIKEN cDNA 2310057M21 gene
2310057N15Rik,2310057N15Rik,NA,NA,NA
2310061I04Rik,2310061I04Rik,69662,ENSMUSG00000050705,RIKEN cDNA 2310061I04 gene
2310061J03Rik,2310061J03Rik,NA,NA,NA
2310061N02Rik,2310061N02Rik,NA,NA,NA
2310065F04Rik,2310065F04Rik,74184,ENSMUSG00000087410,RIKEN cDNA 2310065F04 gene
2310067B10Rik,2310067B10Rik,NA,NA,NA
2310068J16Rik,2310068J16Rik,70281,NA,RIKEN cDNA 2310068J16 gene
2310069B03Rik,2310069B03Rik,69652,ENSMUSG00000100291,RIKEN cDNA 2310069B03 gene
2310069G16Rik,2310069G16Rik,69659,ENSMUSG00000121790,RIKEN cDNA 2310069G16 gene
2310079G19Rik,2310079G19Rik,69699,ENSMUSG00000045331,RIKEN cDNA 2310079G19 gene
2310081J21Rik,2310081J21Rik,69211,ENSMUSG00000114035,RIKEN cDNA 2310081J21 gene
2410002F23Rik,2410002F23Rik,668661,ENSMUSG00000045411,RIKEN cDNA 2410002F23 gene
2410003L11Rik,2410003L11Rik,69729,ENSMUSG00000085860,RIKEN cDNA 2410003L11 gene
2410004B18Rik,2410004B18Rik,66421,ENSMUSG00000036873,RIKEN cDNA 2410004B18 gene
2410004I01Rik,2410004I01Rik,69739,ENSMUSG00000085338,RIKEN cDNA 2410004I01 gene
2410004N09Rik,2410004N09Rik,NA,NA,NA
2410004P03Rik,2410004P03Rik,NA,NA,NA
2410006H16Rik,2410006H16Rik,69221,ENSMUSG00000086841,RIKEN cDNA 2410006H16 gene
2410007B07Rik,2410007B07Rik,NA,NA,NA
2410012E07Rik,2410012E07Rik,73648,ENSMUSG00000099528,RIKEN cDNA 2410012E07 gene
2410012M07Rik,2410012M07Rik,NA,NA,NA
2410015M20Rik,2410015M20Rik,NA,NA,NA
2410016O06Rik,2410016O06Rik,NA,NA,NA
2410017I17Rik,2410017I17Rik,675325,ENSMUSG00000038311,RIKEN cDNA 2410017I17 gene
2410018L13Rik,2410018L13Rik,69732,ENSMUSG00000073164,RIKEN cDNA 2410018L13 gene
2410021H03Rik,2410021H03Rik,69750,ENSMUSG00000100572,RIKEN cDNA 2410021H03 gene
2410088K16Rik,2410088K16Rik,NA,NA,NA
2410089E03Rik,2410089E03Rik,NA,NA,NA
2410114N07Rik,2410114N07Rik,NA,NA,NA
2410124H12Rik,2410124H12Rik,76785,NA,RIKEN cDNA 2410124H12 gene
2410127L17Rik,2410127L17Rik,NA,NA,NA
2410131K14Rik,2410131K14Rik,NA,NA,NA
2410137M14Rik,2410137M14Rik,76797,ENSMUSG00000064308,RIKEN cDNA 2410137M14 gene
2410141K09Rik,2410141K09Rik,NA,NA,NA
2500004C02Rik,2500004C02Rik,72326,ENSMUSG00000073236,RIKEN cDNA 2500004C02 gene
2510002D24Rik,2510002D24Rik,72307,ENSMUSG00000071632,RIKEN cDNA 2510002D24 gene
2510003E04Rik,2510003E04Rik,NA,NA,NA
2510009E07Rik,2510009E07Rik,72190,ENSMUSG00000043391,RIKEN cDNA 2510009E07 gene
2510039O18Rik,2510039O18Rik,77034,ENSMUSG00000044496,RIKEN cDNA 2510039O18 gene
2610001J05Rik,2610001J05Rik,NA,NA,NA
2610002J02Rik,2610002J02Rik,NA,NA,NA
2610002M06Rik,2610002M06Rik,NA,NA,NA
2610005L07Rik,2610005L07Rik,381598,ENSMUSG00000121345,cadherin 11 pseudogene
2610008E11Rik,2610008E11Rik,72128,ENSMUSG00000060301,RIKEN cDNA 2610008E11 gene
2610015P09Rik,2610015P09Rik,NA,NA,NA
2610016A17Rik,2610016A17Rik,100503074,ENSMUSG00000101089,RIKEN cDNA 2610016A17 gene
2610018G03Rik,2610018G03Rik,NA,NA,NA
2610020C07Rik,2610020C07Rik,69918,ENSMUSG00000097537,RIKEN cDNA 2610020C07 gene
2610020H08Rik,2610020H08Rik,NA,NA,NA
2610027K06Rik,2610027K06Rik,69909,ENSMUSG00000087013,RIKEN cDNA 2610027K06 gene
2610028E06Rik,2610028E06Rik,72395,ENSMUSG00000085562,RIKEN cDNA 2610028E06 gene
2610028H24Rik,2610028H24Rik,76964,ENSMUSG00000009114,RIKEN cDNA 2610028H24 gene
2610034B18Rik,2610034B18Rik,NA,NA,NA
2610034M16Rik,2610034M16Rik,NA,NA,NA
2610035D17Rik,2610035D17Rik,72386,ENSMUSG00000087259,RIKEN cDNA 2610035D17 gene
2610035F20Rik,2610035F20Rik,69248,ENSMUSG00000085555,RIKEN cDNA 2610035F20 gene
2610037D02Rik,2610037D02Rik,70040,NA,RIKEN cDNA 2610037D02 gene
2610044O15Rik8,2610044O15Rik8,NA,NA,NA
2610100L16Rik,2610100L16Rik,NA,NA,NA
2610203C20Rik,2610203C20Rik,NA,NA,NA
2610203C22Rik,2610203C22Rik,72481,NA,RIKEN cDNA 2610203C22 gene
2610206C17Rik,2610206C17Rik,72495,ENSMUSG00000085236,RIKEN cDNA 2610206C17 gene
2610301B20Rik,2610301B20Rik,NA,NA,NA
2610305D13Rik,2610305D13Rik,NA,NA,NA
2610306M01Rik,2610306M01Rik,67170,ENSMUSG00000100164,RIKEN cDNA 2610306M01 gene
2610307P16Rik,2610307P16Rik,72518,ENSMUSG00000085936,RIKEN cDNA 2610307P16 gene
2610316D01Rik,2610316D01Rik,72511,ENSMUSG00000097040,RIKEN cDNA 2610316D01 gene
2610318N02Rik,2610318N02Rik,70458,ENSMUSG00000049916,RIKEN cDNA 2610318N02 gene
2610507B11Rik,2610507B11Rik,NA,NA,NA
2610507I01Rik,2610507I01Rik,72203,ENSMUSG00000085882,RIKEN cDNA 2610507I01 gene
2610524H06Rik,2610524H06Rik,330173,ENSMUSG00000072694,RIKEN cDNA 2610524H06 gene
2610528A11Rik,2610528A11Rik,NA,NA,NA
2610528J11Rik,2610528J11Rik,66451,ENSMUSG00000028536,RIKEN cDNA 2610528J11 gene
2700029M09Rik,2700029M09Rik,NA,NA,NA
2700038G22Rik,2700038G22Rik,67194,ENSMUSG00000097180,RIKEN cDNA 2700038G22 gene
2700046A07Rik,2700046A07Rik,78449,ENSMUSG00000041789,RIKEN cDNA 2700046A07 gene
