Term,NES,NOM p-val,FDR q-val,Lead_genes
Intestinal immune network for IgA production,1.0313806029744466,0.41379310344827586,0.9158374093439029,PIGR;TNFRSF17;TNFRSF13C;ITGB7;ICOS
Fc epsilon RI signaling pathway,1.0262966306149128,0.3333333333333333,0.9218939266164767,MS4A2;PLA2G4D;BTK;TNF;VAV1;GAB2;MAPK13;LYN
Fat digestion and absorption,1.0259407279211576,0.43333333333333335,0.9100223289019568,FABP1;APOB;CD36;ABCA1;PLA2G2D;PLA2G3;PLPP3;APOA1
Spliceosome,-1.0186358377476434,0.4166666666666667,1.0,SNRNP70;HSPA1A;THOC1;TRA2A;PRPF40B;TCERG1;SRSF2;DHX16;RBM25;HSPA2;SRSF5;SF3B1;HSPA1L;ACIN1;SRSF10;HNRNPU;U2SURP;DDX39B;PRPF38B;SRSF6;RP9;RBMX;SRSF7;MAGOHB;XAB2;SRSF1;DDX46;CHERP;PPIH;FUS;SRSF9;PRPF3;U2AF1;THOC2;DDX42;SART1;BUD31;PRPF40A;HNRNPM;ISY1;SNRPA1;SNRNP27;DDX5;SF3A3;SF3B6;PRPF38A;CRNKL1
DNA replication,1.0164279915143404,0.4230769230769231,0.9304961654083121,POLD4;POLA2;MCM7;PRIM1;RFC3;POLE3;PCNA;MCM5;POLE4;RNASEH2C;POLD3;POLA1
Th17 cell differentiation,1.0116098639167306,0.3333333333333333,0.9386435134600013,CD247;CD3E;IL27RA;IL23R;GATA3;IL21;RORC;CD3G;IL2RA;TGFBR2;TGFB1;MAPK13;IL6R;IL2RB;IL2RG;SMAD3;STAT5A
Sphingolipid signaling pathway,1.0070806369587517,0.5,0.9433053032310917,MS4A2;KNG1;CERS3;ADORA3;S1PR4;TNF;SPHK1;PPP2R2C;DEGS2;GAB2;GNA12;TNFRSF1A;MAPK13;PRKCE;BID;ASAH2;ADORA1;GNAI3;PPP2R3C;GNAI2;SGMS2;TRAF2
GnRH secretion,-1.0060812135845738,0.5180722891566265,1.0,GNRH1;CACNA1D;KCNN4;KISS1;CGA;CACNA1I;CACNA1G;CACNA1H;KCNN2;PIK3CD;HCN3;CACNA1C
Pyrimidine metabolism,1.0014872131418553,0.391304347826087,0.954606030516036,ENTPD8;CDA;ENPP3;NT5C1A;TYMS;ENPP1;DCTPP1;RRM1;ENTPD1;NME7;AK9;CMPK1;RRM2B;NUDT2;NT5C3B;DCK;DCTD;DPYD;UPB1;CTPS2
Proximal tubule bicarbonate reclamation,0.9955588878266038,0.43902439024390244,0.9705121718108732,PCK1;ATP1A4;ATP1A2;GLUD1;SLC4A4;GLS2
TNF signaling pathway,-0.9954825229182325,0.48863636363636365,1.0,CREB3L4;MMP9;CEBPB;SELE;LIF;SOCS3;NOD2;PTGS2;EDN1;FOS;MLKL;MAPK11;FADD;IKBKG;MAP3K8;FAS;IL18R1;MAPK8;JUNB;MAPK12;CHUK;CASP8;PIK3CD;BIRC3;BCL3;JUN;JAG1;TRADD;MAP3K14;ATF6B;RIPK1;MAP2K6;MAP3K7;MMP3
cAMP signaling pathway,0.9794445726199777,0.5714285714285714,1.0,FSHB;SUCNR1;AMH;HTR1F;DRD5;CALML3;ATP1A4;RAPGEF4;GRIN3A;SST;CNGA1;SSTR5;HTR1A;ATP2A3;HTR1D
Glycosaminoglycan biosynthesis,0.978120530904657,0.5,1.0,HS3ST3A1;B4GALT1;HS3ST3B1;CHST15;B4GALT4;EXTL3;ST3GAL2;ST3GAL1;HS3ST5;CSGALNACT1;EXTL1;B3GALT6;CHPF;XYLT1;CHST11
Terpenoid backbone biosynthesis,0.9780834201114765,0.4883720930232558,1.0,HMGCS2;IDI1;PCYOX1;ZMPSTE24;ACAT2;ICMT;DHDDS;PDSS2;FNTA;FNTB;MVK;FDPS;MVD
Systemic lupus erythematosus,0.9761020385240711,0.4583333333333333,0.9976609173464948,C9;C7;FCGR1A;C8A;TNF
