Category,ID,Term,Genes,adj_pval
BP,GO:0045597,Positive Regulation Of Cell Differentiation,"GSK3B, KDR, AKT1, MTOR, FGFR1",0.001483353842853
BP,GO:0060548,Negative Regulation Of Cell Death,"AKT1, FYN, EIF4G1",0.0016673183610237
BP,GO:0031998,Regulation Of Fatty Acid Beta-Oxidation,"AKT1, IRS2",0.0016964244054236
BP,GO:0001569,Branching Involved In Blood Vessel Morphogenesis,"KDR, VEGFA",0.0016964244054236
BP,GO:0038083,Peptidyl-Tyrosine Autophosphorylation,"KDR, IGF1R",0.0016964244054236
BP,GO:0000045,Autophagosome Assembly,"MAP1LC3A, ULK2, ULK1",0.0017124226885848
BP,GO:0000302,Response To Reactive Oxygen Species,"MAPK1, AKT1, FYN",0.0017829693179914
BP,GO:0051726,Regulation Of Cell Cycle,"CDKN1A, XIAP, HRAS, BIRC2, FGFR2",0.0018192378039742
BP,GO:0010468,Regulation Of Gene Expression,"GSK3B, GSK3A, KDR, AKT1, KRAS, HRAS, MTOR, NFKB2, VEGFA",0.001997429485199
BP,GO:0014068,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling,"KDR, IGF1R, FGFR1",0.0020044062861088
BP,GO:2001237,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway,"GSK3B, AKT1, MCL1",0.0020815016058423
BP,GO:1900034,Regulation Of Cellular Response To Heat,"GSK3B, MTOR",0.0021741944798732
BP,GO:0045737,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity,"CCND1, AKT1",0.0021741944798732
BP,GO:1903672,Positive Regulation Of Sprouting Angiogenesis,"PDPK1, VEGFA",0.0021741944798732
BP,GO:0045945,Positive Regulation Of Transcription By RNA Polymerase III,"RPTOR, MTOR",0.0021741944798732
BP,GO:0010975,Regulation Of Neuron Projection Development,"GSK3B, GSK3A, PTEN, AKT1",0.0022290202113252
BP,GO:0034614,Cellular Response To Reactive Oxygen Species,"MAPK1, AKT1, FYN",0.0022913136041828
BP,GO:0090050,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis,"KDR, VEGFA",0.0024264247550196
BP,GO:0061709,Reticulophagy,"ULK2, ULK1",0.0024264247550196
BP,GO:0050927,Positive Regulation Of Positive Chemotaxis,"KDR, VEGFA",0.0024264247550196
BP,GO:0042326,Negative Regulation Of Phosphorylation,"CDKN1A, PTEN, IRS2",0.0024366749865536
BP,GO:0006796,Phosphate-Containing Compound Metabolic Process,"RPTOR, AKT1, PIK3CG, MTOR",0.0026789953181484
BP,GO:0045088,Regulation Of Innate Immune Response,"XIAP, AKT1, BIRC2",0.0026866775146384
BP,GO:0031400,Negative Regulation Of Protein Modification Process,"GSK3B, CDKN1A, PTEN",0.0026866775146384
BP,GO:1904706,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation,"CDKN1A, PTEN",0.0026866775146384
BP,GO:0010605,Negative Regulation Of Macromolecule Metabolic Process,"GSK3B, KDR, HRAS, VEGFA",0.0027418219247627
BP,GO:0051129,Negative Regulation Of Cellular Component Organization,"GSK3B, ULK1, VEGFA",0.0027640623759941
BP,GO:0071901,Negative Regulation Of Protein Serine/Threonine Kinase Activity,"CDKN1A, PTEN, AKT1",0.0028431686073008
BP,GO:1903076,Regulation Of Protein Localization To Plasma Membrane,"PDPK1, AKT1, PIK3R1",0.0028431686073008
BP,GO:0032147,Activation Of Protein Kinase Activity,"PDPK1, MTOR, VEGFA",0.0028689101295027
BP,GO:1901028,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway,"GSK3B, GSK3A",0.0028689101295027
BP,GO:0044804,Autophagy Of Nucleus,"ULK2, ULK1",0.0028689101295027
BP,GO:1904031,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity,"CCND1, AKT1",0.0028689101295027
BP,GO:0051894,Positive Regulation Of Focal Adhesion Assembly,"KDR, VEGFA",0.0028689101295027
BP,GO:0045821,Positive Regulation Of Glycolytic Process,"RPTOR, MTOR",0.0028689101295027
BP,GO:0060079,Excitatory Postsynaptic Potential,"GSK3B, GSK3A",0.0028689101295027
BP,GO:1905898,Positive Regulation Of Response To Endoplasmic Reticulum Stress,"BAX, PIK3R1",0.0028689101295027
BP,GO:0045595,Regulation Of Cell Differentiation,"GSK3B, BIRC2, FGFR2, FGFR1",0.0029940071807117
BP,GO:2000060,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process,"GSK3B, GSK3A, PTEN",0.0030362973127683
BP,GO:0001836,Release Of Cytochrome C From Mitochondria,"BAX, MCL1",0.0031502015400109
BP,GO:0045736,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity,"CDKN1A, PTEN",0.0031502015400109
BP,GO:0034250,Positive Regulation Of Amide Metabolic Process,"GSK3A, RPS6KB1, MTOR",0.003202203037237
BP,GO:1903829,Positive Regulation Of Protein Localization,"GSK3B, AKT1, FYN",0.003202203037237
BP,GO:0050796,Regulation Of Insulin Secretion,"BAD, IRS2, FOXO1",0.0033992889749574
BP,GO:0042593,Glucose Homeostasis,"BAD, PIK3R1, FOXO1",0.0033992889749574
BP,GO:1904030,Negative Regulation Of Cyclin-Dependent Protein Kinase Activity,"CDKN1A, PTEN",0.0034260501989578
BP,GO:0006469,Negative Regulation Of Protein Kinase Activity,"CDKN1A, PDPK1, AKT1",0.0034726017796806
BP,GO:0120034,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly,"GSK3B, PIK3R1, HRAS",0.0034726017796806
BP,GO:0062197,Cellular Response To Chemical Stress,"RPTOR, FOXO1, MTOR",0.0035745143290022
BP,GO:0060828,Regulation Of Canonical Wnt Signaling Pathway,"GSK3B, GSK3A, XIAP, FGFR2",0.0037062041354735
BP,GO:0045732,Positive Regulation Of Protein Catabolic Process,"GSK3B, GSK3A, FOXO1",0.0039051875746567
BP,GO:0044089,Positive Regulation Of Cellular Component Biogenesis,"GSK3B, BAX, VEGFA",0.0039953836245685
BP,GO:0051897,Positive Regulation Of Protein Kinase B Signaling,"PIK3CG, IGF1R, FGFR1",0.0039953836245685
BP,GO:1900181,Negative Regulation Of Protein Localization To Nucleus,"GSK3B, MTOR",0.0039953836245685
BP,GO:0071276,Cellular Response To Cadmium Ion,"AKT1, MAPK1",0.0039953836245685
BP,GO:0010721,Negative Regulation Of Cell Development,"GSK3B, GSK3A",0.0039953836245685
BP,GO:0016241,Regulation Of Macroautophagy,"KDR, ULK1, MTOR",0.0042880768992103
BP,GO:0051246,Regulation Of Protein Metabolic Process,"NFKBIA, AKT1, EIF4G1",0.0042880768992103
BP,GO:0048675,Axon Extension,"ULK2, ULK1",0.0042880768992103
BP,GO:0043525,Positive Regulation Of Neuron Apoptotic Process,"BAX, MCL1",0.0042880768992103
BP,GO:0090314,Positive Regulation Of Protein Targeting To Membrane,"FYN, HRAS",0.0042880768992103
BP,GO:0010558,Negative Regulation Of Macromolecule Biosynthetic Process,"GSK3B, GSK3A, CDKN1A",0.0044796899191465
BP,GO:0006661,Phosphatidylinositol Biosynthetic Process,"PTEN, PIK3R1, PIK3CG",0.0044796899191465
BP,GO:2000147,Positive Regulation Of Cell Motility,"KDR, HRAS, IGF1R, VEGFA",0.0044796982595572
BP,GO:2000116,Regulation Of Cysteine-Type Endopeptidase Activity,"FYN, BIRC2",0.0045687835509722
BP,GO:0070371,ERK1 And ERK2 Cascade,"KDR, MAPK1",0.0045687835509722
BP,GO:0010800,Positive Regulation Of Peptidyl-Threonine Phosphorylation,"RPTOR, MAPK1",0.0045687835509722
BP,GO:0051240,Positive Regulation Of Multicellular Organismal Process,"BAD, PIK3CG, MTOR, IGF1R, VEGFA",0.0046237718804772
BP,GO:0032148,Activation Of Protein Kinase B Activity,"PDPK1, MTOR",0.0049055279007681
BP,GO:0099565,"Chemical Synaptic Transmission, Postsynaptic","GSK3B, GSK3A",0.0049055279007681
BP,GO:1902532,Negative Regulation Of Intracellular Signal Transduction,"GSK3A, PHLPP1, PTEN, IGF1R",0.0051414642271163
BP,GO:2000352,Negative Regulation Of Endothelial Cell Apoptotic Process,"PDPK1, KDR",0.0051769772117523
BP,GO:0046627,Negative Regulation Of Insulin Receptor Signaling Pathway,"GSK3A, RPS6KB1",0.0051769772117523
BP,GO:0006359,Regulation Of Transcription By RNA Polymerase III,"RPTOR, MTOR",0.0051769772117523
BP,GO:0031571,Mitotic G1 DNA Damage Checkpoint Signaling,"CDKN1A, CCND1",0.0051769772117523
BP,GO:0051094,Positive Regulation Of Developmental Process,"GSK3B, KDR, VEGFA, FGFR1",0.0051769772117523
BP,GO:0032874,Positive Regulation Of Stress-Activated MAPK Cascade,"XIAP, HRAS, VEGFA",0.0051769772117523
BP,GO:0043409,Negative Regulation Of MAPK Cascade,"PTEN, FOXO1, IGF1R",0.0051769772117523
BP,GO:0080135,Regulation Of Cellular Response To Stress,"GSK3B, MTOR, EIF4G1",0.0054466826479025
BP,GO:2001239,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand,"MCL1, FGFR1",0.0054472864174548
BP,GO:0030323,Respiratory Tube Development,"FGFR2, VEGFA",0.0054472864174548
BP,GO:0045931,Positive Regulation Of Mitotic Cell Cycle,"RPS6KB1, EIF4EBP1",0.0054472864174548
BP,GO:0001701,In Utero Embryonic Development,"FGFR2, VEGFA",0.0054472864174548
BP,GO:1900077,Negative Regulation Of Cellular Response To Insulin Stimulus,"GSK3A, RPS6KB1",0.0054472864174548
BP,GO:0045727,Positive Regulation Of Translation,"RPS6KB1, RPS6KB2, MTOR",0.0054786208569743
BP,GO:0010906,Regulation Of Glucose Metabolic Process,"AKT1, IRS2",0.0057590702088061
BP,GO:0046890,Regulation Of Lipid Biosynthetic Process,"RPTOR, MTOR",0.0057590702088061
BP,GO:0090313,Regulation Of Protein Targeting To Membrane,"FYN, HRAS",0.0057590702088061
BP,GO:0071470,Cellular Response To Osmotic Stress,"RPTOR, MTOR",0.0057590702088061
BP,GO:0070372,Regulation Of ERK1 And ERK2 Cascade,"PTEN, KDR, HRAS, FGFR2",0.0058826792575179
BP,GO:0043068,Positive Regulation Of Programmed Cell Death,"BAD, BAX, FOXO1, MCL1",0.0059513413775281
BP,GO:0034976,Response To Endoplasmic Reticulum Stress,"GSK3B, BAX, PIK3R1",0.0062475211316215
BP,GO:0043200,Response To Amino Acid,"RPTOR, MTOR",0.0064781354955836
BP,GO:0070849,Response To Epidermal Growth Factor,"PDPK1, MAPK1",0.0064781354955836
BP,GO:0090049,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,"KDR, VEGFA",0.0064781354955836
BP,GO:0034599,Cellular Response To Oxidative Stress,"MAPK1, AKT1, FOXO1",0.0066403667045774
BP,GO:0002831,Regulation Of Response To Biotic Stimulus,"XIAP, BIRC2",0.0068701337426219
BP,GO:0045859,Regulation Of Protein Kinase Activity,"CDKN1A, PDPK1, AKT1",0.0069012479668275
BP,GO:0071356,Cellular Response To Tumor Necrosis Factor,"NFKBIA, AKT1, BIRC2",0.0069012479668275
BP,GO:0060541,Respiratory System Development,"FGFR2, VEGFA",0.0072229840027111
BP,GO:2000134,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle,"CDKN1A, PTEN",0.0072229840027111
BP,GO:0042176,Regulation Of Protein Catabolic Process,"GSK3B, GSK3A, FOXO1",0.0073371772244357
BP,GO:1903670,Regulation Of Sprouting Angiogenesis,"PDPK1, VEGFA",0.0075555698168573
BP,GO:0051254,Positive Regulation Of RNA Metabolic Process,"PIK3R1, HRAS",0.0075555698168573
BP,GO:0001570,Vasculogenesis,"KDR, VEGFA",0.0075555698168573
BP,GO:0030324,Lung Development,"FGFR2, VEGFA",0.0075555698168573
BP,GO:1901216,Positive Regulation Of Neuron Death,"BAX, FYN",0.0079917025104417
BP,GO:0043065,Positive Regulation Of Apoptotic Process,"BAD, BAX, FOXO1, MCL1",0.0080197563197481
BP,GO:0022603,Regulation Of Anatomical Structure Morphogenesis,"GSK3B, PIK3CG, FGFR2",0.0080430461495848
BP,GO:2000772,Regulation Of Cellular Senescence,"AKT3, PTEN",0.008305357017289
BP,GO:0060078,Regulation Of Postsynaptic Membrane Potential,"GSK3B, GSK3A",0.008305357017289
BP,GO:0010389,Regulation Of G2/M Transition Of Mitotic Cell Cycle,"CDKN1A, CCND1",0.008305357017289
BP,GO:1902807,Negative Regulation Of Cell Cycle G1/S Phase Transition,"CDKN1A, PTEN",0.008305357017289
BP,GO:0051898,Negative Regulation Of Protein Kinase B Signaling,"PHLPP1, PTEN",0.0087276338165702
BP,GO:0010863,Positive Regulation Of Phospholipase C Activity,"HRAS, FGFR1",0.0087276338165702
BP,GO:0048662,Negative Regulation Of Smooth Muscle Cell Proliferation,"CDKN1A, PTEN",0.0091006563709704
BP,GO:1900744,Regulation Of p38MAPK Cascade,"PHLPP1, VEGFA",0.0091006563709704
BP,GO:0043666,Regulation Of Phosphoprotein Phosphatase Activity,"GSK3B, MTOR",0.0091006563709704
BP,GO:1904705,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation,"CDKN1A, PTEN",0.0091006563709704
BP,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II,"NFKBIA, PIK3R1, HRAS, FOXO1, FGFR2, NFKB2, VEGFA",0.0094362289813905
BP,GO:1904036,Negative Regulation Of Epithelial Cell Apoptotic Process,"PDPK1, KDR",0.009505800359739
BP,GO:0033209,Tumor Necrosis Factor-Mediated Signaling Pathway,"NFKBIA, BIRC2",0.009505800359739
BP,GO:1990138,Neuron Projection Extension,"ULK2, ULK1",0.00991569299462
BP,GO:0046889,Positive Regulation Of Lipid Biosynthetic Process,"RPTOR, MTOR",0.00991569299462
BP,GO:0008543,Fibroblast Growth Factor Receptor Signaling Pathway,"FGFR2, FGFR1",0.00991569299462
BP,GO:1901991,Negative Regulation Of Mitotic Cell Cycle Phase Transition,"CDKN1A, PTEN",0.0102379235928103
BP,GO:0006110,Regulation Of Glycolytic Process,"RPTOR, MTOR",0.0102379235928103
BP,GO:1903828,Negative Regulation Of Protein Localization,"GSK3B, MTOR",0.0102379235928103
BP,GO:0032024,Positive Regulation Of Insulin Secretion,"BAD, IRS2",0.0102379235928103
BP,GO:0090303,Positive Regulation Of Wound Healing,"HRAS, MTOR",0.0102379235928103
BP,GO:0022408,Negative Regulation Of Cell-Cell Adhesion,"AKT1, VEGFA",0.0102379235928103
BP,GO:0090199,Regulation Of Release Of Cytochrome C From Mitochondria,"BAD, BAX",0.0107171259213742
BP,GO:0045860,Positive Regulation Of Protein Kinase Activity,"RPTOR, CDKN1A, VEGFA",0.0108731015690994
BP,GO:0048754,Branching Morphogenesis Of An Epithelial Tube,"KDR, VEGFA",0.0111065978281795
BP,GO:0003208,Cardiac Ventricle Morphogenesis,"GSK3A, FGFR2",0.0111065978281795
BP,GO:0050770,Regulation Of Axonogenesis,"GSK3B, PTEN",0.0111065978281795
BP,GO:2000351,Regulation Of Endothelial Cell Apoptotic Process,"PDPK1, KDR",0.0115654853969357
BP,GO:0048705,Skeletal System Morphogenesis,"FGFR2, FGFR1",0.0115654853969357
BP,GO:0071345,Cellular Response To Cytokine Stimulus,"NFKBIA, GSK3B, GSK3A, AKT1",0.0117170667058664
BP,GO:0046626,Regulation Of Insulin Receptor Signaling Pathway,"GSK3A, RPS6KB1",0.0119266961842258
BP,GO:0046854,Phosphatidylinositol Phosphate Biosynthetic Process,"PIK3R1, PIK3CG",0.0119266961842258
BP,GO:0050921,Positive Regulation Of Chemotaxis,"KDR, VEGFA",0.0119266961842258
BP,GO:0046824,Positive Regulation Of Nucleocytoplasmic Transport,"GSK3B, PIK3R1",0.0119266961842258
BP,GO:0060429,Epithelium Development,"KDR, FGFR2, VEGFA",0.0124711742202418
BP,GO:0009749,Response To Glucose,"IRS2, IGF1R",0.01286714565058
BP,GO:0090277,Positive Regulation Of Peptide Hormone Secretion,"BAD, IRS2",0.01286714565058
BP,GO:0031324,Negative Regulation Of Cellular Metabolic Process,"AKT3, PTEN",0.01286714565058
BP,GO:0001837,Epithelial To Mesenchymal Transition,"GSK3B, FGFR1",0.0133836249226281
BP,GO:0071478,Cellular Response To Radiation,"CDKN1A, GRB2",0.0138299362263416
BP,GO:0010803,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway,"XIAP, ULK1",0.0138299362263416
BP,GO:2000379,Positive Regulation Of Reactive Oxygen Species Metabolic Process,"CDKN1A, GRB2",0.0138299362263416
BP,GO:0007005,Mitochondrion Organization,"AKT3, BAX, MCL1",0.0140462297380352
BP,GO:0008630,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage,"BAX, MCL1",0.0142794778273411
BP,GO:0043154,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process,"XIAP, VEGFA",0.0142794778273411
BP,GO:0010821,Regulation Of Mitochondrion Organization,"GSK3B, GSK3A",0.0146915414374782
BP,GO:0010942,Positive Regulation Of Cell Death,"FYN, EIF4G1",0.0146915414374782
BP,GO:0051050,Positive Regulation Of Transport,"GSK3B, GSK3A",0.0146915414374782
BP,GO:0031345,Negative Regulation Of Cell Projection Organization,"PTEN, FYN",0.0146915414374782
BP,GO:0010629,Negative Regulation Of Gene Expression,"GSK3B, KDR, HRAS, VEGFA",0.0150754364936236
BP,GO:1900180,Regulation Of Protein Localization To Nucleus,"GSK3B, MTOR",0.0157748655444363
BP,GO:0007507,Heart Development,"CDKN1A, PTEN, VEGFA",0.015925645244918
BP,GO:1904029,Regulation Of Cyclin-Dependent Protein Kinase Activity,"CDKN1A, CCND1",0.0161948345957901
BP,GO:0048514,Blood Vessel Morphogenesis,"KDR, VEGFA",0.0161948345957901
BP,GO:2000117,Negative Regulation Of Cysteine-Type Endopeptidase Activity,"XIAP, VEGFA",0.0161948345957901
BP,GO:1903008,Organelle Disassembly,"ULK2, ULK1",0.0167054476903484
BP,GO:0002690,Positive Regulation Of Leukocyte Chemotaxis,"MAPK1, VEGFA",0.0167054476903484
BP,GO:0001764,Neuron Migration,"VEGFA, FGFR1",0.0172206213157594
BP,GO:0044344,Cellular Response To Fibroblast Growth Factor Stimulus,"FGFR2, FGFR1",0.0172206213157594
BP,GO:0070374,Positive Regulation Of ERK1 And ERK2 Cascade,"KDR, HRAS, FGFR2",0.0176461284624085
BP,GO:2000377,Regulation Of Reactive Oxygen Species Metabolic Process,"CDKN1A, GRB2",0.0176461284624085
BP,GO:0031325,Positive Regulation Of Cellular Metabolic Process,"CDKN1A, GRB2",0.0176461284624085
BP,GO:0044773,Mitotic DNA Damage Checkpoint Signaling,"CDKN1A, CCND1",0.0176461284624085
BP,GO:1901214,Regulation Of Neuron Death,"FYN, EIF4G1",0.0187923747692979
BP,GO:0061912,Selective Autophagy,"ULK2, ULK1",0.0187923747692979
BP,GO:0031333,Negative Regulation Of Protein-Containing Complex Assembly,"GSK3B, ULK1",0.0193755267700664
BP,GO:1901890,Positive Regulation Of Cell Junction Assembly,"KDR, VEGFA",0.0206153922723159
BP,GO:0031175,Neuron Projection Development,"GSK3B, PTEN, ULK1",0.0210088254901705
BP,GO:0033673,Negative Regulation Of Kinase Activity,"PDPK1, IRS2",0.0211088752042075
BP,GO:0032984,Protein-Containing Complex Disassembly,"GSK3B, MAP1LC3A",0.0211088752042075
BP,GO:0008285,Negative Regulation Of Cell Population Proliferation,"CDKN1A, PTEN, ULK1, HRAS",0.0217061099380383
BP,GO:2001056,Positive Regulation Of Cysteine-Type Endopeptidase Activity,"BAD, FYN",0.0223299023460368
BP,GO:0060070,Canonical Wnt Signaling Pathway,"GSK3B, PTEN",0.0228904707508846
BP,GO:0001952,Regulation Of Cell-Matrix Adhesion,"GSK3B, FYN",0.0228904707508846
BP,GO:0050777,Negative Regulation Of Immune Response,"AKT1, FYN",0.0235147516360574
BP,GO:0006417,Regulation Of Translation,"RPS6KB1, MTOR, EIF4G1",0.0236465366232295
BP,GO:0006919,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process,"BAD, BAX",0.0240832084186143
BP,GO:0045596,Negative Regulation Of Cell Differentiation,"NFKBIA, PTEN, FOXO1",0.0251478272015499
BP,GO:0052548,Regulation Of Endopeptidase Activity,"AKT1, BIRC2",0.0253581372895243
BP,GO:0032970,Regulation Of Actin Filament-Based Process,"HRAS, MTOR",0.0260041509978927
BP,GO:0010212,Response To Ionizing Radiation,"CDKN1A, GRB2",0.0273368254625533
BP,GO:1902806,Regulation Of Cell Cycle G1/S Phase Transition,"CDKN1A, PTEN",0.0273368254625533
BP,GO:0090394,Negative Regulation Of Excitatory Postsynaptic Potential,PTEN,0.0273368254625533
BP,GO:0120182,Regulation Of Focal Adhesion Disassembly,PIK3R1,0.0273368254625533
BP,GO:1900449,Regulation Of Glutamate Receptor Signaling Pathway,FYN,0.0273368254625533
BP,GO:1901725,Regulation Of Histone Deacetylase Activity,VEGFA,0.0273368254625533
BP,GO:0008635,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C,BAX,0.0273368254625533
BP,GO:0120040,Regulation Of Macrophage Proliferation,MAPK1,0.0273368254625533
BP,GO:0060753,Regulation Of Mast Cell Chemotaxis,VEGFA,0.0273368254625533
BP,GO:0060688,Regulation Of Morphogenesis Of A Branching Structure,FGFR2,0.0273368254625533
BP,GO:0010749,Regulation Of Nitric Oxide Mediated Signal Transduction,VEGFA,0.0273368254625533
BP,GO:0072672,Neutrophil Extravasation,PIK3CG,0.0273368254625533
BP,GO:0002191,Cap-Dependent Translational Initiation,EIF4G1,0.0273368254625533
BP,GO:0090259,Regulation Of Retinal Ganglion Cell Axon Guidance,VEGFA,0.0273368254625533
BP,GO:0036490,Regulation Of Translation In Response To Endoplasmic Reticulum Stress,EIF4G1,0.0273368254625533
BP,GO:1902043,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors,PTEN,0.0273368254625533
BP,GO:0120183,Positive Regulation Of Focal Adhesion Disassembly,PIK3R1,0.0273368254625533
BP,GO:0060441,Epithelial Tube Branching Involved In Lung Morphogenesis,FGFR2,0.0273368254625533
BP,GO:0072175,Epithelial Tube Formation,FGFR2,0.0273368254625533
BP,GO:0010918,Positive Regulation Of Mitochondrial Membrane Potential,BAD,0.0273368254625533
BP,GO:0044342,Type B Pancreatic Cell Proliferation,BAD,0.0273368254625533
BP,GO:0048845,Venous Blood Vessel Morphogenesis,VEGFA,0.0273368254625533
BP,GO:0097341,Zymogen Inhibition,XIAP,0.0273368254625533
BP,GO:1903566,Positive Regulation Of Protein Localization To Cilium,GSK3B,0.0273368254625533
BP,GO:0032056,Positive Regulation Of Translation In Response To Stress,EIF4G1,0.0273368254625533
BP,GO:0097107,Postsynaptic Density Assembly,PTEN,0.0273368254625533
BP,GO:0060134,Prepulse Inhibition,PTEN,0.0273368254625533
BP,GO:0045792,Negative Regulation Of Cell Size,PTEN,0.0273368254625533
BP,GO:0010498,Proteasomal Protein Catabolic Process,"GSK3B, GSK3A, BIRC2",0.0274933527807808
BP,GO:0045598,Regulation Of Fat Cell Differentiation,"AKT1, FOXO1",0.0275879452728144
BP,GO:0050714,Positive Regulation Of Protein Secretion,"BAD, IRS2",0.0282304931286302
BP,GO:0050776,Regulation Of Immune Response,"XIAP, BIRC2",0.0287430909825099
BP,GO:0046330,Positive Regulation Of JNK Cascade,"XIAP, HRAS",0.0287430909825099
BP,GO:0048568,Embryonic Organ Development,"KDR, FGFR2",0.0287430909825099
BP,GO:0032006,Regulation Of TOR Signaling,"RPTOR, GSK3A",0.0293928306172866
BP,GO:0051241,Negative Regulation Of Multicellular Organismal Process,"GSK3B, GSK3A, PTEN",0.0307323363572805
BP,GO:0061000,Negative Regulation Of Dendritic Spine Development,PTEN,0.0307323363572805
BP,GO:2000544,Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor,FGFR1,0.0307323363572805
BP,GO:0070303,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade,FOXO1,0.0307323363572805
BP,GO:1903376,Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway,MCL1,0.0307323363572805
BP,GO:0051150,Regulation Of Smooth Muscle Cell Differentiation,FGFR2,0.0307323363572805
BP,GO:1903896,Positive Regulation Of IRE1-mediated Unfolded Protein Response,BAX,0.0307323363572805
BP,GO:1903524,Positive Regulation Of Blood Circulation,GSK3A,0.0307323363572805
BP,GO:0090045,Positive Regulation Of Deacetylase Activity,VEGFA,0.0307323363572805
BP,GO:0035272,Exocrine System Development,FGFR2,0.0307323363572805
BP,GO:1902416,Positive Regulation Of mRNA Binding,EIF4G1,0.0307323363572805
BP,GO:0021884,Forebrain Neuron Development,FGFR2,0.0307323363572805
BP,GO:1904181,Positive Regulation Of Membrane Depolarization,KDR,0.0307323363572805
BP,GO:0022612,Gland Morphogenesis,FGFR2,0.0307323363572805
BP,GO:0097084,Vascular Associated Smooth Muscle Cell Development,VEGFA,0.0307323363572805
BP,GO:1904781,Positive Regulation Of Protein Localization To Centrosome,GSK3B,0.0307323363572805
BP,GO:1901165,Positive Regulation Of Trophoblast Cell Migration,VEGFA,0.0307323363572805
BP,GO:0045475,Locomotor Rhythm,PTEN,0.0307323363572805
BP,GO:1902667,Regulation Of Axon Guidance,VEGFA,0.0307323363572805
BP,GO:1905603,Regulation Of Blood-Brain Barrier Permeability,VEGFA,0.0307323363572805
BP,GO:1903242,Regulation Of Cardiac Muscle Hypertrophy In Response To Stress,FOXO1,0.0307323363572805
BP,GO:0010717,Regulation Of Epithelial To Mesenchymal Transition,"PTEN, MTOR",0.0314101677740641
BP,GO:0032436,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process,"GSK3B, GSK3A",0.0314101677740641
BP,GO:0050727,Regulation Of Inflammatory Response,"NFKBIA, XIAP, BIRC2",0.0324425327156221
BP,GO:0019722,Calcium-Mediated Signaling,"PDPK1, KDR",0.03257856681869
BP,GO:0090263,Positive Regulation Of Canonical Wnt Signaling Pathway,"XIAP, FGFR2",0.03257856681869
BP,GO:0045786,Negative Regulation Of Cell Cycle,"CDKN1A, PTEN",0.03257856681869
BP,GO:0051091,Positive Regulation Of DNA-binding Transcription Factor Activity,"PTEN, AKT1, VEGFA",0.0335799486061416
BP,GO:1901215,Negative Regulation Of Neuron Death,"AKT1, EIF4G1",0.0335799486061416
BP,GO:0046322,Negative Regulation Of Fatty Acid Oxidation,AKT1,0.0335799486061416
BP,GO:0046325,Negative Regulation Of Glucose Import,GSK3A,0.0335799486061416
BP,GO:0006983,ER Overload Response,GSK3B,0.0335799486061416
BP,GO:0010839,Negative Regulation Of Keratinocyte Proliferation,FGFR2,0.0335799486061416
BP,GO:0061387,Regulation Of Extent Of Cell Growth,GSK3B,0.0335799486061416
BP,GO:0010917,Negative Regulation Of Mitochondrial Membrane Potential,BAX,0.0335799486061416
BP,GO:0050746,Regulation Of Lipoprotein Metabolic Process,ULK1,0.0335799486061416
BP,GO:0002761,Regulation Of Myeloid Leukocyte Differentiation,MTOR,0.0335799486061416
BP,GO:1903564,Regulation Of Protein Localization To Cilium,GSK3B,0.0335799486061416
BP,GO:0061418,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia,VEGFA,0.0335799486061416
BP,GO:0071732,Cellular Response To Nitric Oxide,FOXO1,0.0335799486061416
BP,GO:1902170,Cellular Response To Reactive Nitrogen Species,FOXO1,0.0335799486061416
BP,GO:0060977,Coronary Vasculature Morphogenesis,VEGFA,0.0335799486061416
BP,GO:0007253,Cytoplasmic Sequestering Of NF-kappaB,NFKBIA,0.0335799486061416
BP,GO:0097062,Dendritic Spine Maintenance,IGF1R,0.0335799486061416
BP,GO:0045722,Positive Regulation Of Gluconeogenesis,FOXO1,0.0335799486061416
