comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_3h_ipsilateral_vs_contralateral,Arhgef17,207212,ENSMUSG00000032875,Rho guanine nucleotide exchange factor 17,-0.9615233673402521,11.210489793970492,-6.624287106286102,4.256265908514545e-4,0.024496705977315476,0.5410430528930457,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Zfp692,103836,ENSMUSG00000037243,zinc finger protein 692,1.397271924637982,7.975634606413642,6.6227227622418745,4.262008229317038e-4,0.024496705977315476,0.5396407493518227,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Kif1b,16561,ENSMUSG00000063077,kinesin family member 1B,-0.6531201310683024,13.894172323558857,-6.622672784750016,4.262191829382108e-4,0.024496705977315476,0.5395959438451525,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Tgif1,21815,ENSMUSG00000047407,TGFB-induced factor homeobox 1,1.5999905489754367,6.225239914311037,6.619858476320289,4.272545141568932e-4,0.024496705977315476,0.5370723913543616,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Denn2b,NA,NA,NA,0.9432551318516964,8.897338356286108,6.618382023278287,4.277988159450379e-4,0.024496705977315476,0.5357480934339325,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Serpinh1,12406,ENSMUSG00000070436,"serine (or cysteine) peptidase inhibitor, clade H, member 1",1.5804417502009702,10.974759368164694,6.611504500677455,4.3034465231352745e-4,0.024516568202631227,0.5295758607114172,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Adgrl1,330814,ENSMUSG00000013033,adhesion G protein-coupled receptor L1,-0.7415963945407391,13.062606460029334,-6.611498331828266,4.303469435344022e-4,0.024516568202631227,0.529570321912022,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Abr,109934,ENSMUSG00000017631,active BCR-related gene,-0.6191548237360962,12.857097757288361,-6.600621665891842,4.3440836972453577e-4,0.02458375225012831,0.519797375751037,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gpr146,80290,ENSMUSG00000044197,G protein-coupled receptor 146,0.9557111479503408,8.510490317091156,6.599729447916359,4.3474345815414984e-4,0.02458375225012831,0.518995060982701,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Map1b,17755,ENSMUSG00000052727,microtubule-associated protein 1B,-1.1648660726987945,14.98063708430739,-6.5994800165653835,4.34837189070732e-4,0.02458375225012831,0.5187707460199507,Down,TRUE
