gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Errfi1,5,UP,4,1,0.29791273587110273,Acc3_accumbens_GLP_1;Acc3_brainstem_GLP_1;Acc5_nts_IP118_PY115;Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Rnf11,5,DOWN,1,4,0.293305825421883,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc6_mbh_COMBO;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Shc3,5,UP,3,2,0.2593218793468334,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_frontalcortex_ST_A_Ex
Cox17,5,UP,3,2,0.2396881769996199,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Aff2,5,UP,3,2,0.20596436671922252,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex
Rpl26,5,UP,4,1,0.1872328265952134,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Wnk2,5,UP,4,1,0.1770309595652132,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Ndufb4,5,UP,3,2,0.1753688086189486,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ank2,5,UP,4,1,0.16114596242194,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex_KD
Lrp1,5,UP,4,1,0.15479631362689578,Acc11_hippocampus_Ex4;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex
Ptp4a1,5,DOWN,2,3,0.13147816725646652,Acc3_brainstem_GLP_1;Acc6_mbh_COMBO;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Hadhb,5,UP,3,2,0.13066269915446965,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Cyfip2,5,UP,3,2,0.13020156062876992,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ctnnd2,5,UP,3,2,0.1275076149981272,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Soga1,5,UP,3,2,0.12425930098431977,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gnai1,5,DOWN,1,4,0.11905970839258269,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc6_mbh_COMBO;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Foxk1,5,UP,4,1,0.11612203674041159,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Rpl39,5,UP,3,2,0.11557421269630293,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Kpna3,5,DOWN,2,3,0.07345740371118806,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snx5,5,UP,3,2,0.0573165512359764,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Fstl4,5,UP,3,2,0.04792792137126069,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smox,5,UP,3,2,0.041730818798943706,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Tfrc,5,UP,3,2,0.0403933580408015,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Ptges3,5,DOWN,2,3,0.03921213138553072,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_frontalcortex_ST_A_Ex_KD
Rpl24,5,UP,3,2,0.03699664269512952,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Chga,5,UP,3,2,0.03338363549408666,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
P2ry12,5,DOWN,2,3,0.01313227976410023,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Nudt4,5,DOWN,2,3,-0.0015658186234898785,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Me1,5,DOWN,2,3,-0.010224782357861107,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Clcn3,5,DOWN,2,3,-0.01082918939757722,Acc11_hippocampus_Ex4;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Slc22a23,5,DOWN,2,3,-0.013333518508418884,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slc35e2,5,DOWN,2,3,-0.01578650813975635,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Picalm,5,DOWN,2,3,-0.037044604107485335,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rnd3,5,DOWN,2,3,-0.039906655470445355,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc5_pvn_IP118_PY115
Pdzd8,5,DOWN,2,3,-0.04238702101718469,Acc11_hippocampus_Ex4;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fam91a1,5,DOWN,2,3,-0.042893468858329495,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slain1,5,DOWN,2,3,-0.0593963478951534,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfp800,5,DOWN,2,3,-0.07081701955956801,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Zmiz1,5,DOWN,2,3,-0.08930605582099806,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Phtf2,5,DOWN,2,3,-0.09343028645939962,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Grm3,5,DOWN,2,3,-0.12045002871601593,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Edem1,5,DOWN,1,4,-0.12270091856612786,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Bcr,5,DOWN,2,3,-0.13377428258944382,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Ppargc1a,5,DOWN,1,4,-0.13608577303286734,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Specc1,5,DOWN,1,4,-0.13906454473162538,Acc3_accumbens_GLP_1_MK_801;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lypla1,5,DOWN,2,3,-0.1408803614457766,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Map2,5,DOWN,1,4,-0.14840509324508627,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
D16ertd472e,5,DOWN,1,4,-0.15022527640532335,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Jam2,5,DOWN,1,4,-0.16211088904556858,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Irs2,5,DOWN,1,4,-0.16302096372011365,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Sp4,5,DOWN,1,4,-0.16543943510173925,Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Prkaa2,5,DOWN,1,4,-0.16583232350358834,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Slc30a4,5,DOWN,2,3,-0.16864556987333681,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cachd1,5,DOWN,1,4,-0.16990291399606783,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Acbd5,5,DOWN,1,4,-0.17286906981357536,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Hif1a,5,DOWN,1,4,-0.1755350895193818,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Vcpip1,5,DOWN,1,4,-0.17617651017900987,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bicd1,5,DOWN,1,4,-0.18203093582154084,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Hipk3,5,DOWN,1,4,-0.18301078994298692,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gpam,5,DOWN,1,4,-0.1850996217912917,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cpeb3,5,DOWN,1,4,-0.18512995171527347,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ptch1,5,DOWN,1,4,-0.18719743072317177,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc5_pvn_IP118_PY115;Acc8_frontalcortex_YA_Ex;Acc8_hippocampus_ST_A_Ex
C1ql3,5,DOWN,1,4,-0.18821248053264136,Acc10_hippocampus_Ex4_Po_t_TBI;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cnot6,5,DOWN,1,4,-0.18956500189367095,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Pcdh7,5,DOWN,1,4,-0.18958907675425687,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cpd,5,DOWN,1,4,-0.1938308068538058,Acc10_hippocampus_Ex4_Po_t_TBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Osbpl8,5,DOWN,1,4,-0.19397021459393488,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Avl9,5,DOWN,1,4,-0.19626003908636772,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tram1,5,DOWN,1,4,-0.19691127442267442,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Atl2,5,DOWN,1,4,-0.20927679327343957,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Mbnl2,5,DOWN,1,4,-0.2102878565123246,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Abhd17b,5,DOWN,1,4,-0.21132132739868653,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lrrc8b,5,DOWN,1,4,-0.2113349376045936,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kctd12,5,DOWN,1,4,-0.21144507510632096,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc5_arc_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Swt1,5,DOWN,1,4,-0.21444787359708145,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Hnrnpa2b1,5,DOWN,1,4,-0.2148199539097187,Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex
Lamp2,5,DOWN,1,4,-0.21590721646612815,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Washc4,5,DOWN,1,4,-0.2160474523222724,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Serp1,5,DOWN,1,4,-0.21930911945930257,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Bmpr1b,5,DOWN,1,4,-0.2211489342710032,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lhfpl3,5,DOWN,1,4,-0.22143473118053056,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Wwp1,5,DOWN,1,4,-0.22471054131034163,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ptar1,5,DOWN,1,4,-0.22593145878325172,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Raph1,5,DOWN,1,4,-0.2281174726425821,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Far1,5,DOWN,1,4,-0.23019278197723786,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Tsc22d2,5,DOWN,1,4,-0.2305472964254652,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lmbrd2,5,DOWN,1,4,-0.23188728394639835,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cpeb2,5,DOWN,1,4,-0.23266618520446564,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Arsk,5,DOWN,1,4,-0.24319553194603033,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Zmpste24,5,DOWN,0,5,-0.25235498680951113,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Slx4ip,5,DOWN,0,5,-0.2548675131053916,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc10_hippocampus_Exendin4;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Xk,5,DOWN,1,4,-0.25501394815879275,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Chrm2,5,DOWN,1,4,-0.25518162369810077,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem229a,5,DOWN,1,4,-0.26010316732771643,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rabgap1l,5,DOWN,1,4,-0.2606559073236038,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uty,5,DOWN,1,4,-0.26253522384539746,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Uba6,5,DOWN,1,4,-0.2687924531676426,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lonrf1,5,DOWN,0,5,-0.2731806516145835,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfp654,5,DOWN,1,4,-0.2740319887714427,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Yme1l1,5,DOWN,0,5,-0.27409829297344895,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zbtb41,5,DOWN,1,4,-0.2753479370089668,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cadm2,5,DOWN,1,4,-0.2776352216396206,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pdlim5,5,DOWN,0,5,-0.2822939153663227,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Wdr37,5,DOWN,0,5,-0.28364971809903267,Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mpzl1,5,DOWN,0,5,-0.28455027233874886,Acc3_accumbens_GLP_1;Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex_KD
Tmem63b,5,DOWN,0,5,-0.2846899125031327,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Klhl9,5,DOWN,0,5,-0.28500289936128986,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
