Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
KEGG_2021_Human,Spliceosome,59/150,1.672575247960992e-05,0.00029455908533535246,0,0,2.084085765614428,22.9219443424278,PQBP1;SART1;SNRPD2;SNRPD1;SNRNP70;DHX15;SNRPD3;BCAS2;AQR;NCBP2;THOC1;PRPF40A;RBMXL1;SNRPG;PPIE;SNRNP27;SRSF3;SNRPE;RP9;SNRPA1;SNRPF;SRSF5;SNRNP200;SNRPC;SRSF7;SNRPA;SNRPB;SRSF9;DDX5;SF3B2;RBM8A;U2AF1;PRPF8;U2AF1L4;ZMAT2;DHX38;HNRNPA1;SMNDC1;SRSF10;SF3A3;PPIL1;PRPF38A;SF3A2;CCDC12;HSPA1L;FUS;ALYREF;LSM5;LSM4;LSM3;U2SURP;CHERP;LSM8;LSM7;SNRNP40;ACIN1;PRPF31;HSPA1B;HSPA1A,KEGG_2021_Human
KEGG_2021_Human,Endocytosis,89/252,2.495436625043026e-05,0.0004163439000729681,0,0,1.7579728383409363,18.631807886559184,WASHC4;VPS29;ARF4;SH3GL3;TFRC;WIPF1;ZFYVE9;SH3KBP1;WIPF3;CLTC;ARPC5L;CLTB;SNX12;CLTA;CBLB;WASL;EEA1;CHMP1B;KIF5B;KIF5A;PSD3;VPS35;CCR5;HRAS;WASHC1;GIT1;RAB8A;SH3GLB1;USP8;PDCD6IP;IST1;ARAP2;VPS37D;VPS37A;ARFGAP1;DNM1;TGFBR1;DNM3;ZFYVE16;RABEP1;BIN1;HGS;DNAJC6;PARD3;TRAF6;RUFY2;CHMP4B;CHMP6;VPS25;RAB5C;AGAP2;SNX32;ASAP1;VPS26B;CBL;SNX3;CYTH2;GRK2;GRK5;AP2S1;MVB12A;RAB11FIP2;EPS15;SNX5;CYTH1;SNX6;ARFGEF1;ARFGEF2;HSPA1L;SMURF2;IQSEC1;CAV2;CAV1;GBF1;WWP1;ARPC4;SNF8;STAM;AP2B1;RAB10;ITCH;ARPC3;CAPZA1;NEDD4;CHMP2A;MDM2;FGFR3;HSPA1B;HSPA1A,KEGG_2021_Human
KEGG_2021_Human,Protein processing in endoplasmic reticulum,64/171,4.657292788348308e-05,0.0007381809069532068,0,0,1.9226633031076503,19.17758806734965,ERO1A;ERO1B;TRAM1;UBXN1;UBXN2A;UBE2D3;MAN1A2;SEC61G;UBXN8;SEC61B;UBXN6;HSP90AA1;SSR4;FBXO2;SSR2;SSR3;YOD1;DNAJC3;DNAJC1;SELENOS;ERP29;ATF6;PPP1R15A;SEC23A;HSPA4L;SEL1L;CUL1;DERL2;RNF5;HSP90B1;UBE2J1;DNAJB1;MAPK8;HSPH1;OS9;BAG1;UBQLN1;UBQLN4;MARCHF6;UBQLN2;EDEM3;BCAP31;XBP1;SEC24B;SEC24A;HSPA5;HSPA1L;WFS1;EDEM1;SYVN1;EIF2AK2;UBE2G1;UBE2G2;SVIP;NSFL1C;DNAJC10;BAX;STUB1;CALR;STT3B;HSPA1B;MBTPS2;NFE2L2;HSPA1A,KEGG_2021_Human
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",46/119,0.00021808673525715357,0.0032920711941198,0,0,2.0223621508270515,17.049762157013475,ATF2;GSK3B;SHC3;IRS1;GNAI3;PIK3R3;IRS2;CACNA1D;ITPR3;PIK3R1;PIK3CB;GNAI1;ADCY5;MAPK8;NRAS;CREB3L1;EP300;MAPK1;PLCG1;PRKACA;JAK2;PRKACB;HRAS;MAP2K6;MAP2K4;PRKCB;STAT1;IGFBP3;FOS;SSTR2;SSTR3;PTK2;MTOR;ADCY9;CREB1;PLCB4;SST;GNAQ;GRB2;KRAS;PLCB1;SOS1;CRK;PLCB2;SOS2;CREB5,KEGG_2021_Human
KEGG_2021_Human,Renal cell carcinoma,30/69,0.0002546191083286672,0.0036688298790994,0,0,2.4659535442401026,20.40759487793116,CDKN1A;CUL2;SLC2A1;PIK3R3;TGFA;PIK3CB;PIK3R1;HIF1A;RAP1B;NRAS;PAK1;RAP1A;EP300;MAPK1;PAK6;ELOB;VHL;HRAS;PAK2;PAK5;ARNT2;BAD;GAB1;VEGFA;RAPGEF1;GRB2;KRAS;SOS1;CRK;SOS2,KEGG_2021_Human
KEGG_2021_Human,ErbB signaling pathway,35/85,0.000295740929980785,0.0040760815132134,0,0,2.2447613012251795,18.240990321488,CAMK2B;GSK3B;CDKN1A;CAMK2D;SHC3;PIK3R3;TGFA;CBLB;PIK3CB;PIK3R1;CBL;MAPK8;NRAS;PAK1;ERBB4;EIF4EBP1;ABL2;MAPK1;PAK6;PLCG1;HRAS;PAK2;PAK5;MAP2K4;PRKCB;BAD;GAB1;MTOR;PTK2;RPS6KB2;GRB2;KRAS;SOS1;CRK;SOS2,KEGG_2021_Human
KEGG_2021_Human,Neurotrophin signaling pathway,45/119,0.0004485397939063164,0.0059244631111792,0,0,1.951120786324004,15.04219136670619,YWHAE;CAMK2B;BEX3;GSK3B;CAMK2D;SHC3;IRS1;ARHGDIG;PIK3R3;PIK3R1;PIK3CB;FOXO3;RAP1B;IKBKB;RPS6KA3;RPS6KA6;MAPK8;NRAS;RPS6KA5;RAP1A;MAPK1;PLCG1;HRAS;SH2B3;NTRK2;BDNF;PDPK1;BAD;NTRK3;MATK;GAB1;FRS2;IRAK3;NFKBIA;TRAF6;RAPGEF1;BAX;CALM3;GRB2;KRAS;SOS1;CALM2;CRK;SOS2;NFKBIB,KEGG_2021_Human
KEGG_2021_Human,Oxytocin signaling pathway,55/154,0.0005964148867741257,0.0075625407642959,0,0,1.7833404044689578,13.240542825722594,CDKN1A;PRKAG2;MYL6B;PPP1CB;PPP3CA;PPP3CB;EEF2K;PRKACA;PRKACB;HRAS;GUCY1A2;GUCY1A1;MEF2C;CAMK1D;PRKCB;CACNA2D1;PLA2G4B;FOS;MYL6;ADCY9;CACNB4;PLCB4;PLCB1;MYL9;PLCB2;CAMK2B;CAMK2D;PRKAA1;PRKAA2;ROCK1;ROCK2;GNAI3;CACNA1D;ITPR3;PTGS2;GNAI1;ADCY5;PPP3R1;CACNG8;NRAS;MAPK1;CACNG3;CACNG4;KCNJ3;KCNJ4;KCNJ6;KCNJ9;NFATC3;NFATC1;EEF2;PPP1CA;GNAQ;CALM3;KRAS;CALM2,KEGG_2021_Human
KEGG_2021_Human,cGMP-PKG signaling pathway,58/167,0.000950500235357689,0.0115887913310918,0,0,1.708038379821577,11.885422896341922,ATF2;IRS1;PDE3B;ATP2A2;IRS2;ADRA1A;SLC8A2;PPP1CB;NPPC;PPP3CA;EDNRA;PPP3CB;EDNRB;CREB3L1;BDKRB2;MEF2A;GUCY1A2;GUCY1A1;MEF2C;TRPC6;ATP1B2;ADRA2C;ADCY9;CREB1;PLCB4;VDAC1;PDE5A;PLCB1;SLC25A5;MYL9;PLCB2;SLC25A4;CREB5;OPRD1;ROCK1;ROCK2;GNAI3;ATP1A3;CACNA1D;ITPR3;GNAI1;ADCY5;GNA13;PPP3R1;GNA12;MAPK1;MEF2D;BAD;NFATC3;ATP2B4;ATP2B3;NFATC1;ATP2B2;PPP1CA;GNAQ;PDE3A;CALM3;CALM2,KEGG_2021_Human
KEGG_2021_Human,Ubiquitin mediated proteolysis,50/140,0.0010294004708858,0.0120859240470676,0,0,1.7825104188740553,12.261494725601452,DET1;UBE2D3;KEAP1;CBLB;UBE2L6;UBE3A;UBE3B;HERC2;UBE2Q2;ELOB;ANAPC7;FBXW7;FBXO2;UBE2E3;UBE4A;UBE2QL1;PIAS2;CDC34;TRAF6;UBA52;ANAPC13;CUL5;UBA6;CUL3;CUL2;CUL1;XIAP;CBL;UBE2J1;VHL;RPS27A;SMURF2;UBE2B;HUWE1;SYVN1;WWP1;UBE2G1;UBE2G2;KLHL9;UBE2W;ITCH;UBE2S;NEDD4;CDC16;MDM2;UBE2N;STUB1;TRIP12;UBE2M;CUL4B,KEGG_2021_Human
KEGG_2021_Human,Thyroid hormone signaling pathway,44/121,0.0013204349554838,0.0149492100317275,0,0,1.8326832955404384,12.1503128723254,NOTCH2;GSK3B;NOTCH1;THRB;THRA;NOTCH4;SLC2A1;PIK3R3;ATP2A2;ATP1A3;PIK3R1;PIK3CB;HIF1A;FOXO1;RXRB;MED14;NRAS;MED13;EP300;MAPK1;ITGAV;PLCG1;PRKACA;PRKACB;HRAS;WNT4;NCOA2;PRKCB;PDPK1;BAD;STAT1;DIO2;ATP1B2;MTOR;SLCO1C1;KAT2B;PFKL;PLCB4;RHEB;MDM2;KRAS;PLCB1;PLCB2;PFKM,KEGG_2021_Human
KEGG_2021_Human,Amphetamine addiction,28/69,0.0014943596451232,0.0163348968104849,0,0,2.1880739372675317,14.235734839000006,CAMK2B;ATF2;CAMK2D;DDC;CACNA1D;ADCY5;PPP1CB;PPP3CA;PPP3CB;GRIN2A;PPP3R1;CREB3L1;PRKACA;PRKACB;SLC18A2;GRIA3;PRKCB;FOS;SIRT1;GRIN2B;PPP1CA;ARC;CREB1;PPP1R1B;FOSB;CALM3;CALM2;CREB5,KEGG_2021_Human
KEGG_2021_Human,cAMP signaling pathway,71/216,0.0015652064195443,0.0165390144998521,0,0,1.572358010011597,10.15702010481143,CHRM2;HHIP;PDE3B;ATP2A2;PIK3CB;GLI3;PPP1CB;LIPE;EDNRA;CREB3L1;PDE4B;RAC3;EP300;SOX9;PRKACA;PRKACB;EDN1;PDE4D;NPY1R;FOS;ATP1B2;SSTR2;ADCY9;CREB1;MYL9;RAPGEF3;RAPGEF4;CREB5;CAMK2B;ADCYAP1R1;CAMK2D;ROCK1;ROCK2;GNAI3;PIK3R3;ATP1A3;CACNA1D;PIK3R1;GNAI1;ADCY5;RAP1B;GRIN2A;PAK1;MAPK8;RAP1A;NPY;MAPK1;DRD2;GRIA3;GABBR2;BDNF;BAD;PTCH1;HTR1A;ATP2B4;HTR1B;ATP2B3;NFATC1;ATP2B2;GRIN2B;PPP1CA;NFKBIA;POMC;PDE10A;SST;FXYD1;PPP1R1B;PDE3A;CALM3;CALM2;HCN2,KEGG_2021_Human
KEGG_2021_Human,AMPK signaling pathway,43/120,0.0020661949525759,0.0211285096763411,0,0,1.790652428401053,11.069896667971935,PRKAA1;PFKFB3;PRKAA2;CAB39;IRS1;PIK3R3;PRKAG2;IRS2;PIK3R1;PIK3CB;FOXO3;ADRA1A;ELAVL1;ACACA;FOXO1;LIPE;GYS1;EEF2K;PPP2R1B;PPP2R5E;PPP2R3C;CREB3L1;EIF4EBP1;PPARGC1A;RAB8A;PDPK1;PPP2R5A;PPP2R5D;PPP2R3A;EEF2;SIRT1;MTOR;RAB10;PFKL;CREB1;PPP2R2C;RAB14;RHEB;FASN;RPS6KB2;ULK1;PFKM;CREB5,KEGG_2021_Human
KEGG_2021_Human,Circadian entrainment,36/97,0.0023187587949262,0.0229702043122385,0,0,1.8915670579433557,11.475613827900355,CAMK2B;ADCYAP1R1;CAMK2D;GNAI3;CACNA1D;ITPR3;GNAI1;ADCY5;CACNA1I;GRIN2A;GNG3;RPS6KA5;GNG5;MAPK1;NOS1;PRKACA;PRKACB;GRIA3;KCNJ3;GUCY1A2;GUCY1A1;KCNJ6;PRKCB;KCNJ9;FOS;GRIN2B;GNG13;ADCY9;CREB1;PLCB4;GNAQ;NOS1AP;CALM3;PLCB1;CALM2;PLCB2,KEGG_2021_Human
KEGG_2021_Human,Glutamatergic synapse,41/114,0.0023939932110068,0.022996843875429,0,0,1.8006339382982175,10.866452199929258,SLC1A2;GRIK3;GNAI3;GRIK4;CACNA1D;ITPR3;GRM1;GNAI1;GLS;ADCY5;GRM3;PPP3CA;GRIN2A;PPP3R1;GRM5;PPP3CB;GNG3;GRK2;GRM4;GNG5;MAPK1;PRKACA;GLUL;PRKACB;SLC38A2;GRIA3;KCNJ3;HOMER1;PRKCB;PLA2G4B;TRPC1;GRIN2B;GNG13;ADCY9;PLCB4;DLG4;GNAQ;PLCB1;PLCB2;SHANK2;SHANK1,KEGG_2021_Human
KEGG_2021_Human,mRNA surveillance pathway,36/98,0.0028369405052345,0.0257794663397293,0,0,1.860935231695099,10.91443927666505,HBS1L;DAZAP1;SMG1;RBM8A;CSTF3;CSTF2;NXT2;SMG7;GSPT1;PPP1CB;PNN;PPP2R1B;PABPN1;PPP2R5E;PPP2R3C;PAPOLG;PAPOLA;SAP18;PABPC1L2B;PABPC1L2A;UPF2;CPSF4;CPSF6;RNGTT;FUS;NCBP2;ALYREF;PYM1;PPP2R5A;UPF3A;PPP2R5D;PPP2R3A;PPP1CA;PPP2R2C;ACIN1;PABPC1,KEGG_2021_Human
KEGG_2021_Human,Gap junction,33/88,0.0028463133182666,0.0257794663397293,0,0,1.9226351351351352,11.26996938618952,GNAI3;HTR2C;ITPR3;GRM1;GNAI1;ADCY5;GJA1;GRM5;TUBA1B;NRAS;TUBA1A;TUBB3;MAPK1;PRKACA;DRD2;HRAS;PRKACB;MAP3K2;GUCY1A2;GUCY1A1;PRKCB;TJP1;TUBB2B;ADCY9;PLCB4;TUBB2A;GNAQ;GRB2;KRAS;PLCB1;SOS1;PLCB2;SOS2,KEGG_2021_Human
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,22/53,0.00330904199773,0.0285073123563298,0,0,2.272402943794723,12.977912631042368,PRKCB;CLTC;CLTB;ATP2B4;CLTA;ATP1A3;ATP2B3;ATP2B2;ATP1B2;AP2B1;DNM1;SLC8A2;DNM3;ADCY9;PLCB4;GNAQ;BDKRB2;AP2S1;PRKACA;PLCB1;PRKACB;PLCB2,KEGG_2021_Human
KEGG_2021_Human,mTOR signaling pathway,52/154,0.0033273519154075,0.0285073123563298,0,0,1.635112047787103,9.329260164474409,PRR5;GSK3B;IRS1;PTEN;PIK3CB;IKBKB;RPS6KA3;RPS6KA6;DEPTOR;HRAS;RNF152;ATP6V1G1;CHUK;PRKCB;PDPK1;RPS6;WNT9A;SLC7A5;DDIT4;RRAGD;ULK2;ULK1;SGK1;SOS1;SOS2;ATP6V1A;PRKAA1;SEH1L;PRKAA2;CAB39;PIK3R3;PIK3R1;NRAS;DVL2;EIF4EBP1;MAPK1;RICTOR;FNIP2;ATP6V1F;WNT4;FZD3;WNT7A;CASTOR1;MTOR;RHEB;RPS6KB2;GRB2;KRAS;LAMTOR2;LAMTOR4;LPIN1;LPIN2,KEGG_2021_Human
KEGG_2021_Human,FoxO signaling pathway,45/131,0.004197929645688,0.0350195709916604,0,0,1.677542189315322,9.181463211600787,CDKN1A;PRKAA1;PRKAA2;IRS1;SETD7;AGAP2;PTEN;PIK3R3;PRKAG2;IRS2;PIK3R1;PIK3CB;FOXO3;FOXO1;GRM1;IKBKB;MAPK8;NRAS;CCND2;S1PR1;EP300;MAPK1;HRAS;CDKN2D;GABARAPL1;SMAD4;HOMER1;CHUK;PDPK1;PLK1;FBXO32;SIRT1;TGFBR1;KLF2;GADD45G;RBL2;BCL6;CCNG2;MDM2;GRB2;SGK3;KRAS;SGK1;SOS1;SOS2,KEGG_2021_Human
KEGG_2021_Human,Morphine addiction,33/91,0.0052147564083864,0.0408961603543133,0,0,1.8228280813140727,9.581263619480668,GABRB3;GABRB2;PDE1A;PDE3B;GNAI3;GNAI1;ADCY5;GNG3;GRK2;GNG5;GRK5;PDE4B;PDE8B;PRKACA;PRKACB;KCNJ3;GABRA2;GABBR2;GABRA1;KCNJ6;PRKCB;KCNJ9;PDE4D;GABRA4;OPRM1;GABRG2;GABRG1;GNG13;ADCY9;PDE10A;PDE3A;PDE7B;PDE7A,KEGG_2021_Human
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,50/150,0.0052394213807582,0.0408961603543133,0,0,1.6031998304725577,8.419274787617162,ATF2;ATP2A2;ADRA1A;SLC8A2;PPP1CB;RPS6KA5;PPP2R1B;PPP2R5E;CREB3L1;PRKACA;PRKACB;SCN1B;TPM4;CACNA2D1;PPP2R5A;PPP2R5D;ATP1B2;ADCY9;CACNB4;CREB1;PLCB4;PLCB1;PLCB2;RAPGEF3;CREB5;RAPGEF4;CAMK2B;CAMK2D;CREM;GNAI3;ATP1A3;CACNA1D;GNAI1;ADCY5;CACNG8;PPP2R3C;MAPK1;CACNG3;CACNG4;ATP2B4;ATP2B3;ATP2B2;PPP2R3A;AGT;PPP1CA;PPP1R1A;PPP2R2C;GNAQ;CALM3;CALM2,KEGG_2021_Human
KEGG_2021_Human,Spinocerebellar ataxia,48/143,0.0052894087524506,0.0408961603543133,0,0,1.6199244138730644,8.491722840170567,BEAN1;KCNC3;PIK3R3;ATP2A2;ITPR3;PIK3R1;PIK3CB;VLDLR;RBPJ;GRM1;PSMA7;PSMB6;PSMB7;GRIN2A;MAPK8;PSMD7;ATXN1;PSMB5;OPA1;PSMB2;ATG101;RB1CC1;CIC;GRIA3;NOP56;XBP1;PRKCB;ADRM1;PUM1;GRIN2B;MTOR;PUM2;SEM1;AFG3L2;PSMC5;PLCB4;PSMA4;PSMA2;GNAQ;ULK2;CYCS;ULK1;VDAC1;PLCB1;SLC25A5;PLCB2;SLC25A4;ATG2B,KEGG_2021_Human
KEGG_2021_Human,Longevity regulating pathway,36/102,0.0060155368998811,0.0454029808871983,0,0,1.7476902982924534,8.936656477353713,ATF2;PRKAA1;PRKAA2;IRS1;PIK3R3;PRKAG2;IRS2;PIK3R1;PIK3CB;FOXO3;FOXO1;ADCY5;NRAS;ATG101;CREB3L1;RB1CC1;EIF4EBP1;EIF4EBP2;PRKACA;PRKACB;PPARGC1A;HRAS;HSPA1L;SIRT1;MTOR;SOD1;ADCY9;CREB1;RHEB;RPS6KB2;BAX;ULK1;KRAS;HSPA1B;CREB5;HSPA1A,KEGG_2021_Human
KEGG_2021_Human,Cocaine addiction,20/49,0.0062335466939503,0.0459542860926106,0,0,2.207651701628655,11.210035479513422,ATF2;DDC;BDNF;GNAI3;GRIN2B;GNAI1;ADCY5;GRM3;GRIN2A;CREB1;DLG4;CREB3L1;PPP1R1B;FOSB;PRKACA;DRD2;PRKACB;RGS9;SLC18A2;CREB5,KEGG_2021_Human
KEGG_2021_Human,Renin secretion,26/69,0.0070251693275716,0.0506131517463684,0,0,1.936209542581724,9.600222505251631,ADCYAP1R1;PDE1A;PDE3B;GNAI3;CACNA1D;ITPR3;GNAI1;ADCY5;PPP3CA;EDNRA;PPP3CB;PPP3R1;PRKACA;PRKACB;GUCY1A2;EDN1;GUCY1A1;AGT;CREB1;PLCB4;GNAQ;PDE3A;CALM3;PLCB1;PLCB2;CALM2,KEGG_2021_Human
KEGG_2021_Human,RNA polymerase,14/31,0.0074361677354755,0.052383670492128,0,0,2.6349477330364324,12.914931902161936,POLR3GL;POLR2A;POLR1A;POLR3D;POLR1C;POLR2E;POLR1D;POLR3F;POLR2F;POLR2G;POLR2I;POLR2J;POLR2K;POLR2L,KEGG_2021_Human
KEGG_2021_Human,Glucagon signaling pathway,37/107,0.0078485052667492,0.0540864384686851,0,0,1.6935062190556696,8.209156538534597,CAMK2B;ATF2;CAMK2D;PRKAA1;PRKAA2;PDE3B;SLC2A1;PRKAG2;ITPR3;ACACA;FOXO1;GYS1;PPP3CA;PPP3R1;PPP3CB;CREB3L1;EP300;PRKACA;PRKACB;PPARGC1A;PPP4R3A;PHKB;PPP4R3B;SIRT1;GCK;PFKL;CREB1;PKM;PLCB4;GNAQ;CALM3;SIK2;PLCB1;CALM2;PLCB2;PFKM;CREB5,KEGG_2021_Human
KEGG_2021_Human,Central carbon metabolism in cancer,26/70,0.0086884672922732,0.0586009389712896,0,0,1.8920801947367407,8.979356104480187,PTEN;SLC2A1;PIK3R3;PIK3CB;PIK3R1;HIF1A;GLS;HK1;NRAS;MAPK1;HRAS;TIGAR;NTRK3;IDH2;SIRT6;GCK;MTOR;SIRT3;SLC7A5;PFKL;PKM;HKDC1;KIT;KRAS;FGFR3;PFKM,KEGG_2021_Human
KEGG_2021_Human,Choline metabolism in cancer,34/98,0.0099445358174657,0.0634995468065385,0,0,1.7016829461457232,7.846004086363395,DGKG;SLC44A5;DGKB;SLC44A2;PIK3R3;PIK3R1;PIK3CB;HIF1A;MAPK8;NRAS;EIF4EBP1;RAC3;MAPK1;PLCG1;RALGDS;HRAS;LYPLA1;PCYT1A;CHKA;PRKCB;PDPK1;PLA2G4B;FOS;GPCPD1;MTOR;RHEB;RPS6KB2;GRB2;CHPT1;KRAS;SOS1;SOS2;DGKI;PLPP1,KEGG_2021_Human
KEGG_2021_Human,Sphingolipid signaling pathway,40/119,0.0099665307420754,0.0634995468065385,0,0,1.6223088885974233,7.476447380501374,OPRD1;ASAH1;ASAH2;ROCK1;ROCK2;PTEN;GNAI3;PIK3R3;PIK3R1;PIK3CB;GNAI1;GNA13;MAPK8;NRAS;PPP2R1B;PPP2R5E;PPP2R3C;GNA12;BDKRB2;S1PR1;RAC3;MAPK1;FYN;HRAS;PRKCB;PDPK1;PPP2R5A;PPP2R5D;PPP2R3A;SGPP2;SGPP1;ACER2;PLCB4;PPP2R2C;GNAQ;BAX;KRAS;PLCB1;PLCB2;CERS1,KEGG_2021_Human
KEGG_2021_Human,GnRH secretion,24/64,0.0100157013890439,0.0634995468065385,0,0,1.9208851422550053,8.84298929666572,GABBR2;TRPC5;KCNJ6;PRKCB;KCNJ9;TRPC1;PIK3R3;CACNA1D;ITPR3;PIK3CB;PIK3R1;CACNA1I;NRAS;PLCB4;GNAQ;MAPK1;KCNN2;KRAS;KCNN3;PLCB1;HRAS;PLCB2;HCN2;KCNJ3,KEGG_2021_Human
KEGG_2021_Human,Estrogen signaling pathway,45/137,0.0103539858680421,0.064357127846458,0,0,1.5675160144313955,7.164149681633574,ATF2;SHC3;GNAI3;PIK3R3;TGFA;ITPR3;PIK3R1;PIK3CB;GRM1;GNAI1;HSP90B1;ADCY5;NRAS;CREB3L1;MAPK1;PRKACA;PRKACB;HRAS;KCNJ3;NCOA2;GABBR2;HSP90AA1;KCNJ6;HSPA1L;KCNJ9;FOS;OPRM1;KRT9;POMC;ADCY9;CREB1;PLCB4;GNAQ;CALM3;GRB2;KRAS;PLCB1;SOS1;CALM2;PLCB2;SOS2;HSPA1B;FKBP5;CREB5;HSPA1A,KEGG_2021_Human
KEGG_2021_Human,MAPK signaling pathway,87/294,0.0132703046624525,0.0808978188076432,0,0,1.3486618501940828,5.829221950906037,ATF2;RASGRF2;RASGRF1;HSPB1;IL1RAP;FGF2;DUSP16;IKBKB;RPS6KA3;PPP3CA;RPS6KA6;PPP3CB;RPS6KA5;STMN1;KDR;RAC3;PRKACA;MAP3K6;PRKACB;HRAS;DUSP4;MAP2K4;MEF2C;CHUK;IL1R1;PRKCB;CACNA2D1;PLA2G4B;FOS;MAPK8IP3;DUSP9;DUSP6;PGF;TGFBR1;PPM1B;CACNB4;TRAF6;KIT;RASA2;RAPGEF2;SOS1;CRK;SOS2;TGFA;CACNA1D;RASGRP3;STK3;RAP1B;CACNA1I;PPP3R1;NRAS;PAK1;CACNG8;MAPK8;RAP1A;ERBB4;GNA12;FLNA;MAPK1;PAK2;FGF23;CACNG3;FGF22;CACNG4;MAP2K6;MAP3K2;NTRK2;JUND;HSPA1L;BDNF;NFATC3;NFATC1;GADD45G;VEGFA;NFKB2;EFNA3;TAOK1;NF1;GRB2;TAB2;KRAS;TAB1;MAP3K13;FGFR3;HSPA1B;HSPA1A;FGF10,KEGG_2021_Human
KEGG_2021_Human,Insulin resistance,36/108,0.0159852505692689,0.0951185050830773,0,0,1.6014155926473694,6.623597131033619,GSK3B;PRKAA1;PRKAA2;IRS1;PTEN;SLC2A1;PIK3R3;PRKAG2;IRS2;PIK3R1;PIK3CB;FOXO1;PTPRF;PPP1CB;IKBKB;RPS6KA3;GYS1;RPS6KA6;MAPK8;CREB3L1;PPARGC1A;PPARGC1B;PTPN1;PRKCB;PDPK1;GFPT1;AGT;MTOR;PPP1CA;NFKBIA;CREB1;PPP1R3C;PPP1R3E;RPS6KB2;OGT;CREB5,KEGG_2021_Human
KEGG_2021_Human,Cardiac muscle contraction,30/87,0.0162031522854453,0.0951185050830773,0,0,1.6852322830710451,6.947453455657226,COX7B;UQCRB;COX4I1;ATP2A2;ATP1A3;CACNA1D;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX6A2;COX7C;COX5A;COX7A1;UQCRH;SLC8A2;CACNG8;CACNG3;CACNG4;COX8A;TPM4;CACNA2D1;ATP1B2;COX6C;COX6B1;CACNB4;SLC9A6;SLC9A7;UQCRQ,KEGG_2021_Human
KEGG_2021_Human,Aldosterone synthesis and secretion,33/98,0.0175241970900352,0.099742747238138,0,0,1.625773128898129,6.574907242878384,CAMK2B;ATF2;CAMK2D;DAGLA;KCNK9;ATP1A3;CACNA1D;ITPR3;ADCY5;LIPE;CACNA1I;CREB3L1;PRKACA;PRKACB;CAMK1D;PRKCB;ATP2B4;ATP2B3;ATP2B2;ATP1B2;AGT;NR4A2;POMC;ADCY9;CREB1;PLCB4;PRKD3;GNAQ;CALM3;PLCB1;CALM2;PLCB2;CREB5,KEGG_2021_Human
KEGG_2021_Human,Long-term depression,22/60,0.0176201698591032,0.099742747238138,0,0,1.8529486767265757,7.483524237206515,GUCY1A2;PPP1R17;GUCY1A1;PRKCB;PLA2G4B;GNAI3;ITPR3;GRM1;GNAI1;GNA13;NRAS;PLCB4;PPP2R1B;GNAQ;GNA12;MAPK1;KRAS;NOS1;PLCB1;HRAS;PLCB2;GRIA3,KEGG_2021_Human
KEGG_2021_Human,Cellular senescence,49/156,0.0186324950730001,0.1036228234761587,0,0,1.4673610011088232,5.844276086269921,RB1;LIN54;CDKN1A;PTEN;PIK3CB;PPP1CB;PPP3CA;PPP3CB;CCND2;NBN;HRAS;LIN52;IGFBP3;SIRT1;TGFBR1;RBL2;RBL1;CCNE2;VDAC1;SLC25A5;SQSTM1;SLC25A4;PIK3R3;CACNA1D;ITPR3;PIK3R1;FOXO3;FOXO1;ZFP36L2;ZFP36L1;PPP3R1;NRAS;EIF4EBP1;MAPK1;E2F5;MAP2K6;NFATC3;NFATC1;HIPK3;MTOR;GADD45G;HIPK2;PPP1CA;RHEB;MDM2;CALM3;KRAS;RAD1;CALM2,KEGG_2021_Human
KEGG_2021_Human,Fluid shear stress and atherosclerosis,44/139,0.0216581295276415,0.1183728803493509,0,0,1.4836736285157337,5.685992827728613,PRKAA1;BMPR2;PRKAA2;NCF1;SDC4;MGST3;SDC2;KEAP1;PIK3R3;PIK3R1;PIK3CB;HSP90B1;IKBKB;NPPC;THBD;MAPK8;SUMO3;SUMO2;KDR;RAC3;ITGAV;MAP2K6;MEF2A;GSTM4;MAP2K4;MEF2C;EDN1;HSP90AA1;CHUK;IL1R1;CAV2;CAV1;FOS;PTK2;ACVR2A;KLF2;VEGFA;GSTA4;CALM3;BMPR1B;SQSTM1;CALM2;BMPR1A;NFE2L2,KEGG_2021_Human
KEGG_2021_Human,Glioma,26/75,0.0224323039493047,0.1205261076598238,0,0,1.6984514235801849,6.449450134508396,RB1;CAMK2B;CDKN1A;CAMK2D;SHC3;PTEN;PIK3R3;TGFA;PIK3CB;PIK3R1;NRAS;MAPK1;PLCG1;HRAS;CAMK1D;PRKCB;MTOR;GADD45G;MDM2;BAX;CALM3;GRB2;KRAS;SOS1;SOS2;CALM2,KEGG_2021_Human
KEGG_2021_Human,Endometrial cancer,21/58,0.0232631114861336,0.1210881783753694,0,0,1.816264031512557,6.830762642276385,GSK3B;CDKN1A;PDPK1;BAD;PTEN;PIK3R3;PIK3CB;AXIN2;PIK3R1;FOXO3;GADD45G;NRAS;APC;MAPK1;BAX;CTNNA3;GRB2;KRAS;SOS1;HRAS;SOS2,KEGG_2021_Human
