ID,logFC
Rpl18,0.3831999576552937
Tmem101,0.3831349918700921
Dtd2,0.3818941163920832
Cox5a,0.3814654926203138
Psmb2,0.3811593547131715
Metrnl,0.3810548168358554
Pkig,0.3807456872249994
Cutc,0.3801844919352943
Dnajc15,0.3797915718701099
Eif3k,0.37960037105
Gm40332,0.3791311668633192
Ccdc74a,0.3790228892751626
Klk8,0.3787468140202809
Nudt2,0.3784185087748727
Surf1,0.3770713023679447
Lgals9,0.3770320526896621
Ntmt1,0.3768327612442389
Myrip,0.3767236721782961
Bri3,0.3766703391545067
Hexim2,0.3757415729980357
Rps2,0.3755954387977288
Eif6,0.375226815897637
Ncbp2,0.374884469575
Rpp25,0.3745841026163415
Smim8,0.3744454669896616
Hax1,0.3739983404484267
Tmem74b,0.3739151072530878
Timm17a,0.3735413018429804
Psenen,0.3731709178426715
Atp5g2,0.3719600587949964
Zfp94,0.3712438255723662
Guk1,0.3710417627918237
Arhgef28,0.3709076880430829
Rap1gds1,0.3705886392151747
Sdf2,0.3701853975603753
Zfp346,0.369974896125
Cul1,0.36986292155
Tenm2,0.3696110680525241
Cldn10,0.3694317980187926
A830036e02rik,0.3691736571955124
Snrpc,0.3686933864470383
Zkscan14,0.3685135381313493
1110008p14rik,0.3683883521083225
Usf1,0.3683618567527311
Wdr55,0.3661186991127997
B230217o12rik,0.3657074435253494
Asl,0.3653449332321907
Tpgs1,0.3644616075198983
Gbp7,0.364432107645212
Gm32404,0.3635542300276234
2610005l07rik,0.3632636216737223
1500009c09rik,0.3632281999292924
Pkm,0.3630350672490721
Kti12,0.36286531725
Cdk5rap3,0.3623870167501103
Ppox,0.362102559191806
Aktip,0.3620907672
Gm11419,0.3610333100619274
Auh,0.3605212064544052
Rgs9,0.36039258606468
Higd1a,0.3598686107782897
Timm17b,0.3595243068174945
Nsg1,0.3594182400343556
Mrps16,0.3587413946434565
Atg101,0.3585854136081267
Ly6c1,0.3581784871782659
Bcap31,0.358067305775
Nono,0.3580627751749999
Mrpl46,0.3575136547604005
Rbis,0.3572615747290488
Nsun5,0.3572144357563928
Krtcap2,0.3569940117518635
Gpr61,0.3568537769194134
Ntrk2,0.3568160581972589
Esrra,0.3567768602414755
Ten1,0.3562170685179642
Fndc4,0.3559390610761405
Fhl2,0.3548585415846496
Eml2,0.354733121125559
Dnlz,0.3546442960727889
Map2k6,0.3544316380262547
Frg1,0.3538013718942071
Pmm1,0.3534182773792608
Sec11a,0.3530894037686061
Lmna,0.3528167878449434
Uap1l1,0.3523400082201492
Rpl10a,0.3517562280732933
Mrpl12,0.3517260959769209
Alyref,0.3516293867978244
Nol7,0.3507684761820004
Dedd,0.35025185775
S100b,0.3502407903987311
Gadd45gip1,0.3497612134260518
Ptgr2,0.3494894171649997
Emc4,0.3488937963391165
Mthfd1l,0.3487705019129951
Ddx21,0.34871175685
Sdk2,0.3485176811759207
Tmem234,0.3483941587597949
Triap1,0.3469564924562804
Scn1b,0.3468429345035511
Exosc4,0.3467026568830882
Timm44,0.3467020253227176
Antkmt,0.3466382236816698
Ddt,0.34661304545
Rab4b,0.3459064503799182
Dnajc16,0.345694759575
Sap30l,0.3455888908102008
Bcl7c,0.344759232618868
Trappc2l,0.3447301082290459
Snca,0.3440076334426041
Polr2i,0.3432733187075598
Psma4,0.3431167036313409
Kcnn2,0.3429031442324007
Nsa2,0.342890040771907
Gps2,0.3426839684526247
Ptprs,0.34243172015
Cd3eap,0.34224714599627
Arl2,0.3422390157010621
Ezr,0.342212825661036
Chchd1,0.341802159506488
Fam214b,0.3415224911195504
Fn3k,0.3410199125917795
Tmem218,0.340949486350893
Chchd4,0.3399711941688045
Wdr46,0.3398970033076579
Eml3,0.3397215097614106
Emd,0.3394524314895066
Mex3b,0.3381060735811364
Dnajc14,0.3374761448910182
Sdr39u1,0.3366892756789916
Gm10654,0.3366538909379531
Nab2,0.3359848894593672
Mettl22,0.3357965347994083
Dmac1,0.3355897241801782
Cdh6,0.3351015257052122
Dnajc19,0.3344625153497949
Smad1,0.3343850430579526
Aamp,0.3341579787717194
Cbl,0.3337476569859119
Ptp4a3,0.3337019699314589
Nsg2,0.3326301823905176
Borcs6,0.3322884227412828
Srcap,0.3320395462837954
Rabac1,0.3313446845052469
Nop56,0.3313207492507355
Trim41,0.3310842072649625
Megf6,0.330795358741523
Tnfrsf12a,0.330707585808115
Rnf5,0.3305348443169983
Tex2,0.3304230165
Chmp6,0.3300554413158828
Cadm4,0.3296153652268215
B3gntl1,0.3288863163999802
Mvk,0.3283737211311646
Carmil1,0.3280660440210943
Tmem251,0.328050582875
Pcdhgb6,0.3280277663977092
Aff1,0.3277220341952704
Sf3a3,0.3276587617047273
Neat1,0.327439113716894
Ndufab1,0.3272977900398708
Slc9a5,0.326562272989123
Zfp428,0.3262573556804399
Fuz,0.3260228858492326
Cdc37,0.325634966530002
Fam151b,0.3255847575304436
Clpp,0.3253979754893199
Ppan,0.3250286373527353
Pitpnm2,0.3248958412814978
Atp23,0.3247278611557511
Ogg1,0.3245063759143515
Riox2,0.3232032521318154
Smu1,0.323149253525
Inpp5d,0.3230025053961035
Loc118568581,0.3227666052171347
Fubp3,0.3215819004981145
Tspoap1,0.3214774070365616
Ing4,0.32141461585
Atp5d,0.3209512332684309
Ccdc115,0.3206315741987733
Tbc1d8,0.320436850275
Tceal9,0.3203619124315915
Stmn3,0.3200132445181691
Rps6kb2,0.3197774797973677
Spen,0.3196841482414418
Farsa,0.3196833737424435
Dnajc4,0.3196248965974959
Atp6v0b,0.3196014691526092
Fam131a,0.3192232432451501
Ramp2,0.319106551116171
Trafd1,0.3181550403684541
Dmap1,0.3175432776128596
Eef1akmt2,0.3174276367718428
Sarnp,0.31691055689344
Polr2g,0.316714500050001
Tmem50a,0.3165472848828282
Nfu1,0.3160724746776499
Mccc2,0.3159694151847533
Limd2,0.3155749497984587
Chchd10,0.3155138992280554
Nrcam,0.3154552414086419
Plpp1,0.3150154162417328
Fam3a,0.3139756163650014
Ly6h,0.3136187245280468
Cenpb,0.3133641355341426
Lrrfip1,0.3130211763243434
Selenos,0.3127496785046189
Mycl,0.3126673309510189
Hars,0.3126031566402991
Rtca,0.3123125432316975
Basp1,0.3122520556914515
Mrfap1,0.3121133485308806
Rpl15,0.3119394420186336
Idh3b,0.3118535368212567
Nfkbib,0.3113669005837528
Arc,0.3113092827825481
Stab1,0.3109735408042261
Eef2k,0.310740090859361
Eif1ad,0.310724957714435
Fn3krp,0.3098444752469167
Hcfc1r1,0.3095456063428935
Sulf2,0.3093873769855114
Chpf2,0.3092200786072576
Taf11,0.309098722318054
5730409e04rik,0.3088273509408806
Arpc4,0.308188889524542
Mapre3,0.3081027872749999
Top1mt,0.3080612126457279
Urm1,0.3079897272172369
Pak1,0.307126404775
Fam50a,0.3067982122927222
Wdr74,0.3067717996519574
Grhpr,0.3058607050731842
Trank1,0.3054432669064965
Dpf3,0.3052649070208867
Herc2,0.3050759562357589
Abhd16a,0.3050716228762608
Arhgef25,0.3050262335517838
Leng8,0.3047232569180031
Ltk,0.3046444570185419
Arl16,0.3044925774496301
Cndp2,0.3037674032046956
Eif1b,0.3035153885533488
Miip,0.3033224614772994
Ranbp1,0.3033140065364251
Prrc2c,0.3031858385924965
Hagh,0.3029520376943384
Armcx6,0.3023979567113593
Gas8,0.3023881545968152
Kcnj9,0.3021394474283522
Atp2b4,0.3010788638290164
A330009n23rik,0.3007783704377991
Sncb,0.3003061494203936
Ubxn11,0.3000063839679258
Gstm4,0.2989769769663883
Usp4,0.2989606112749999
Ogfr,0.2988802832886342
Nat9,0.2987107232624386
Aen,0.2986127137417648
Rgs6,0.2984332014977118
Snx32,0.2982426574542132
Coro1b,0.2982288120343828
Usp10,0.2981633318
Dscam,0.2979228974329903
Ube2s,0.297915315368885
Nt5c3,0.2964022970788084
Pcyt2,0.2956554973986444
Zfp112,0.2952733194708145
U2af1,0.2946875085731943
Aaas,0.2946812284453
Firre,0.294618587049486
Tedc2,0.2943782224023246
Actr8,0.2943611095068685
H2az1,0.2943550536899824
Aarsd1,0.2941131401898973
Mrpl30,0.2936766590526636
Usp54,0.2930315859426808
Nudt18,0.2929846243733213
Aatf,0.2926945926776705
Pfkl,0.2924544465066025
Trappc5,0.2923121968365525
Prss36,0.2912812408574138
Cyp4f13,0.2912384000783067
Nxpe3,0.2909134403840191
Thy1,0.2905671065929363
Cwc27,0.2902723490791618
Tmem159,0.2897061999563325
Ewsr1,0.2891091168389618
Ttc9b,0.2887073858009457
Rxrb,0.2884879357731609
Mettl21a,0.2882814568931194
Sp7,0.2877114823153858
Ube2m,0.2874430043635518
Lemd2,0.2873062405258456
Ciz1,0.286873959125
Coro1a,0.2867161783564416
Bud23,0.2866963180164148
Atraid,0.2866602116378629
Thrsp,0.2866059147680851
Pgd,0.2863707617099195
Frs3,0.286188468907937
Plekha4,0.286157505245
Lzts2,0.2851827850178972
Pdcd2,0.2847989133051979
Ssna1,0.2847356077483746
Tex261,0.284642160125
D5ertd579e,0.2841572719749995
Txndc17,0.2839964441353594
Hmgb1,0.2832461821772779
Armcx4,0.2830982263603415
Pex11b,0.2814419934963675
Timmdc1,0.281341863480937
Phb2,0.2811222179386393
E430025e21rik,0.2810052743
Shisa4,0.280993970200652
Spag7,0.2807744367664904
Mocs1,0.2807481374924846
Ralb,0.2804147138094599
Srp19,0.2796316940607426
Sec11c,0.2792598222104726
Oser1,0.2789197299
Smim10l2a,0.2787430511237928
Fndc10,0.2782673621642141
Rpl22,0.2780534841660164
Klhdc3,0.2780522956201505
Aldoa,0.277168900456721
Larp6,0.2766204268367092
Psmc3ip,0.2764835257836574
Tfip11,0.2763103863629081
Tex264,0.276248116844539
Sumo3,0.2759208784473315
2410002f23rik,0.2755958579250885
Rap2b,0.2754783553286518
Irf5,0.275386648408719
Ttll3,0.275280436625763
Utp3,0.275145256003937
Maff,0.2751432001076863
Nr2c2,0.274954868628613
Fen1,0.274886573988815
Gcdh,0.2748498926396167
Ergic3,0.273906026478861
Grik3,0.2737884574075305
Ccdc159,0.2737260137116907
Tmem186,0.2735503796229303
Gm26777,0.2730707949271303
Arid4a,0.2728043816165935
Gm9899,0.272598746928652
Prdm11,0.2723693628963959
Otub1,0.2722794138570336
Chrd,0.272252573114714
Lhpp,0.2719151684799117
Gm14169,0.2717668801320143
Mrpl18,0.2714095369587292
Car11,0.2714025363551351
Jrk,0.2711626248501068
Xrcc1,0.2707521412260673
Tcof1,0.27063537995
Denr,0.270045966072073
Podxl2,0.2697709057417968
Lrrc61,0.2696199704000172
Galk2,0.269386920383291
Cpm,0.2691313831393546
Dzip1l,0.2690252396075449
Zfp536,0.2688639429241173
Loc118567348,0.2687379804713986
Cmc1,0.2685472271105978
Pwwp3a,0.2685287328645616
Epm2a,0.2682825684433473
Hnrnpa0,0.2678446570236036
Ccl27a,0.2671060942003701
Mgat3,0.26699598575
Mthfsd,0.2668434773880744
Cops7b,0.2667720101240419
Hadh,0.2665254925126274
Sh3bp5,0.2664796918054498
Tmub1,0.2663817012202183
Tkfc,0.2660754040211237
Efna3,0.2658589868384955
Erh,0.2654999434418702
Rrp36,0.2652416056515558
Alg5,0.2644466072585302
Meis3,0.264397798194207
Gm45606,0.264106733703445
Helq,0.2640823422747392
Kif1a,0.2638368605524498
Golgb1,0.2637585108758972
Afg3l2,0.2637359316330545
Cst3,0.2636672767037558
Adamts10,0.2636513646850377
Bin1,0.2636054939026872
Cisd3,0.2632415257149227
Atp6v0c,0.2631174149160772
Hook2,0.262556580694635
Ctu2,0.2622171572308019
C1qbp,0.2620210846213959
Dnal4,0.2618243971566675
Necap2,0.2617399198383626
Morn4,0.2615943466801793
H3f3b,0.2613942099314994
Tigar,0.2612979045897999
Nup88,0.261211670725
Pink1,0.2612096618572159
Sh3bgrl3,0.2608080609358733
Cdkn2d,0.2606366531683557
Vdac1,0.260372715992907
Yeats4,0.2597635608984261
Brd3os,0.2593124118214546
Srrd,0.2590769078321486
2310057m21rik,0.2583385453270431
Exph5,0.258023006747957
Sfi1,0.2580127733582635
Pald1,0.2579038370214661
Ggct,0.2578657182349301
H2-ke6,0.2576541518201161
Trit1,0.2576348899483447
Azin2,0.2575363312030215
Gm33320,0.2573585121850132
Rbfa,0.2572138027094803
Psmd7,0.2570509176342017
Golga4,0.2565668149761219
Ccdc59,0.2565190233239405
Rab8a,0.2561306174120779
Wdr53,0.2559962371312283
Cxcl14,0.2559756703189628
Pbx2,0.2556986871558553
Tyk2,0.2553563918647685
Nob1,0.2550683473068555
Sdha,0.2546911155755791
Dvl2,0.2539204520431508
Igsf8,0.2537700175648374
Mrps31,0.2537526480484026
Gng3,0.2536661812164202
Akr1a1,0.2535669535043082
Klhl21,0.2535462209600395
Phax,0.2533704168820858
Stx4a,0.2531374058093655
Gm44504,0.2528433426619232
Tmem9,0.2527854285368331
Sult4a1,0.252770000269928
Kifc2,0.2509189108728907
Reep2,0.2507906746742103
Mrpl28,0.2505662232642353
Shfl,0.250546520356821
Inafm1,0.2504660794608718
Dus2,0.2504072859538641
Nim1k,0.2503240905858734
Traf7,0.250323201975
Dctn2,0.2500463740887798
Morn1,0.249896526522465
Tmem143,0.2496937294112013
Trmu,0.2495502677283668
Gtpbp3,0.2494252638091801
Thumpd1,0.2492826804185401
Ndufs8,0.2487145124679109
Dhrs7,0.2485410201579633
Comtd1,0.2484894998121941
Psma2,0.2484745448090011
Ddx27,0.2481640120523287
Rps20,0.2478124738747883
Aqp11,0.2475303391667068
Calm2,0.2472495010492082
Plcl2,0.2472193100364378
Tut1,0.2471119968724399
Cmip,0.2469026371840754
Tatdn2,0.2468292140516411
Snrnp40,0.2465493053448634
Bysl,0.2464342406505441
Calm3,0.2462950686463986
Cdk11b,0.2458951874068948
Rars2,0.2458231599412648
Diras1,0.2458162619073067
Arpc3,0.2455480294081348
Slc4a1ap,0.2454928588788051
B3galt5,0.2454737552613612
Zfp263,0.2453742615655928
Orai3,0.245098627148043
Evpl,0.245045683954788
Actl6b,0.244870353918246
Cntrob,0.2447237463764399
Afg3l1,0.2446637240197221
Tcf20,0.2437562650312598
Cd2bp2,0.2436425523185049
Zbed4,0.24337602995
Cep164,0.2431868677129854
Rnf220,0.2431074028753841
Thtpa,0.2430306745998152
Trim39,0.2429122413748463
Gtf3a,0.2428450450275719
Adh5,0.2428435487087055
Cwc25,0.242458124775
Mlec,0.24179985005
Ccdc30,0.2403400802210893
Sgf29,0.2397796005718948
Arhgef10,0.2397173145653101
Myl6b,0.2396873991572255
Rasgrf2,0.2394897968987815
Ulk3,0.2394612426033366
Phf12,0.2394462306699569
Prr12,0.2394168551944053
Bms1,0.2393957525070336
Ech1,0.2389128180250005
Apbb1,0.2386121149745081
Crtac1,0.2382461067138821
Calcoco1,0.23812426600091
Prpf38a,0.238072976025
Ndufs7,0.2380352067356941
Acin1,0.237748763385681
Zfp1,0.2377049350311944
Rps8,0.2376158819208433
Arpc5l,0.2375944169244346
Ube2g2,0.2375860722280793
Dis3l2,0.237574460086318
Ldlrad4,0.2374777149500849
Nipsnap2,0.2374667335603018
Yrdc,0.2374505904222069
Bcs1l,0.2373524865826959
Them6,0.2370852879189247
Sars2,0.2370573485820227
Ppp1ca,0.2366991352155438
Adam11,0.2365540789342284
Cib2,0.2363785668282012
Cbx1,0.2362304632394808
Acaca,0.2362062501740945
Rps12,0.236018446027346
Slc25a26,0.2359293798301073
Nipsnap1,0.2358196005527633
Tubb2a,0.2353908060192346
Adprh,0.2353900413059096
Lyrm9,0.2346065350766182
Cyth1,0.2342258655690778
Snrpa,0.2336252251261183
Rapgef3,0.2336226442175777
Anapc7,0.2335455409129105
Axin2,0.2335327333499406
Ai837181,0.2332578831026357
Sf3b2,0.2330556160152689
Ppil1,0.232263465760269
Pard3,0.2320500866806488
Clta,0.2312516264
Ppp1r16b,0.2307479611113146
Ppp1r3e,0.2305276236102042
Tab1,0.2300640490883878
Tmem38a,0.2299302745111752
Bc004004,0.2293591100253874
Cdo1,0.2276976646545422
Arhgef12,0.2271144013483116
Nol12,0.2270789072949974
Ndufa11,0.2269712343669279
Tinf2,0.226883322565095
Comt,0.2262944445432158
Bhlha9,0.2260447254300875
Aprt,0.2258249968206025
Sqstm1,0.2255133800146217
Mylip,0.2253131400706142
Zbtb8os,0.2252163354374102
Hdgf,0.2247399773738961
Xrcc6,0.2247239535456405
Fibp,0.2243882174507459
Sdhd,0.224291566524329
Rnf214,0.224049186305281
Dennd6b,0.2240319100898467
Adrm1,0.2236460661068995
Tpi1,0.2235926310991264
Pih1d1,0.2235840402445305
Kdm4c,0.2235636502
Bnip1,0.2231292758107896
Polr3gl,0.2225358160898336
Stx5a,0.2223015733319993
Osbp2,0.2222127899625208
Pop4,0.2221763578086361
Coq3,0.2217549882038625
Zfp609,0.2212361849220106
Ahsa1,0.2212303231718932
Mxra7,0.2210812838596602
Mrpl58,0.2209469443933822
Zfyve19,0.2207723372913843
Ndufv1,0.2207497639660999
Pja1,0.2206043698153085
Ssr2,0.2204179043048688
Nsrp1,0.2203022963989166
Akap8l,0.2199489635810264
Tmem179,0.2194046601520435
Dpcd,0.2193489677542711
Bpgm,0.2188261006008806
Coro1c,0.2186584251392493
Dnajb6,0.2180877945750233
Kif17,0.217573914229389
Bud13,0.217484774922136
Washc1,0.216919109991006
Lrba,0.2166839058732974
Chmp4b,0.2165291382809119
Lipe,0.2159519682820583
Ephb6,0.2155811047091869
Tomm40l,0.2154099008184358
Ccdc106,0.2152193832106009
Rae1,0.2136396393314312
Ensa,0.2131100804644255
Mlf2,0.2131052265553145
Jmjd4,0.2125522588209526
Ik,0.2120999799725325
Wdr20,0.2120933968596663
Jade2,0.2117282590190567
Nln,0.2112110115633707
Glg1,0.209395412628582
Gpn2,0.2091989094395131
Ap5b1,0.2085000395
Btf3,0.2083848768135797
Arfrp1,0.2077706465902369
Gm1043,0.2071904162880672
Tmem200a,0.2056859564265387
Hmgn1,0.2047215098539428
Megf8,0.2024514468467844
Bace2,0.1994122173022426
Atox1,0.1923544780198717
B230206h07rik,0.1795456954540154
Loc118568120,0.1744211054540257
Jak1,0.1703376146475778
Bhlhe41,0.1659122878157739
Loc118568277,0.1619738673727996
Ntrk3,0.1517559325749999
Gm19500,0.1414511418054294
Cdc42ep2,0.1412994900708057
Unc80,0.14095027966892
Hmgcs2,0.1393526092364269
Filip1,0.133096152862938
Rpain,0.132222492666274
4933439c10rik,0.1290434250649079
Sv2c,0.1284598713130827
Ube2l6,0.1260155200724895
Adnp,0.1249514992120577
Kcnf1,0.1238270511845356
Nudt19,0.1215279635917315
Mvd,0.1210472891821216
Fezf1,0.1188889151746607
Nfe2l2,0.1177255475793288
Wdfy3,0.1159659850050657
Tcp11l1,0.1135431051870496
Rtn4r,0.1113877637474625
Osmr,0.1110693139451078
Tent5a,0.1080926098082545
Tenm1,0.1078192155165563
4933427d14rik,0.1072419477655221
Pakap,0.1030464148630659
Bdkrb2,0.0990224933402399
Pomc,0.0988759600039057
Tsga10,0.0974562414686402
Gm33578,0.0954759609966963
Pcdh17,0.0952142414365024
Tmie,0.094399628202664
Pcdh11x,0.0937939039902435
A230057d06rik,0.0894996001624539
Zbtb7c,0.0891249155823379
Qdpr,0.0884188590693862
Pcdhga9,0.0883237067694358
Gm21955,0.0882934271979838
Fbxo30,0.0878382464638773
Ubxn6,0.0872232861934942
Tmem243,0.0853673706967529
Midn,0.0837346282678316
Gm14393,0.0797256829141611
Prdx1,0.0781985562135002
Sipa1l2,0.0773617170958244
Phf8,0.0764508081473583
Myl9,0.074231930553817
Cntd1,0.0740953355999172
Tmem120b,0.073939984316614
Laptm4b,0.0709504675798312
4833439l19rik,0.0706566151123426
Fabp7,0.0698965732157528
Camk2b,0.069152624064198
Grm5,0.0682157066005629
Dscaml1,0.0672692141197966
Pcdhgc5,0.0667713705797227
Itgb3bp,0.0659321250868979
Selenof,0.0651698778751599
Tmcc3,0.0645571849906538
Psd3,0.0639281100669515
Fam166b,0.061904096150885
Sertm1,0.0616444466182718
Myo5a,0.0592102505168973
Dock4,0.0591203334603765
Kcnj3,0.0584232989076081
Gm10076,0.0583373321800035
Apc,0.0564761849785935
Zfand1,0.0556736743192062
Selenoh,0.0539820521175138
Slc1a2,0.0534918880945229
Fkrp,0.052874287601403
Bc005537,0.0527409688289286
Etv5,0.0527306265301983
Erbb4,0.052638476441306
Tyw5,0.0526027899707982
Dbt,0.0523394632853002
Chrna7,0.0523179874673716
0610009b22rik,0.051984546894789
Kifap3,0.0515717377067616
A230020j21rik,0.0495854776475295
Cacng3,0.0489840024187966
Tnr,0.0483141583890495
Mterf2,0.0482736116962823
St6galnac5,0.047564551447683
Stk35os1,0.0474265559072339
Sft2d1,0.0464048348642744
Eif2ak2,0.0461864603394282
Pex5l,0.0449883905931116
Ap2s1,0.0447510639495813
Lime1,0.0445305850825469
Lpin1,0.0443385912765003
Ctxn1,0.0432352885523167
Plcxd2,0.0430228255411226
Fgf2,0.0429216620416333
Zcchc7,0.0428402981696614
Fam13c,0.0428092730211264
Dzank1,0.0427014692893089
Ddah2,0.0423817112096074
Mycbp,0.0421548179556159
Supt6,0.0419768979962331
Otud7a,0.0409929860201957
Rubcn,0.0400221525453784
Nhs,0.0383871384300769
Tmtc2,0.0381944896674254
Mrtfa,0.0377169270789425
Dmxl2,0.0375451945392219
Amy1,0.0374385584253428
Hs3st1,0.0371867520147041
Dcp2,0.0370814309642261
Htra1,0.0362406269545711
Nalcn,0.0354521386380854
Ccdc157,0.0352997296098773
Papss2,0.0346253014093124
Nat8f1,0.0344542427668723
Fdps,0.0343045776749459
Epg5,0.0335900920800883
Clasp1,0.0333707542550736
Arfgef2,0.0332488860114212
Xylt1,0.0325605593765102
Snx29,0.0324676183864157
Sgsm2,0.0322935819708375
Zc3h12b,0.032040445443865
Gm21986,0.0317341747033979
Sec22a,0.0313733338177519
Myt1l,0.0311479775173922
Tnks,0.0307986343274933
Cr1l,0.0306524580507408
Plxna1,0.0306057237140008
Deptor,0.0304587284683837
Ccnl1,0.0298280877458667
Usp9x,0.0296676869906836
Ddx20,0.0293920137107328
Prickle2,0.0283700516267254
Plcl1,0.0273748233920507
Tmem161b,0.0268832411199379
Abl2,0.026281695432995
Psmg2,0.0260124377131334
Tmem147,0.0258391608016264
Cdh7,0.0255251715099766
Gm29216,0.0253397069712369
Cdk12,0.0253297949059568
Mfap1b,0.0250221542640682
Rbbp7,0.0249732471183498
Usp29,0.0246846699876573
Timm9,0.0244693363367963
Robo2,0.0243626662107031
Cnot1,0.0242780557773079
Epha4,0.0241919081995067
Hectd1,0.023887553165341
Nlgn1,0.0238171118839407
Hecw2,0.0237346359434701
Mtln,0.0232499255782878
Dnajc10,0.0229457800345485
Pcdhga8,0.0227283170068127
Neo1,0.0222066772115036
Disp2,0.0211696211977503
Lnpk,0.0210911775173252
Cetn3,0.0209170296848089
Foxj3,0.0209142223229857
Lin52,0.0208519408655293
Nbea,0.0205197891677996
Fads6,0.0201788622168087
Gm27252,0.0200061579977069
Cers1,0.0199906462801177
Cdkn2aip,0.0198269029854612
Slc9a9,0.0196723691092811
Zfp711,0.0196691162546051
Hectd4,0.018525188090953
Urb2,0.0184665108694264
Madd,0.0183304993254414
Yipf6,0.0179168122577813
Zfp36l1,0.0168083948194252
1110059g10rik,0.016732623088548
Slc15a4,0.0159901122887877
Slc24a2,0.0157905708174661
Fmn2,0.0157413721891603
Drosha,0.0151226611878429
Dzip3,0.0150320662805142
Donson,0.0144767769033146
Peg3,0.0143508330615741
Nipsnap3b,0.014228074225779
Smarcc2,0.0138994753408115
Lsm3,0.0138796510501469
Dip2c,0.0138216921011053
Kctd18,0.0132974977799471
Fam122a,0.0129525472481968
Kbtbd2,0.0128881758727328
Unc50,0.0128795487445637
Gm2000,0.0128481584916897
Tmtc1,0.0123743563692358
Rad17,0.011988758829438
Atrn,0.0117905460216602
Fmn1,0.0113805648768472
Strn,0.0111618793247652
Ap1g2,0.0103450161729811
Cebpzos,0.0102589797388019
Zbtb38,0.0101479507523962
Dzip1,0.0097606399790105
Clcn5,0.0097214952516759
Large1,0.0093132271882175
Mdga2,0.0090059638892392
Ankrd34b,0.0087960672393805
Trim30a,0.0085517395541617
Morf4l2,0.0084994767183962
Sox6,0.0084517800176763
Anp32b,0.0083446618532223
Nup214,0.0081535687230207
Golga2,0.0078553593069919
Lrp4,0.0076495854905948
Stxbp5,0.007616514205734
Dag1,0.0074768475633128
Nae1,0.0072873391430587
Atrnl1,0.0072603351578179
Eea1,0.0071973525178171
Ccdc57,0.0069177733239733
Epha5,0.006379942409383
Oxsr1,0.0063332542145233
Uspl1,0.0062877156665863
Asah2,0.0061683806447307
Kif3c,0.0059615004327296
Gm20045,0.0056931700315057
Pgpep1l,0.0056710050790718
Mindy3,0.0056324837263287
Muc3a,0.0054484256888396
Tanc1,0.0053519266709982
Zfp169,0.0051353723660209
Psme4,0.0045551875925237
Resf1,0.0042764963388876
Rapgef1,0.0042086683728401
D130043k22rik,0.0038433472538639
Adar,0.003757413108508
C2cd3,0.0035760932896619
Arhgap23,0.0032791999789198
Kcnh2,0.0032397763491275
Yes1,0.0031019217403896
Myrf,0.002974993163275
Zbed5,0.002777489451875
Eif4g3,0.0025168414951474
Sgta,0.0023547487955331
Tmem151b,0.0021375172999804
Cherp,0.0020707822366607
Slc6a20a,0.0017309154113795
Fbxo8,0.0013807070471203
Wwc2,0.0012319243006816
Ubxn2a,0.0010320488994922
Phyhip,0.0008670269215975
Tubgcp5,0.0007258933602543
Zfp160,0.00067767931622
Tmem132b,0.000467476785161
Gbf1,0.0004275236777077
Cdh13,0.0002218187170078
Cmtm6,0.0001582881541792
Sstr3,-0.0003186705887415
Actn4,-0.0003250779664694
Thrb,-0.0005858515850017
Tmcc2,-0.0006222308301054
Fhod3,-0.0006892358849718
Atf6,-0.00080966204533
Gorasp2,-0.0011280599000005
Galnt17,-0.0011902358217468
Tulp4,-0.0012254128415056
Ubqln4,-0.0012653360453398
Klf16,-0.0021829277527053
Ablim2,-0.0028946109836827
Sec16a,-0.0032064512419492
Ly6a,-0.0034636517660398
Paqr8,-0.0036026098977605
Dipk1b,-0.0039467660681578
Ankrd52,-0.0040475372354366
Cadps,-0.0041828105921533
Apbb2,-0.0047666458067165
Cad,-0.0054373709636096
Ubr3,-0.0054540501218403
Pikfyve,-0.0055969679497415
Klf6,-0.0056446419446896
Myo9a,-0.0057543006460264
Wfs1,-0.005767891072668
Tial1,-0.0061383917508722
Med7,-0.0063507467424797
Ubl7,-0.0063574405912352
Astn1,-0.0064164629226299
Slc7a2,-0.0067000190203989
Zfp109,-0.0068538546277016
Sez6l,-0.0068976317488212
4930522l14rik,-0.0069427217609326
Dnajc11,-0.0069864792335479
Dnm1,-0.0070068401408521
Cep76,-0.0077076287537442
Uhrf1bp1l,-0.0079717486859931
Tbc1d23,-0.0082051177593735
Ktn1,-0.0087633602314861
Zxdc,-0.0087937736826719
Dmtn,-0.0088342653393052
Ap2b1,-0.0088672226739612
2610044o15rik8,-0.0093398491362082
Thsd7a,-0.0097629220216974
Zfp938,-0.0097638676703093
Arap2,-0.0097880644770863
Gm14827,-0.010170292200234
Maneal,-0.0106217554951935
Pde10a,-0.0112100903154709
Hnrnpul1,-0.0115153907578613
Rbms1,-0.0116184111190711
Mrps14,-0.0118865112700711
Jph3,-0.0119939490499466
Fat1,-0.0122247393449013
Rph3a,-0.012610687976984
Bri3bp,-0.0134150255542097
Tnip1,-0.0141244602553286
Rsph1,-0.0142068271177068
Unc79,-0.0146046311608006
Gfod1,-0.0147084011244142
Trmt13,-0.0147484893565519
Rap1a,-0.0147986252252383
Entpd7,-0.0160512801497269
Eef1a2,-0.0164455531098779
Fbxo31,-0.0166464912432294
