Category,ID,Term,Genes,adj_pval
KEGG,,Phosphatidylinositol signaling system,"PTEN, PIK3R3, PIK3R1, PIK3CB, PIK3C2A",2.430645912206001e-06
KEGG,,Progesterone-mediated oocyte maturation,"PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB",2.798869377071553e-06
KEGG,,Chagas disease,"NFKBIA, PIK3R3, MAPK1, PIK3R1, PIK3CB",3.0568378443532057e-06
KEGG,,Toll-like receptor signaling pathway,"NFKBIA, PIK3R3, MAPK1, PIK3R1, PIK3CB",3.3322336865271785e-06
KEGG,,Platelet activation,"PIK3R3, MAPK1, FYN, PIK3R1, PIK3CB",7.846653772158366e-06
KEGG,,Long-term depression,"NRAS, MAPK1, KRAS, HRAS",1.0260346035330955e-05
KEGG,,Fluid shear stress and atherosclerosis,"KDR, PIK3R3, PIK3R1, PIK3CB, VEGFA",1.344805731512219e-05
KEGG,,Salmonella infection,"NFKBIA, MAPK1, BAX, PIK3CB, PIK3C2A, HRAS",1.5405548706742277e-05
KEGG,,Long-term potentiation,"NRAS, MAPK1, KRAS, HRAS",1.5518255925276725e-05
KEGG,,Adipocytokine signaling pathway,"NFKBIA, IRS1, IRS2, MTOR",1.729090686590205e-05
KEGG,,Oxytocin signaling pathway,"CDKN1A, NRAS, MAPK1, KRAS, HRAS",2.125123953687511e-05
KEGG,,p53 signaling pathway,"CDKN1A, PTEN, BAX, BCL2L1",2.125123953687511e-05
KEGG,,Cushing syndrome,"GSK3B, CDKN1A, CREB1, MAPK1, CREB5",2.1590483093454527e-05
KEGG,,Bacterial invasion of epithelial cells,"GAB1, PIK3R3, PIK3R1, PIK3CB",2.5801504596420968e-05
KEGG,,Huntington disease,"CREB1, ULK2, BAX, ULK1, MTOR, CREB5",4.631894422180548e-05
KEGG,,Neutrophil extracellular trap formation,"PIK3R3, MAPK1, PIK3R1, PIK3CB, MTOR",5.456482542863937e-05
KEGG,,NF-kappa B signaling pathway,"NFKBIA, XIAP, NFKB2, BCL2L1",8.212827228761011e-05
KEGG,,"Parathyroid hormone synthesis, secretion and action","CDKN1A, CREB1, MAPK1, CREB5",8.771159941758763e-05
KEGG,,Serotonergic synapse,"NRAS, MAPK1, KRAS, HRAS",0.000111584527321162
KEGG,,Amyotrophic lateral sclerosis,"BAD, ULK2, BAX, ULK1, MTOR, BCL2L1",0.00011635630555269432
KEGG,,Coronavirus disease,"NFKBIA, PIK3R3, MAPK1, PIK3R1, PIK3CB",0.00013818803940345448
KEGG,,Carbohydrate digestion and absorption,"PIK3R3, PIK3R1, PIK3CB",0.0001629828674277605
KEGG,,Dopaminergic synapse,"GSK3B, GSK3A, CREB1, CREB5",0.0001970188856084489
KEGG,,Basal cell carcinoma,"GSK3B, CDKN1A, BAX",0.0003840055997207205
KEGG,,Inositol phosphate metabolism,"PTEN, PIK3CB, PIK3C2A",0.0005883495510931384
KEGG,,Tuberculosis,"CREB1, BAD, MAPK1, BAX",0.0006281506175808555
KEGG,,NOD-like receptor signaling pathway,"NFKBIA, XIAP, MAPK1, BCL2L1",0.0006362930582558131
KEGG,,Transcriptional misregulation in cancer,"CDKN1A, BAX, FOXO1, BCL2L1",0.000788250095867537
KEGG,,Pathogenic Escherichia coli infection,"NFKBIA, MAPK1, BAX, FYN",0.000861236776359742
KEGG,,IL-17 signaling pathway,"NFKBIA, GSK3B, MAPK1",0.0011836080580742
KEGG,,Inflammatory mediator regulation of TRP channels,"PIK3R3, PIK3R1, PIK3CB",0.0013252528996054
KEGG,,Amoebiasis,"PIK3R3, PIK3R1, PIK3CB",0.001476380598753
KEGG,,Th17 cell differentiation,"NFKBIA, MAPK1, MTOR",0.0016692707302264
