Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-1266695,Interleukin-7 Signaling,JAK1,0.041056895438783
Reactome,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,STAT1,0.041056895438783
Reactome,R-HSA-9635486,Infection With Mycobacterium Tuberculosis,MAPK1,0.0420430000227102
Reactome,R-HSA-5674400,Constitutive Signaling By AKT1 E17K In Cancer,CDKN1A,0.0420430000227102
Reactome,R-HSA-201556,Signaling By ALK,HIF1A,0.0420430000227102
Reactome,R-HSA-164952,Role Of Nef In HIV-1 Replication And Disease Pathogenesis,FYN,0.0429986819897081
Reactome,R-HSA-442742,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling,MAPK1,0.0429986819897081
Reactome,R-HSA-912526,Interleukin Receptor SHC Signaling,JAK1,0.0429986819897081
Reactome,R-HSA-437239,Recycling Pathway Of L1,MAPK1,0.0439252652371609
Reactome,R-HSA-2424491,DAP12 Signaling,FYN,0.0439252652371609
Reactome,R-HSA-186763,Downstream Signal Transduction,STAT1,0.0439252652371609
Reactome,R-HSA-5621480,Dectin-2 Family,FYN,0.0446115620006438
Reactome,R-HSA-4090294,SUMOylation Of Intracellular Receptors,PIAS2,0.0446115620006438
Reactome,R-HSA-5654732,Negative Regulation Of FGFR3 Signaling,MAPK1,0.0446115620006438
Reactome,R-HSA-2871796,FCERI Mediated MAPK Activation,MAPK1,0.0446115620006438
Reactome,R-HSA-450282,MAPK Targets/ Nuclear Events Mediated By MAP Kinases,MAPK1,0.0456960582514569
Reactome,R-HSA-1839124,FGFR1 Mutant Receptor Activation,STAT1,0.0456960582514569
Reactome,R-HSA-5688426,Deubiquitination,"NFKBIA, HIF1A",0.0458563866573569
Reactome,R-HSA-983695,Antigen Activates B Cell Receptor Leading To Second Messenger Generation,FYN,0.0462134888608386
Reactome,R-HSA-8941326,RUNX2 Regulates Bone Development,MAPK1,0.0462134888608386
Reactome,R-HSA-5654733,Negative Regulation Of FGFR4 Signaling,MAPK1,0.0462134888608386
Reactome,R-HSA-9694516,SARS-CoV-2 Infection,"STAT1, JAK1",0.0462134888608386
Reactome,R-HSA-114604,GPVI-mediated Activation Cascade,FYN,0.04714925670505
Reactome,R-HSA-456926,Thrombin Signaling Thru Proteinase Activated Receptors (PARs),MAPK1,0.04714925670505
Reactome,R-HSA-6802948,Signaling By High-Kinase Activity BRAF Mutants,MAPK1,0.0477330009204558
Reactome,R-HSA-187687,Signaling To ERKs,MAPK1,0.0477330009204558
Reactome,R-HSA-2559585,Oncogene Induced Senescence,MAPK1,0.0477330009204558
Reactome,R-HSA-5654726,Negative Regulation Of FGFR1 Signaling,MAPK1,0.0477330009204558
Reactome,R-HSA-389356,CD28 Co-Stimulation,FYN,0.0485077535867734
Reactome,R-HSA-3928662,EPHB-mediated Forward Signaling,FYN,0.0485077535867734
Reactome,R-HSA-5654727,Negative Regulation Of FGFR2 Signaling,MAPK1,0.0485077535867734
Reactome,R-HSA-111996,Ca-dependent Events,MAPK1,0.0496931591637561
